date,lambda_max,lambda_plus,rmt_ratio,n_significant,n_assets,rmt_risk,magnetization,avg_correlation,ising_risk,composite_score,composite_status,score_rmt,score_ising,score_breadth,score_vix,score_credit
2026-03-27,491.81843440537125,2.0348414026747563,241.69865708398024,114,1380,CRITICAL,0.5438698292209713,0.5264604695937685,NORMAL,71.07421463204317,WARNING,100.0,31.97107316021583,100.0,63.866666666666674,2.0000000000000018
