ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
MTZ,376.5,21.21,54.43,83.47,238.82,282.04,1651.16,2.57,1.53,2.86,1.18,5.85,4,True,True,True,True,True,200.42,211.02,1409.23,187.57,190.27,1160.49,200.74,116.91,1379.54,-0.8669,XLI,0.62,1.17,clean,0.868,normal,none,strong_buy,90.6374203224597,96.33858267716535,70.86614173228347,6,100.0,90.6,1
EFXT,24.47,16.25,45.22,119.86,280.56,274.16,185.2,2.78,2.65,2.34,0.98,0.68,3,True,True,True,True,True,242.16,203.14,-56.73,229.3,182.39,-305.47,242.47,109.03,-86.43,0.0019,XLI,0.31,0.67,clean,1.159,normal,none,strong_buy,87.7915260592426,78.03149606299212,90.78740157480316,6,100.0,90.1,2
LINC,40.77,3.01,49.72,82.99,147.54,537.03,1598.75,16.54,1.67,1.78,3.64,2.98,5,True,True,True,True,True,109.14,466.01,1356.82,96.28,445.26,1108.08,109.45,371.9,1327.13,-0.0158,XLB,0.31,-0.42,clean,1.076,normal,none,strong_buy,72.17097862767154,99.76377952755907,90.39370078740157,6,100.0,89.7,3
ESP,71.4,30.39,33.08,89.39,142.94,345.14,198.0,1.09,2.7,1.6,2.41,0.57,3,True,True,True,True,True,104.54,274.12,-43.93,91.68,253.37,-292.67,104.85,180.01,-73.63,-0.2866,,,1.68,clean,1.027,normal,none,strong_buy,89.19010123734532,78.03149606299212,84.56692913385827,6,100.0,89.3,4
FTI,72.23,6.22,33.24,97.84,192.55,886.75,207.36,5.34,2.94,1.97,4.61,0.23,4,True,True,True,True,True,154.15,815.73,-34.57,141.29,794.98,-283.31,154.46,721.62,-64.26,-0.1956,XLE,0.47,-0.22,clean,0.895,normal,none,strong_buy,75.38432695913009,96.33858267716535,86.06299212598425,6,100.0,89.1,5
TNGX,26.94,42.09,115.35,194.43,1852.17,109.81,,2.74,1.69,9.53,0.06,,3,True,True,True,True,True,1813.77,38.8,,1800.92,18.04,,1814.09,-55.32,,2.2381,,,0.19,clean,0.827,normal,none,none,95.33370828646419,78.03149606299212,99.13385826771653,5,83.33333333333334,89.0,6
CENX,63.09,35.74,32.13,84.15,315.34,289.68,779.92,0.9,2.62,3.75,0.92,2.69,3,True,True,True,True,True,276.94,218.67,537.99,264.08,197.91,289.25,277.25,124.55,508.29,-0.7483,IAU,0.38,1.53,clean,0.872,normal,none,strong_buy,91.9047619047619,78.03149606299212,75.03937007874015,6,100.0,88.2,7
TIGO,83.15,11.54,39.47,76.31,159.2,112.71,45.34,3.42,1.93,2.09,0.71,0.4,3,True,True,True,True,True,120.8,41.7,-196.59,107.94,20.94,-445.33,121.11,-52.42,-226.28,0.2167,XLRE,0.36,0.38,clean,1.303,normal,none,strong_buy,79.04011998500188,78.03149606299212,93.46456692913387,6,100.0,88.0,8
STLD,227.46,36.5,26.49,55.5,100.32,346.96,860.96,0.73,2.1,1.81,3.46,2.48,4,True,True,True,True,True,61.92,275.95,619.04,49.06,255.19,370.3,62.23,181.83,589.34,-1.155,XLI,0.55,3.94,overextended,0.914,normal,none,none,87.67154105736782,96.33858267716535,56.92913385826772,6,100.0,87.0,9
PWR,613.78,8.16,29.7,39.26,141.86,544.19,2596.75,3.64,1.32,3.61,3.84,4.77,4,True,True,True,True,True,103.46,473.17,2354.82,90.61,452.41,2106.08,103.78,379.05,2325.12,-0.8096,XLI,0.62,0.13,clean,0.921,normal,none,strong_buy,75.94675665541807,96.33858267716535,73.46456692913385,6,100.0,86.7,10
