target_date,window,similar_date,correlation
2026-03-12,25Y,2026-03-11,0.9475
2026-03-12,25Y,2026-03-10,0.8883
2026-03-12,25Y,2026-03-06,0.6383
2026-03-12,25Y,2023-08-24,0.61
2026-03-12,25Y,2018-02-14,0.6093
2026-03-12,25Y,2009-11-04,0.6061
2026-03-12,25Y,2022-04-29,0.6021
2026-03-12,25Y,2023-10-03,0.6011
2026-03-12,25Y,2018-02-12,0.6006
2026-03-12,25Y,2004-03-19,0.6002
2026-03-12,25Y,2022-09-30,0.597
2026-03-12,25Y,2023-08-25,0.5894
2026-03-12,25Y,2004-03-22,0.5848
2026-03-12,25Y,2022-05-03,0.578
2026-03-12,25Y,2023-08-22,0.5768
2026-03-12,25Y,2005-04-01,0.5766
2026-03-12,25Y,2018-02-13,0.5755
2026-03-12,25Y,2004-03-23,0.5738
2026-03-12,25Y,2006-05-30,0.5727
2026-03-12,25Y,2022-05-02,0.5715
2026-03-12,25Y,2022-09-23,0.5712
2026-03-12,25Y,2023-10-04,0.5683
2026-03-12,25Y,2001-03-21,0.5678
2026-03-12,25Y,2023-09-28,0.5675
2026-03-12,25Y,2022-09-26,0.5666
2026-03-12,25Y,2007-03-08,0.564
2026-03-12,25Y,2001-03-23,0.5627
2026-03-12,25Y,2002-09-30,0.562
2026-03-12,25Y,2007-03-06,0.5613
2026-03-12,25Y,2001-09-25,0.5603
2026-03-12,25Y,2023-08-23,0.5585
2026-03-12,25Y,2026-03-09,0.5565
2026-03-12,25Y,2022-05-05,0.5557
2026-03-12,25Y,2008-07-01,0.5538
2026-03-12,25Y,2024-04-19,0.5536
2026-03-12,25Y,2004-03-18,0.5515
2026-03-12,25Y,2008-06-19,0.5503
2026-03-12,25Y,2008-07-03,0.55
2026-03-12,25Y,2007-03-07,0.5491
2026-03-12,25Y,2001-03-20,0.5483
2026-03-12,25Y,2001-09-26,0.5482
2026-03-12,25Y,2011-11-28,0.5475
2026-03-12,25Y,2010-02-03,0.5464
2026-03-12,25Y,2009-11-05,0.5441
2026-03-12,25Y,2024-04-22,0.5425
2026-03-12,25Y,2022-09-28,0.5417
2026-03-12,25Y,2001-09-24,0.5408
2026-03-12,25Y,2009-03-02,0.5406
2026-03-12,25Y,2007-03-09,0.5395
2026-03-12,25Y,2022-10-03,0.5378
2026-03-12,25Y,2011-11-29,0.5371
2026-03-12,25Y,2009-11-03,0.5366
2026-03-12,25Y,2022-05-18,0.5361
2026-03-12,25Y,2015-09-02,0.5353
2026-03-12,25Y,2012-05-21,0.5324
2026-03-12,25Y,2010-05-14,0.5321
2026-03-12,25Y,2020-03-23,0.5316
2026-03-12,25Y,2005-04-04,0.5315
2026-03-12,25Y,2004-05-07,0.5309
2026-03-12,25Y,2009-11-06,0.5306
2026-03-12,25Y,2010-05-12,0.5306
2026-03-12,25Y,2002-09-25,0.5296
2026-03-12,25Y,2006-05-25,0.5291
2026-03-12,25Y,2007-08-02,0.528
2026-03-12,25Y,2001-03-22,0.5279
