ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
TNGX,16.66,1.25,44.83,33.13,72.95,144.57,728.61,35.97,0.74,2.2,1.98,9.99,4,True,True,True,True,True,45.0,34.79,710.68,43.53,33.18,704.69,42.76,28.16,650.35,8.3096,,,-0.34,clean,2.023,confirmed,none,94.25403225806451,97.21774193548387,99.83870967741936,97.1,1
TERN,45.8,3.4,10.32,21.25,55.98,529.05,1212.18,3.04,2.06,2.63,9.45,21.65,4,True,True,True,True,True,10.5,22.91,1194.25,9.02,21.29,1188.27,8.26,16.27,1133.92,0.2641,,,0.5,clean,0.59,thin,none,97.09677419354837,97.21774193548387,92.74193548387096,95.7,2
DNTH,84.05,6.09,51.75,65.62,89.91,164.32,249.78,8.5,1.27,1.37,1.83,2.78,3,True,True,True,True,True,51.92,67.28,231.86,50.45,65.66,225.87,49.68,60.64,171.53,1.3625,,,3.77,overextended,2.293,confirmed,none,98.29301075268818,81.33064516129032,97.66129032258064,92.4,3
CLMT,29.04,-1.04,4.11,15.26,50.13,68.13,142.57,-3.95,3.72,3.28,1.36,2.84,4,True,True,True,True,True,4.28,16.93,124.64,2.81,15.31,118.65,2.04,10.29,64.31,1.9215,,,-1.37,clean,1.134,normal,buy_today,78.9045698924731,97.21774193548387,98.46774193548387,91.5,4
RCAT,15.06,6.83,2.43,19.22,87.75,69.76,179.37,0.36,7.9,4.57,0.79,2.04,3,True,True,True,True,True,2.61,20.88,161.44,1.14,19.27,155.45,0.37,14.25,101.11,1.6011,IAU,0.36,-0.33,clean,2.225,confirmed,none,93.42069892473118,81.33064516129032,98.06451612903226,90.9,5
ROIV,29.88,1.18,7.28,15.72,42.48,131.44,180.81,6.17,2.16,2.7,3.09,4.26,4,True,True,True,True,True,7.46,17.38,162.89,5.98,15.76,156.9,5.22,10.74,102.56,-0.263,XLK,0.41,-0.22,clean,0.981,normal,none,90.54435483870968,97.21774193548387,85.0,90.9,5
TYRA,34.41,1.96,4.24,11.0,60.05,183.68,214.53,2.17,2.59,5.46,3.06,3.57,3,True,True,True,True,True,4.41,12.66,196.61,2.94,11.04,190.62,2.18,6.02,136.28,0.7262,,,-0.52,clean,2.771,confirmed,none,92.33870967741935,81.33064516129032,95.56451612903226,89.7,7
CAPR,33.31,8.75,28.91,34.75,23.88,424.57,160.03,3.3,1.2,0.69,17.78,6.7,3,True,True,True,True,True,29.08,36.41,142.11,27.61,34.79,136.12,26.84,29.77,81.78,0.2157,,,0.36,clean,1.506,confirmed,none,94.81182795698925,81.33064516129032,92.25806451612904,89.5,8
SLGL,83.6,-1.64,-14.67,27.09,106.42,203.45,1366.67,8.97,-1.85,3.93,1.91,12.84,4,True,True,True,True,True,-14.49,28.75,1348.74,-15.97,27.13,1342.75,-16.73,22.11,1288.41,2.724,,,1.38,clean,1.371,normal,buy_today,67.41935483870968,97.21774193548387,99.19354838709677,87.9,9
SYRE,41.56,1.21,3.73,18.35,24.26,149.94,113.26,3.1,4.92,1.32,6.18,4.67,4,True,True,True,True,True,3.9,20.01,95.34,2.43,18.39,89.35,1.67,13.37,35.01,-0.5645,VXUS,0.34,0.12,clean,0.864,normal,none,86.98252688172043,97.21774193548387,79.51612903225806,87.9,9
ERAS,15.5,-1.65,9.93,26.12,374.01,900.0,913.07,-6.02,2.63,14.32,2.41,2.44,3,True,True,True,True,True,10.1,27.78,895.15,8.63,26.16,889.16,7.86,21.14,834.82,1.9367,,,-0.56,clean,0.834,normal,buy_today,83.84408602150536,81.33064516129032,98.54838709677419,87.9,9
NTR,76.34,0.7,2.58,11.27,26.52,33.18,49.45,3.69,4.37,2.35,1.25,1.86,4,True,True,True,True,True,2.75,12.93,31.53,1.28,11.31,25.54,0.52,6.29,-28.8,-0.1651,XLE,0.51,0.41,clean,1.45,normal,none,77.56048387096773,97.21774193548387,86.7741935483871,87.2,12
PRE,20.31,-0.89,32.82,5.55,45.16,116.28,327.55,-37.05,0.17,8.13,2.57,7.25,3,True,True,True,True,True,33.0,7.21,309.62,31.52,5.6,303.63,30.76,0.58,249.29,0.4252,,,3.11,overextended,1.14,normal,none,80.79301075268818,81.33064516129032,93.87096774193549,85.3,13
CW,706.99,0.08,0.71,8.88,29.82,46.0,124.63,9.49,12.47,3.36,1.54,4.18,5,True,True,True,True,True,0.89,10.54,106.71,-0.59,8.92,100.72,-1.35,3.91,46.38,-0.6086,XLI,0.64,0.87,clean,0.885,normal,none,75.63844086021504,100.0,78.62903225806451,84.8,14
TIGO,73.36,4.55,1.86,9.57,46.14,57.02,157.13,0.41,5.15,4.82,1.24,3.41,4,True,True,True,True,True,2.03,11.24,139.21,0.56,9.62,133.22,-0.2,4.6,78.88,-1.0723,XLRE,0.41,0.37,clean,0.912,normal,none,89.33467741935483,97.21774193548387,65.96774193548387,84.2,15
SII,167.54,3.24,5.18,40.94,81.81,146.52,275.05,1.6,7.9,2.0,1.79,3.36,3,True,True,True,True,True,5.36,42.6,257.13,3.88,40.98,251.14,3.12,35.96,196.8,-0.8404,IAU,0.6,0.32,clean,0.884,normal,none,96.14919354838709,81.33064516129032,73.70967741935483,83.7,16
RTX,207.45,-0.37,0.45,4.42,21.24,34.52,61.57,-1.2,9.83,4.8,1.62,2.9,4,True,True,True,True,True,0.62,6.09,43.64,-0.85,4.47,37.65,-1.61,-0.55,-16.69,-0.2495,XLI,0.49,0.29,clean,1.054,normal,buy_today,67.28494623655914,97.21774193548387,85.40322580645162,83.3,17
SNDX,24.71,3.46,15.45,17.59,21.58,51.29,84.09,4.47,1.14,1.23,2.38,3.9,3,True,True,True,True,True,15.62,19.25,66.17,14.15,17.63,60.18,13.38,12.61,5.84,-0.5631,XLV,0.44,3.29,overextended,1.067,normal,none,88.70295698924731,81.33064516129032,79.5967741935484,83.2,18
GLTO,28.69,-0.76,-4.53,26.78,25.34,853.16,593.0,5.95,-5.92,0.95,33.67,23.4,3,True,True,True,True,True,-4.35,28.44,575.07,-5.82,26.82,569.08,-6.59,21.8,514.74,5.591,,,-0.44,clean,1.024,normal,buy_today,68.5752688172043,81.33064516129032,99.59677419354838,83.2,18
BG,118.88,0.08,1.94,2.61,26.97,40.96,57.26,24.29,1.34,10.33,1.52,2.12,4,True,True,True,True,True,2.12,4.27,39.33,0.64,2.65,33.34,-0.12,-2.37,-21.0,-0.5142,XLP,0.57,1.29,clean,1.151,normal,none,71.63978494623656,97.21774193548387,80.48387096774194,83.1,20
LQDA,38.19,6.47,20.17,-11.27,10.98,36.49,157.69,3.12,-0.56,-0.97,3.32,14.36,3,True,True,True,True,True,20.34,-9.61,139.76,18.87,-11.23,133.78,18.1,-16.25,79.43,0.4306,,,1.3,clean,1.029,normal,none,73.58870967741936,81.33064516129032,93.95161290322581,83.0,21
ROST,214.97,1.33,8.77,12.7,20.86,41.83,58.11,6.6,1.45,1.64,2.01,2.79,3,True,True,True,True,True,8.94,14.36,40.19,7.47,12.75,34.2,6.7,7.73,-20.14,-0.3411,HYG,0.44,-0.43,clean,1.411,normal,none,82.29166666666664,81.33064516129032,83.62903225806451,82.4,22
AEP,132.91,0.8,0.75,10.02,13.08,23.58,27.04,0.94,13.36,1.3,1.8,2.07,3,True,True,True,True,True,0.92,11.69,9.12,-0.55,10.07,3.13,-1.31,5.05,-51.21,0.6421,XLU,0.8,0.09,clean,1.172,normal,none,68.66935483870968,81.33064516129032,95.0,81.7,23
PHYS,39.58,1.1,1.96,6.08,23.34,41.51,74.36,1.78,3.11,3.84,1.78,3.19,4,True,True,True,True,True,2.13,7.74,56.44,0.66,6.13,50.45,-0.11,1.11,-3.89,-0.9657,IAU,1.0,0.4,clean,0.713,thin,none,78.7768817204301,97.21774193548387,69.19354838709677,81.7,23
NEE,91.74,-0.29,-0.92,2.54,10.36,31.49,25.96,3.13,-2.76,4.08,3.04,2.51,4,True,True,True,True,True,-0.74,4.2,8.04,-2.22,2.58,2.05,-2.98,-2.44,-52.29,0.1652,XLU,0.66,0.14,clean,0.872,normal,buy_today,55.759408602150536,97.21774193548387,92.0967741935484,81.7,23
INVX,26.4,-1.44,2.66,4.16,12.65,59.55,41.43,-1.85,1.56,3.04,4.71,3.28,3,True,True,True,True,True,2.84,5.82,23.51,1.37,4.2,17.52,0.6,-0.81,-36.83,0.8937,XLE,0.52,-0.62,clean,1.408,normal,buy_today,65.90725806451614,81.33064516129032,96.29032258064515,81.2,26
TGT,121.47,1.11,0.55,5.12,31.76,32.75,5.55,0.5,9.24,6.2,1.03,0.17,3,True,True,True,True,True,0.73,6.78,-12.37,-0.74,5.17,-18.36,-1.51,0.15,-72.7,0.5573,,,-0.14,clean,0.865,normal,none,67.69489247311829,81.33064516129032,94.6774193548387,81.2,26
MNMD,18.98,3.97,7.29,12.31,53.68,102.13,177.89,1.84,1.69,4.36,1.9,3.31,3,True,True,True,True,True,7.47,13.97,159.97,5.99,12.35,153.98,5.23,7.33,99.64,-1.0019,,,1.64,clean,0.611,thin,none,93.99193548387098,81.33064516129032,67.98387096774194,81.1,28
RAAX,41.26,0.6,0.57,4.97,15.72,24.75,41.33,0.96,8.68,3.16,1.57,2.63,4,True,True,True,True,True,0.75,6.64,23.41,-0.73,5.02,17.42,-1.49,-0.0,-36.92,-0.699,IAU,0.92,-0.05,clean,1.244,normal,none,68.91129032258064,97.21774193548387,76.85483870967742,81.0,29
SHLD,77.03,-1.27,0.31,5.72,22.6,22.89,67.38,-0.25,18.31,3.95,1.01,2.98,4,True,True,True,True,True,0.49,7.38,49.46,-0.99,5.77,43.47,-1.75,0.75,-10.87,-0.462,XLI,0.48,0.51,clean,1.415,normal,buy_today,64.33467741935485,97.21774193548387,81.20967741935485,80.9,30
KYMR,84.98,-0.07,-1.59,6.77,27.56,96.44,158.37,22.27,-4.27,4.07,3.5,5.75,4,True,True,True,True,True,-1.41,8.43,140.45,-2.89,6.81,134.46,-3.65,1.8,80.12,-0.78,,,0.03,clean,0.593,thin,buy_today,70.43682795698925,97.21774193548387,75.08064516129032,80.9,30
LBRT,28.24,1.75,1.49,11.95,44.85,178.28,86.19,0.85,8.01,3.75,3.98,1.92,3,True,True,True,True,True,1.66,13.61,68.27,0.19,11.99,62.28,-0.57,6.97,7.93,-0.8375,XLI,0.48,-0.09,clean,0.841,normal,none,87.11021505376344,81.33064516129032,73.87096774193549,80.8,32
FIVE,222.2,1.08,0.29,9.67,28.29,46.85,170.84,0.27,32.96,2.93,1.66,6.04,4,True,True,True,True,True,0.47,11.33,152.92,-1.0,9.71,146.93,-1.77,4.69,92.59,-1.1922,SPY,0.54,-0.39,clean,0.762,normal,none,81.06182795698925,97.21774193548387,62.41935483870967,80.2,33
HWM,254.83,0.27,-1.55,14.19,33.43,42.02,104.85,-5.71,-9.16,2.36,1.26,3.14,3,True,True,True,True,True,-1.38,15.85,86.92,-2.85,14.23,80.93,-3.61,9.22,26.59,-0.1218,XLI,0.61,-0.08,clean,0.785,normal,none,71.49193548387096,81.33064516129032,87.09677419354838,80.0,34
ANRO,21.15,-3.82,5.17,38.96,57.48,443.7,495.77,-1.35,7.53,1.48,7.72,8.62,3,True,True,True,True,True,5.35,40.62,477.85,3.87,39.0,471.86,3.11,33.99,417.52,-0.6738,,,0.02,clean,0.668,thin,buy_today,81.47849462365592,81.33064516129032,77.25806451612904,80.0,34
TJX,161.56,2.16,1.17,3.66,5.4,14.71,35.46,0.54,3.12,1.48,2.72,6.56,3,True,True,True,True,True,1.34,5.32,17.53,-0.13,3.7,11.54,-0.89,-1.32,-42.8,0.0578,,,0.06,clean,0.963,normal,none,66.94892473118279,81.33064516129032,90.08064516129032,79.5,36
DBB,24.42,0.43,2.33,2.45,8.89,22.62,24.68,5.39,1.06,3.62,2.54,2.77,4,True,True,True,True,True,2.5,4.11,6.76,1.03,2.5,0.77,0.26,-2.52,-53.57,-0.6845,IAU,0.64,0.84,clean,1.071,normal,none,63.245967741935495,97.21774193548387,77.09677419354838,79.2,37
DTCR,25.44,1.44,2.05,3.46,19.16,37.37,45.96,1.43,1.69,5.54,1.95,2.4,3,True,True,True,True,True,2.22,5.12,28.03,0.75,3.5,22.04,-0.02,-1.52,-32.3,-0.5495,XLK,0.66,0.32,clean,1.115,normal,none,76.10887096774194,81.33064516129032,79.91935483870968,79.1,38
JNJ,244.05,0.6,-1.09,1.69,20.86,37.01,46.41,-1.82,-1.55,12.33,1.77,2.22,3,True,True,True,True,True,-0.92,3.35,28.49,-2.39,1.73,22.5,-3.16,-3.28,-31.85,0.039,XLP,0.44,0.52,clean,0.735,thin,none,65.91397849462366,81.33064516129032,89.75806451612904,79.0,39
CTRE,39.99,0.25,-0.05,2.96,6.07,15.98,54.7,-0.2,-59.23,2.05,2.63,9.01,3,True,True,True,True,True,0.12,4.62,36.78,-1.35,3.0,30.79,-2.11,-2.02,-23.56,0.5054,,,0.57,clean,0.938,normal,none,60.32930107526881,81.33064516129032,94.51612903225806,78.7,40
BIOA,20.83,5.56,1.79,0.47,79.38,309.16,357.72,0.32,0.26,170.71,3.89,4.51,3,True,True,True,True,True,1.96,2.13,339.8,0.49,0.51,333.81,-0.27,-4.51,279.47,-1.1257,,,-0.18,clean,0.759,normal,none,89.6236559139785,81.33064516129032,64.59677419354838,78.5,41
TEN,37.73,1.67,3.88,39.79,52.51,64.69,127.7,2.32,10.25,1.32,1.23,2.43,3,True,True,True,True,True,4.06,41.45,109.78,2.58,39.84,103.79,1.82,34.82,49.45,-1.1667,,,1.3,clean,2.117,confirmed,none,90.11424731182797,81.33064516129032,63.064516129032256,78.2,42
AL,64.78,-0.01,0.08,0.35,1.32,1.7,41.12,-11.01,4.1,3.79,1.29,31.11,4,True,True,True,True,True,0.26,2.01,23.2,-1.21,0.39,17.21,-1.98,-4.63,-37.13,-0.0557,HYG,0.32,1.29,clean,1.969,confirmed,none,48.68279569892473,97.21774193548387,88.06451612903226,78.0,43
MPC,216.96,0.58,2.35,6.88,13.87,19.74,57.73,4.02,2.93,2.02,1.42,4.16,4,True,True,True,True,True,2.52,8.54,39.81,1.05,6.92,33.82,0.28,1.9,-20.52,-1.1608,XLE,0.64,-0.2,clean,1.281,normal,none,71.72715053763442,97.21774193548387,63.38709677419355,77.4,44
DLR,180.82,0.65,1.51,5.36,9.77,12.16,21.22,2.32,3.55,1.82,1.25,2.17,3,True,True,True,True,True,1.68,7.02,3.29,0.21,5.4,-2.7,-0.55,0.38,-57.04,-0.0688,XLRE,0.46,-0.01,clean,0.979,normal,none,62.298387096774185,81.33064516129032,87.82258064516128,77.2,45
SGOL,49.56,1.17,2.05,5.03,23.76,42.89,78.51,1.75,2.46,4.72,1.8,3.3,3,True,True,True,True,True,2.22,6.69,60.59,0.75,5.08,54.6,-0.02,0.06,0.26,-0.9457,IAU,1.0,0.42,clean,0.544,thin,none,79.46908602150538,81.33064516129032,70.16129032258065,77.0,46
