ticker,composite_score,sustainability_score,extension_score,is_safe,pct_above_sma9,longest_run_days,positive_months,sma21_crosses,gain_last_1wk,gain_last_1mo,gain_last_3mo,gain_last_12mo,recency_ratio,extension_from_sma29_pct,regime,days_in_regime,current_price,dist_from_sma9_pct,dist_from_sma21_pct,dist_from_sma29_pct
WDC,1.0732,1.0,0.9884,False,0.7658730158730159,31,11,8,0.06830129239177873,0.15081263416130009,0.966807588833374,9.091789171746145,0.20820450113082523,0.1116893446658635,TRENDING,1,562.92,4.000919657263425,8.939908194739212,11.16893446658635
CIEN,1.0417,1.0,1.0,False,0.7222222222222222,22,11,10,-0.04433539760430283,-0.24610781479791066,0.22562383203253833,5.016187778227439,-0.3920183031371245,-0.18293964133396418,BREAKDOWN,7,445.98,-10.864810007394949,-17.453112481568002,-18.29396413339642
TERN,1.0417,1.0,1.0,False,0.7222222222222222,40,11,5,0.0,0.006080182405472145,0.39415481832543464,16.650000000000002,0.004021768277822827,0.0027885167964056094,TRENDING,19,52.95,0.016790144185365816,0.21630390698930574,0.27885167964056096
ERAS,1.0328,1.0,0.9117,False,0.7222222222222222,45,11,10,0.09168609168609176,0.35486981677917084,0.0399703923019985,8.183006535947714,0.6564368086778238,0.19686866609875772,TRENDING,4,14.05,5.718585402558326,14.538043478260867,19.68686660987577
MTRN,1.0278,1.0,0.9508,False,0.7103174603174603,19,10,11,0.09639943242284499,0.17134871381875016,0.7161299278178788,2.0624225910329455,1.0933265035841635,0.1517700102960805,TRENDING,2,247.26,6.94585281693186,12.033710701594275,15.17700102960805
AXTI,1.0238,1.0,1.0,False,0.6984126984126984,29,10,8,0.07050011015642221,-0.15480953209253778,1.0082661706964249,40.353191489361706,-0.03339070914189249,-0.11211997101540591,TRENDING,1,97.18,2.591111163243526,-9.711585681483347,-11.211997101540591
VIAV,1.0238,1.0,1.0,False,0.6984126984126984,24,9,13,0.09661538461538455,0.006590096027113468,0.6917721518987341,4.693290734824281,0.01503528642169046,0.049654705484089415,TRENDING,2,53.46,6.501095690284883,6.582994721452177,4.965470548408941
AIS,1.0226,1.0,1.0,True,0.7301587301587301,32,10,12,0.037687424017290194,0.07908414103104366,0.6909531146819281,1.8999622499056246,0.4865378031588575,0.06966984846447848,TRENDING,1,76.82,0.8077685757610968,4.0196533580934615,6.966984846447848
SNDK,1.0183,1.0,0.856,False,0.7103174603174603,26,10,5,0.20590742996345912,0.4320325156213838,1.8141210579423843,46.94430992736078,0.13915358312197018,0.2681968331133278,TRENDING,2,1980.1,13.7971065577539,22.81358264983947,26.819683311332764
ENLT,1.0179,1.0,1.0,False,0.6904761904761905,21,11,14,0.007048180096780987,0.042583315181877746,0.2721594684385382,4.12199036918138,0.11599336699850211,0.018714428824623805,TRENDING,1,95.73,0.27700508618583225,0.5521960295905057,1.871442882462396
