ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
CLMT,35.47,9.04,31.57,86.29,144.28,460.35,874.45,3.49,2.73,1.67,3.19,1.9,5,True,True,True,True,True,115.57,378.04,603.99,102.0,334.57,273.37,106.77,321.82,620.89,0.8396,,,-0.05,clean,0.834,normal,none,strong_buy,81.51350688375801,99.67804249839021,95.10624597553124,6,100.0,93.4,1
EACO,104.99,16.59,34.19,41.88,152.99,459.95,1758.23,2.06,1.22,3.65,3.01,3.82,4,True,True,True,True,True,124.28,377.64,1487.77,110.71,334.17,1157.15,115.48,321.41,1504.67,0.7019,,,0.51,clean,,normal,none,strong_buy,82.51770766258853,95.13844172569222,94.33354797166774,6,100.0,92.6,2
EXCE,24.25,5.43,28.99,35.85,142.5,766.07,55013.64,5.33,1.24,3.97,5.38,71.81,4,True,True,True,True,True,113.79,683.76,54743.18,100.22,640.3,54412.55,104.99,627.54,54760.08,0.1496,,,-0.37,clean,,normal,none,strong_buy,75.04062797044124,95.13844172569222,90.27688345138442,6,100.0,89.6,3
AZLCZ,2225.0,8.54,14.1,56.14,111.9,539.37,1102.7,1.65,3.98,1.99,4.82,2.04,4,True,True,True,True,True,83.19,457.06,832.24,69.62,413.59,501.62,74.39,400.84,849.15,-0.3238,,,0.34,clean,0.947,normal,none,strong_buy,76.17974427375586,95.13844172569222,83.00064391500322,6,100.0,88.5,4
MPC,248.77,2.88,25.51,30.93,56.84,317.47,589.11,8.86,1.21,1.84,5.58,1.86,4,True,True,True,True,True,28.13,235.16,318.65,14.56,191.69,-11.97,19.33,178.94,335.56,1.1079,XLE,0.72,-0.22,clean,0.987,normal,none,strong_buy,66.07487811608868,95.13844172569222,95.94333547971668,6,100.0,88.0,5
MYRG,465.06,37.69,72.27,114.97,192.36,464.32,1937.06,1.92,1.59,1.67,2.41,4.17,4,True,True,True,True,True,163.65,382.01,1666.6,150.08,338.55,1335.97,154.85,325.79,1683.5,-1.2139,XLI,0.57,2.05,overextended,1.215,normal,none,none,91.95412872167542,95.13844172569222,55.3122987765615,6,100.0,87.7,6
CENX,65.97,11.85,27.95,131.64,308.99,417.82,927.57,2.36,4.71,2.35,1.35,2.22,4,True,True,True,True,True,280.28,335.51,657.11,266.71,292.04,326.49,271.48,279.29,674.01,-1.0091,IAU,0.35,-0.03,clean,0.827,normal,none,strong_buy,84.84653359089933,95.13844172569222,64.5524790727624,6,100.0,87.4,7
PWR,711.73,13.22,26.4,58.11,109.14,668.44,3053.43,2.0,2.2,1.88,6.12,4.57,4,True,True,True,True,True,80.42,586.13,2782.97,66.85,542.66,2452.35,71.63,529.91,2799.88,-0.916,XLI,0.61,0.59,clean,1.213,normal,none,strong_buy,81.49817557415756,95.13844172569222,67.35350933676754,6,100.0,86.9,8
TXN,305.75,13.57,44.15,89.0,66.03,65.26,434.25,3.25,2.02,0.74,0.99,6.65,3,True,True,True,True,True,37.32,-17.05,163.79,23.75,-60.51,-166.83,28.52,-73.27,180.69,-0.0952,XLI,0.5,0.53,clean,1.024,normal,none,strong_buy,79.09729249072456,77.81712813908564,87.25048293625241,6,100.0,86.7,9
VLO,244.82,-2.58,19.63,40.62,92.88,217.12,341.91,-7.61,2.07,2.29,2.34,1.57,4,True,True,True,True,True,64.17,134.81,71.45,50.6,91.35,-259.17,55.37,78.59,88.36,1.2592,XLE,0.73,-1.07,clean,0.895,normal,none,none,60.84076901848956,95.13844172569222,96.58725048293626,6,100.0,86.6,10
