date,hyg_price,lqd_price,spy_price,hyglqd_ratio,percentile,change_5d,regime,fwd_5d_avg,fwd_5d_median,fwd_5d_winrate,fwd_5d_n,fwd_10d_avg,fwd_10d_median,fwd_10d_winrate,fwd_10d_n,fwd_20d_avg,fwd_20d_median,fwd_20d_winrate,fwd_20d_n
2026-03-18,79.41,108.72,661.55,0.7304083885209712,42.3504721930745,-0.16,Neutral,0.35,0.42,62.3,1416,0.63,0.78,67.1,1411,1.26,1.64,70.3,1401
