ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
AAOI,159.42,1.33,5.86,72.1,330.86,383.82,1292.31,4.39,12.31,4.59,1.16,3.91,5,True,True,True,True,True,1.34,64.74,1260.22,-0.33,63.04,1250.64,3.87,71.86,1242.43,0.925,,,0.0,clean,1.004,normal,none,86.33675078864354,99.9211356466877,94.4794952681388,93.6,1
ANRO,27.72,6.37,21.69,23.09,62.87,353.68,1074.58,3.4,1.06,2.72,5.63,17.09,4,True,True,True,True,True,17.17,15.73,1042.48,15.5,14.02,1032.9,19.7,22.85,1024.69,-0.1605,XLI,0.43,0.68,clean,1.653,confirmed,none,97.40404837013669,97.04258675078864,75.0,89.8,2
SRZN,31.56,4.09,11.91,22.9,57.8,129.53,223.69,2.91,1.92,2.52,2.24,3.87,3,True,True,True,True,True,7.4,15.53,191.6,5.73,13.83,182.02,9.93,22.66,173.81,1.4188,XLI,0.42,-0.52,clean,1.815,confirmed,none,93.60541535226078,76.65615141955836,96.92429022082018,89.1,3
TXG,26.08,3.33,12.08,50.32,23.02,119.34,219.61,3.63,4.17,0.46,5.18,9.54,4,True,True,True,True,True,7.56,42.95,187.52,5.89,41.25,177.93,10.09,50.08,169.72,-0.1154,XLV,0.41,0.48,clean,0.942,normal,none,91.7849631966351,97.04258675078864,77.28706624605678,88.7,4
TEN,39.4,1.81,1.0,10.15,53.91,81.82,159.38,0.55,10.15,5.31,1.52,2.96,4,True,True,True,True,True,-3.52,2.78,127.29,-5.18,1.08,117.71,-0.99,9.91,109.5,1.0123,XLI,0.41,0.12,clean,0.63,thin,none,71.62854889589904,97.04258675078864,95.03154574132492,87.9,5
CC,23.18,-2.89,2.07,21.87,48.97,60.75,108.64,-0.72,10.57,2.24,1.24,2.22,4,True,True,True,True,True,-2.45,14.51,76.55,-4.11,12.8,66.97,0.08,21.63,58.76,3.2465,XLB,0.51,-0.17,clean,0.532,thin,buy_today,66.68638275499474,97.04258675078864,99.13249211356468,87.6,6
ASC,15.89,2.71,2.65,9.97,34.09,41.12,82.64,0.98,3.76,3.42,1.21,2.42,4,True,True,True,True,True,-1.87,2.6,50.55,-3.53,0.9,40.97,0.66,9.72,32.76,0.717,XLI,0.48,0.6,clean,0.813,normal,none,72.50262881177709,97.04258675078864,93.13880126182966,87.6,6
INSW,76.47,1.11,3.53,10.28,37.09,73.87,143.85,3.18,2.91,3.61,1.99,3.88,4,True,True,True,True,True,-0.98,2.92,111.75,-2.65,1.21,102.17,1.55,10.04,93.96,0.799,XLI,0.45,1.06,clean,0.795,normal,none,71.57597266035752,97.04258675078864,93.53312302839116,87.4,8
MTZ,370.89,3.56,2.68,22.38,57.23,81.31,212.54,0.75,8.36,2.56,1.42,3.71,4,True,True,True,True,True,-1.84,15.01,180.45,-3.51,13.31,170.87,0.69,22.14,162.65,-0.0915,XLI,0.69,-0.29,clean,0.766,normal,none,84.83175604626707,97.04258675078864,79.2192429022082,87.0,9
EZPW,30.54,1.83,6.45,18.14,41.78,60.74,93.78,3.52,2.81,2.3,1.45,2.24,4,True,True,True,True,True,1.93,10.78,61.69,0.27,9.07,52.11,4.46,17.9,43.9,-0.025,XLI,0.48,0.31,clean,0.656,thin,none,80.42192429022082,97.04258675078864,81.94006309148266,86.5,10
STNG,75.21,1.61,0.94,9.7,28.85,37.82,123.91,0.58,10.32,2.97,1.31,4.29,4,True,True,True,True,True,-3.58,2.34,91.81,-5.24,0.63,82.23,-1.05,9.46,74.02,1.2272,XLI,0.38,0.21,clean,0.822,normal,none,65.88459516298633,97.04258675078864,96.29337539432177,86.4,11
CLMT,32.21,-1.01,-4.28,10.65,56.66,71.06,240.85,4.22,-2.49,5.32,1.25,4.25,4,True,True,True,True,True,-8.79,3.28,208.75,-10.46,1.58,199.17,-6.27,10.41,190.96,4.1852,,,-0.44,clean,0.812,normal,buy_today,60.7255520504732,97.04258675078864,99.6845425867508,85.8,12
LINC,41.95,1.52,2.67,8.57,57.06,90.86,142.35,1.75,3.21,6.66,1.59,2.49,4,True,True,True,True,True,-1.85,1.2,110.25,-3.51,-0.5,100.67,0.68,8.32,92.46,0.2569,,,0.62,clean,0.865,normal,none,71.76656151419559,97.04258675078864,87.85488958990535,85.6,13
FRO,37.13,5.63,8.12,15.45,43.08,63.28,155.72,1.44,1.9,2.79,1.47,3.61,3,True,True,True,True,True,3.61,8.09,123.62,1.94,6.39,114.04,6.14,15.21,105.83,0.4626,XLI,0.5,1.31,clean,0.94,normal,none,89.01156677181912,76.65615141955836,90.93059936908517,85.5,14
