ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
MEOH,59.63,58.24,2.4,OPTIMAL,95,1.48,0.9,58.07,2.68,,,,0.246,-86.2,81.2,57.0,clean,40.0,CAUTION,-10.7,3,Parabolic,10.16,1.91,21.69,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",73.7
NEE,95.31,92.3,3.26,OPTIMAL,95,1.48,0.9,92.28,3.28,,,,0.013,7.7,77.3,100.0,overextended,40.0,CAUTION,-2.4,2,Sustained Uptrend,3.62,4.55,12.38,XLU,equity,Equity,2.0,False,False,"{'grade': 'OK', 'median_mae': -2.65, 'median_ttg': 2.0, 'prob_good': 40.1, 'prob_bad': 36.0}",72.3
YOU,54.81,51.18,7.08,OPTIMAL,90,1.5,1.11,53.39,2.67,,,,0.362,156.4,81.8,56.0,clean,40.0,CAUTION,-7.9,3,Parabolic,3.36,0.61,55.05,XLF,equity,Equity,27.0,False,False,"{'grade': 'ROUGH', 'median_mae': -6.55, 'median_ttg': 2.0, 'prob_good': 24.7, 'prob_bad': 57.5}",72.1
MARUY,372.33,365.83,1.78,OPTIMAL,95,1.48,0.9,374.07,-0.46,,,,0.131,42.7,75.0,126.0,clean,41.2,CAUTION,-12.6,3,Parabolic,-0.44,5.27,15.43,XLB,index,Index,15.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",71.9
CCNR,40.64,39.8,2.1,OPTIMAL,95,1.48,0.9,40.36,0.69,,,,0.414,29.0,77.8,91.0,clean,35.7,CAUTION,-7.3,2,Sustained Uptrend,1.73,2.57,8.78,XLB,commodity,Commodity,9.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.2, 'median_ttg': 2.0, 'prob_good': 28.6, 'prob_bad': 48.7}",71.2
VIST,70.89,69.29,2.31,OPTIMAL,95,1.48,0.9,67.2,5.5,,,,0.295,-115.0,74.1,134.0,clean,40.0,CAUTION,-10.5,3,Parabolic,9.1,-0.62,34.01,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",71.2
PARR,64.19,61.45,4.46,OPTIMAL,95,1.48,0.9,62.61,2.53,,,,0.041,-30.1,86.7,31.0,clean,25.1,CAUTION,-4.8,3,Parabolic,11.97,4.44,82.31,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",71.1
CENX,60.74,58.92,3.1,OPTIMAL,95,1.48,0.9,63.01,-3.6,,,,0.217,174.7,73.2,146.0,clean,40.0,CAUTION,-11.6,3,Parabolic,-2.41,21.02,24.7,IAU,commodity,Commodity,45.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.2, 'median_ttg': 2.0, 'prob_good': 28.6, 'prob_bad': 48.7}",70.9
RRX,212.25,195.2,8.74,OPTIMAL,90,1.5,1.11,206.88,2.59,,,,0.692,205.5,78.2,87.0,clean,40.0,CAUTION,-7.4,3,Parabolic,3.33,8.77,35.99,XLI,sector,Sector,34.0,False,False,"{'grade': 'OK', 'median_mae': -3.81, 'median_ttg': 2.0, 'prob_good': 35.6, 'prob_bad': 45.6}",70.9
HAS,95.08,92.32,2.99,OPTIMAL,95,1.48,0.9,93.84,1.32,,,,0.416,69.5,67.1,223.0,clean,46.6,CAUTION,-11.1,2,Sustained Uptrend,-2.13,3.13,7.22,XLI,index,Index,10.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",70.7
VIV,16.05,16.01,0.26,OPTIMAL,95,1.48,0.9,16.34,-1.77,,,,0.206,59.7,72.8,150.0,clean,40.0,CAUTION,-7.0,3,Parabolic,-2.07,1.26,15.05,VXUS,index,Index,13.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",70.7
PBR,20.87,20.47,1.96,OPTIMAL,95,1.48,0.9,21.07,-0.95,,,,0.174,38.6,71.8,161.0,clean,40.0,CAUTION,-5.3,3,Parabolic,2.05,5.3,46.15,XLE,index,Index,13.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",70.4
LEA,128.32,121.49,5.62,OPTIMAL,90,1.5,1.11,125.24,2.46,,,,0.546,102.1,65.5,248.0,clean,51.5,WARNING,-10.2,1,Basing,2.34,4.98,7.05,XLB,sector,Sector,34.0,False,False,"{'grade': 'OK', 'median_mae': -3.81, 'median_ttg': 2.0, 'prob_good': 35.6, 'prob_bad': 45.6}",69.9
FLBR,25.0,24.19,3.36,OPTIMAL,95,1.48,0.9,25.62,-2.41,,,,0.649,147.6,72.6,151.0,clean,37.1,CAUTION,-4.8,3,Parabolic,-2.65,7.16,12.92,VXUS,index,Index,13.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",69.8
ORANY,20.73,20.45,1.35,OPTIMAL,95,1.48,0.9,20.75,-0.11,,,,0.252,40.5,78.3,86.0,clean,30.0,CAUTION,-3.5,3,Parabolic,2.88,4.01,16.53,XLU,index,Index,1.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",69.7
