ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,4.9,10,bullish,0.4,-3.06,-2.72,6.69,9.13,0.03,0.65,-1.25,-1.48,,,10.0,,,10.0,,,10.0
ACWI,ACWI,3.7,10,bullish,0.66,-0.5,-0.19,4.28,5.99,0.04,0.62,-0.53,-0.58,,,10.0,,,10.0,,,10.0
ACWX,ACWX,3.6,10,bullish,1.55,-0.82,-1.53,2.84,2.2,-1.2,0.18,-0.97,-0.65,,,10.0,,,10.0,,,10.0
AFK,Africa,2.2,10,bullish,-0.22,-4.83,-4.9,-3.46,-8.81,-2.0,-1.17,-1.48,-1.68,,,10.0,,,10.0,,,10.0
AGF,AGF,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,,,,,,,
AGG,Agg Bond,2.0,10,bearish,0.2,-0.46,-0.98,-1.26,-2.64,-2.0,-1.53,-1.48,-0.94,,,10.0,,,10.0,,,10.0
AIA,AIA,6.0,10,bullish,1.42,-2.09,-1.15,13.01,18.16,0.78,1.25,-0.81,-0.97,,,10.0,,,10.0,,,10.0
AIQ,AIQ,6.0,10,bullish,1.36,-0.39,2.6,15.24,25.22,1.64,1.61,0.17,-0.4,,,10.0,,,10.0,,,10.0
AIRR,AIRR,4.0,10,bullish,-1.89,-3.2,-5.0,1.85,3.88,-1.47,-0.56,-1.81,-1.44,,,10.0,,,10.0,,,10.0
ALAI,ALAI,4.8,10,bullish,0.26,0.21,1.42,10.48,23.16,0.74,0.77,-0.12,-0.23,,,10.0,,,10.0,,,10.0
AMG,AMG,2.9,10,bullish,2.53,-0.71,-1.53,0.14,-6.48,-1.73,-0.68,-0.79,-0.46,,,10.0,,,10.0,,,10.0
AMLP,AMLP,2.8,10,bullish,0.65,2.31,3.05,5.71,5.61,0.67,1.74,1.31,1.45,,,10.0,,,10.0,,,10.0
APIE,APIE,2.4,10,bullish,1.64,-0.53,-2.14,1.64,-0.89,-1.27,-0.03,-1.09,-0.43,,,10.0,,,10.0,,,10.0
APO,APO,4.3,10,bullish,-2.32,0.49,2.09,3.91,11.75,1.12,0.36,0.3,0.11,,,10.0,,,10.0,,,10.0
ARES,ARES,4.7,10,bullish,-1.05,-0.87,-1.41,1.89,-5.96,-0.04,0.29,-0.07,-0.07,,,10.0,,,10.0,,,10.0
ARGT,ARGT,3.0,10,bearish,3.68,2.04,-4.15,-3.99,-4.39,-0.52,-0.46,-0.6,0.38,,,10.0,,,10.0,,,10.0
ARKF,ARKF,0.0,10,bearish,1.03,-0.41,-3.66,-3.5,7.03,0.04,-0.47,-0.61,-0.11,,,10.0,,,10.0,,,10.0
ARKG,ARKG,3.0,10,bullish,4.94,-0.3,-4.89,-3.81,-1.1,-0.64,-0.72,-0.9,-0.19,,,10.0,,,10.0,,,10.0
