ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
APA,39.32,38.29,2.68,OPTIMAL,95,1.48,0.9,37.9,3.74,,,,0.004,-11.7,84.4,33.0,clean,49.6,CAUTION,-13.9,3,Parabolic,6.36,4.57,35.21,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",77.7
NET,210.13,205.68,2.17,OPTIMAL,95,1.48,0.9,204.18,2.91,,,,0.045,-71.6,79.6,61.0,clean,51.4,WARNING,-18.8,2,Sustained Uptrend,9.09,1.18,9.08,,equity,Equity,27.0,False,False,"{'grade': 'OK', 'median_mae': -5.17, 'median_ttg': 1.0, 'prob_good': 32.4, 'prob_bad': 53.1}",76.5
OXY,58.87,57.3,2.75,OPTIMAL,95,1.48,0.9,57.03,3.23,,,,0.0,-0.8,82.0,46.0,clean,46.1,CAUTION,-12.7,3,Parabolic,4.79,4.51,14.24,XLE,commodity,Commodity,9.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.2, 'median_ttg': 2.0, 'prob_good': 28.6, 'prob_bad': 48.7}",75.8
CALY,15.56,15.07,3.24,OPTIMAL,95,1.48,0.9,15.53,0.17,,,,0.017,21.7,76.3,90.0,clean,50.3,WARNING,-13.6,2,Sustained Uptrend,1.43,2.98,10.59,HYG,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",75.0
UNF,264.33,258.28,2.34,OPTIMAL,95,1.48,0.9,258.79,2.14,,,,0.074,19.0,81.2,52.0,clean,44.5,CAUTION,-6.8,3,Parabolic,3.09,1.19,12.19,,index,Index,3.0,False,False,"{'grade': 'OK', 'median_mae': -2.65, 'median_ttg': 2.0, 'prob_good': 40.1, 'prob_bad': 36.0}",75.0
ANAB,60.08,59.0,1.83,OPTIMAL,95,1.48,0.9,63.64,-5.6,,,,0.03,58.8,84.7,28.0,clean,40.0,CAUTION,-17.0,3,Parabolic,-4.16,15.94,62.51,XLK,equity,Equity,7.0,True,False,"{'grade': 'OK', 'median_mae': -3.23, 'median_ttg': 1.0, 'prob_good': 37.2, 'prob_bad': 40.0}",74.9
SEI,71.45,71.16,0.41,OPTIMAL,95,1.48,0.9,74.7,-4.35,,,,0.272,88.7,83.7,37.0,clean,40.0,CAUTION,-12.1,3,Parabolic,-7.44,9.13,42.96,QQQ,commodity,Commodity,9.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.2, 'median_ttg': 2.0, 'prob_good': 28.6, 'prob_bad': 48.7}",74.5
OVV,59.53,58.0,2.64,OPTIMAL,95,1.48,0.9,58.99,0.92,,,,0.102,46.1,83.3,41.0,clean,40.0,CAUTION,-6.2,3,Parabolic,3.01,8.41,17.49,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",74.4
PUMP,17.03,16.09,5.85,OPTIMAL,90,1.5,1.11,16.79,1.42,,,,0.032,34.0,87.5,15.0,clean,40.0,CAUTION,-8.0,3,Parabolic,2.9,12.93,48.09,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -3.78, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 44.2}",74.1
DK,44.59,43.12,3.41,OPTIMAL,95,1.48,0.9,45.16,-1.25,,,,0.277,142.7,82.2,44.0,clean,40.0,CAUTION,-9.9,3,Parabolic,1.62,14.25,30.3,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",74.0
