symbol,current_price,return_1m,return_3m,return_12m,sortino_1m,sortino_3m,current_slope,slope_trend,slope_acceleration,status,is_accelerating,is_decelerating,trajectory,volatility_ratio,has_divergence,divergence_type,divergence_strength,days_to_peak,days_to_nadir,signal,confidence
ACWI,142.33,-1.834609283398858,0.45878035008470874,18.057398805574,-2.1007055989574166,0.19817366043393847,-0.023856807949547053,0.0051481569306891534,0.006762018415484467,Stable,False,False,V-shaped,1.1580622237587173,False,,0.0,48.0,,HOLD,50
AAPL,257.74,-6.78143875004521,-9.294386767552343,9.332315262577406,-3.4288225248606943,-2.196862836297088,-0.1283776067117335,-0.0777586202505609,0.0394445880566339,Accelerating,True,False,V-shaped,1.3436784281551906,False,,0.0,,36.0,SELL,85
ACWX,69.28,-2.696629213483148,4.0084071460741555,21.71468728039354,-1.7383779873737946,1.1076589603091358,0.02924122441126217,0.05631138961199439,0.01830085720567294,Stable,False,False,V-shaped,1.310734372854399,False,,0.0,46.0,,HOLD,50
AGI,48.51,19.836956521739136,35.464953923485055,99.21971252566732,4.882769263673467,2.7668528807806876,0.3740372476325979,0.24216367598782979,0.12021396934489996,Accelerating,True,False,V-shaped,0.9452845605556099,False,,0.0,30.0,,STRONG_BUY,90
ADTTF,157.04,-6.205578450695826,33.22022395656601,187.8826764436297,-3.4368923124555106,2.617080020101095,-0.09517396577526092,-0.3131494062440524,-0.22226782972839926,Decelerating,False,True,V-shaped,0.42672889022702254,False,,0.0,38.0,,SELL_SOON,70
AGG,100.1636,0.5254917703733542,-0.21558079298664712,1.6167190828852762,1.7694428884793698,-0.32335732016285396,0.016788734658780065,0.007557559013880088,0.002333182820559351,Stable,False,False,Slow,1.3526980427875022,False,,0.0,51.0,,HOLD,50
AAL,11.6458,-19.2945252945253,-20.015109890109894,-17.34705464868701,-6.912158053761673,-2.6698964485283256,-0.41805750912708345,-0.2556731843297457,-0.08993338992591159,Decelerating,False,True,V-shaped,1.105915860581939,False,,0.0,,30.0,SELL,85
AGF,9.0,0.0,0.0,0.0,999.0,999.0,0.0,0.0,0.0,Stable,False,False,Slow,0.1,False,,0.0,,,HOLD,50
ALHC,18.235,-14.510079699953115,-4.5287958115183375,15.338393421884877,-4.789020854727321,-0.4328945998412429,-0.16983016908243248,-0.06655633674722203,-0.06202858542940275,Decelerating,False,True,V-shaped,0.7776110051331683,False,,0.0,,44.0,SELL,85
ABBV,230.03,5.950900465201969,-0.09120917303683251,8.740663704263984,3.8536731629154337,-0.019540174465379385,0.07392962146443276,0.020930672366110174,0.036765611939270255,Accelerating,True,False,V-shaped,0.695765995390066,False,,0.0,34.0,,HOLD,50
AG,25.5438,13.882300490414634,62.803059273422576,338.1440823327616,2.391131726901597,3.7399581926595,0.6224458048097203,0.32742886860834397,0.1020896637653653,Accelerating,True,False,V-shaped,1.003537484296993,False,,0.0,30.0,,STRONG_BUY,90
ADSK,264.09,8.4959533297728,-14.044395261033726,-1.1787157611136134,4.077328246319351,-1.981439068257224,-0.07342237969804204,-0.1411997247151242,-0.00916606130346084,Stable,False,False,V-shaped,0.8699060075812999,False,,0.0,,69.0,SELL,85
AEM,217.01,9.302911252140621,28.271663317176966,117.99095931692617,2.6730237405179857,2.425028739043592,0.34660749827184917,0.2340160694615941,0.10570953555634047,Accelerating,True,False,V-shaped,0.8783578339920841,False,,0.0,30.0,,STRONG_BUY,90
AFK,27.14,-4.0311173974540315,8.64691753402722,60.68679692125518,-1.2833483514109032,1.1043245070425451,0.08376464936101884,0.0964229630417848,0.03137112718179685,Accelerating,True,False,V-shaped,1.2476473740545313,False,,0.0,32.0,,STRONG_BUY,90
ALGM,32.63,-14.581151832460737,12.906574394463677,21.84466019417477,-5.230365663341136,1.9048627359059924,0.027999339718323794,0.39391249791854627,-0.05252034096459446,Decelerating,False,True,V-shaped,1.2795971352878601,False,,0.0,23.0,,SELL_SOON,70
ABEV,2.895,-0.17241379310344307,10.496183206106856,32.1917808219178,-0.09371706009801745,1.5009155188287338,0.015399449093728132,0.12464047448886431,-0.013894336920940466,Stable,False,False,V-shaped,0.8081286179468338,False,,0.0,51.0,,HOLD,50
AAOI,97.465,144.27318295739352,279.98050682261214,439.0763274336284,24.370177904084986,16.0121834598452,1.1469249954661327,0.5364539976510845,-0.019720101270285544,Stable,False,False,V-shaped,0.7743002318685004,False,,0.0,30.0,,HOLD,50
AEIS,303.48,19.2268405751552,42.18515742128937,174.39421338155518,4.97987740479936,4.565128043453746,0.10657950243800629,0.15912599438929262,0.09892256922758932,Accelerating,True,False,V-shaped,1.324612659179699,False,,0.0,30.0,,STRONG_BUY,90
ACM,93.72,-2.273201251303447,-9.789200115506791,-2.375000000000005,-0.4723415506406726,-1.1279500985302486,0.15435290328367837,0.07349653158154354,0.040657174838759434,Accelerating,True,False,V-shaped,1.6423207482791546,False,,0.0,,20.0,SELL,85
AES,14.25,-9.523809523809524,3.93873085339167,30.01824817518248,-1.2797301800909406,0.30941416973284924,0.21966791926357107,0.15062694716503097,0.08882827898236247,Accelerating,True,False,V-shaped,1.8136912491879367,False,,0.0,30.0,,BUY,75
ALAI,33.775,-1.6739446870451369,-8.195161728730637,34.722776226565614,-1.3918513054743624,-2.180811046843415,-0.07199235033869415,-0.05798826771688516,0.011332602581606382,Stable,False,False,V-shaped,0.8409621429924125,False,,0.0,,69.0,SELL,85
ALAB,119.06,-17.70235708854634,-21.92786885245902,73.63278401633369,-2.193314065752113,-1.2487906265037108,-0.05132756173903327,0.08852042088831352,-0.121441761587209,Decelerating,False,True,V-shaped,1.4300014041258033,False,,0.0,,79.0,SELL,85
