ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
SAIC,97.68,91.58,6.66,OPTIMAL,90,1.5,1.11,93.87,4.05,,,,0.561,102.6,79.6,41.0,clean,90.8,WARNING,-20.4,2.0,Sustained Uptrend,6.27,7.31,-4.65,XLF,equity,Equity,11.0,False,False,"{'grade': 'OK', 'median_mae': -6.58, 'median_ttg': 2.0, 'prob_good': 33.3, 'prob_bad': 55.6}",86.6
BKNG,4315.69,4245.4,1.66,OPTIMAL,95,1.48,0.9,4332.06,-0.38,,,,0.345,95.3,68.6,160.0,clean,97.4,BREAKDOWN,-21.8,0.0,Deep Decline,1.75,7.69,-19.2,XLY,index,Index,1.0,False,False,"{'grade': 'OK', 'median_mae': -4.21, 'median_ttg': 2.0, 'prob_good': 32.9, 'prob_bad': 46.8}",86.5
NDAQ,86.41,84.51,2.25,OPTIMAL,95,1.48,0.9,85.98,0.5,,,,0.135,45.1,64.9,221.0,clean,95.9,WARNING,-16.1,1.0,Basing,1.03,6.14,-7.79,XLF,equity,Equity,19.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.24, 'median_ttg': 2.0, 'prob_good': 27.9, 'prob_bad': 53.4}",84.7
OKTA,80.25,79.03,1.55,OPTIMAL,95,1.48,0.9,79.34,1.15,,,,0.618,157.0,69.1,151.0,clean,90.4,WARNING,-18.5,1.0,Basing,1.38,-1.89,-9.23,XLK,equity,Equity,27.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.07, 'median_ttg': 1.0, 'prob_good': 24.6, 'prob_bad': 61.7}",84.5
INTU,457.2,422.21,8.29,OPTIMAL,90,1.5,1.11,451.4,1.29,,,,0.608,277.6,76.2,66.0,clean,86.0,WARNING,-35.4,0.0,Deep Decline,3.92,19.83,-30.81,XLF,equity,Equity,27.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.64, 'median_ttg': 1.0, 'prob_good': 22.2, 'prob_bad': 53.7}",84.0
ETSY,53.81,52.46,2.59,OPTIMAL,95,1.48,0.9,53.66,0.29,,,,0.0,0.6,63.8,238.0,clean,93.2,WARNING,-18.5,1.0,Basing,3.45,11.79,1.81,XLF,equity,Equity,37.0,False,False,"{'grade': 'OK', 'median_mae': -4.25, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 46.1}",83.6
FOXA,57.99,57.64,0.62,OPTIMAL,95,1.48,0.9,57.94,0.09,,,,0.354,59.0,58.2,352.0,clean,100.0,BREAKDOWN,-23.7,0.0,Deep Decline,1.05,3.27,-18.51,XLF,equity,Equity,18.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.85, 'median_ttg': 1.5, 'prob_good': 29.4, 'prob_bad': 55.9}",83.6
AON,324.86,324.51,0.11,OPTIMAL,95,1.48,0.9,321.57,1.02,,,,0.079,-31.4,67.6,169.0,clean,88.8,WARNING,-11.3,1.0,Basing,1.07,0.17,-7.72,XLF,equity,Equity,30.0,True,False,"{'grade': 'OK', 'median_mae': -4.67, 'median_ttg': 2.0, 'prob_good': 30.1, 'prob_bad': 50.7}",83.5
SH,37.95,36.47,4.04,OPTIMAL,95,1.48,0.9,37.18,2.05,,,,0.863,66.4,61.4,281.0,clean,94.9,WARNING,-6.2,1.0,Unknown,1.24,4.99,2.28,,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -4.67, 'median_ttg': 2.0, 'prob_good': 30.1, 'prob_bad': 50.7}",83.2
AXON,499.16,495.52,0.73,OPTIMAL,95,1.48,0.9,510.81,-2.28,,,,0.021,54.7,62.7,252.0,clean,92.8,WARNING,-20.1,0.0,Deep Decline,0.6,13.16,-9.24,XLK,equity,Equity,11.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.13, 'median_ttg': 2.0, 'prob_good': 27.5, 'prob_bad': 53.2}",83.0
