ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
LINC,49.5,21.15,87.0,177.93,146.02,651.14,2314.63,4.11,2.05,0.82,4.46,3.55,4,True,True,True,True,True,115.19,573.26,2059.15,99.94,535.08,1746.26,103.16,488.27,2056.96,0.6193,XLB,0.32,0.88,clean,1.155,normal,none,strong_buy,89.34380625102274,95.53264604810997,95.39518900343643,6,100.0,95.0,1
CVE,29.13,12.6,38.65,73.29,128.29,280.29,89.28,3.07,1.9,1.75,2.18,0.32,4,True,True,True,True,True,97.46,202.41,-166.21,82.21,164.23,-479.1,85.43,117.42,-168.39,0.3102,XLE,0.73,0.63,clean,0.664,thin,none,strong_buy,79.61053837342497,95.53264604810997,92.5085910652921,6,100.0,91.5,2
ELA,24.27,40.13,87.27,135.63,277.45,559.51,4394.44,2.17,1.55,2.05,2.02,7.85,5,True,True,True,True,True,246.61,481.63,4138.96,231.37,443.45,3826.07,234.59,396.64,4136.77,-0.9549,,,1.97,clean,1.032,normal,none,strong_buy,93.43806251022745,99.7594501718213,65.84192439862542,6,100.0,91.2,3
AGX,683.52,13.2,84.74,119.51,299.46,1261.32,1881.22,6.42,1.41,2.51,4.21,1.49,3,True,True,True,True,True,268.63,1183.44,1625.73,253.38,1145.27,1312.84,256.6,1098.45,1623.55,0.7564,,,-0.07,clean,0.723,thin,none,strong_buy,88.10996563573883,76.76975945017183,96.28865979381443,6,100.0,91.0,4
PARXF,20.65,8.51,32.37,58.48,155.89,10.02,108.59,3.8,1.81,2.67,0.06,10.84,4,True,True,True,True,True,125.05,-67.86,-146.9,109.81,-106.04,-459.79,113.02,-152.85,-149.08,0.3982,XLE,0.51,0.06,clean,0.212,thin,none,strong_buy,71.228931435117,95.53264604810997,93.74570446735395,6,100.0,89.2,5
EXCE,23.0,16.46,14.89,46.03,158.43,900.0,52172.73,0.9,3.09,3.44,5.68,57.97,4,True,True,True,True,True,127.59,822.12,51917.24,112.35,783.94,51604.35,115.57,737.13,51915.06,-0.3575,,,1.09,clean,,normal,none,strong_buy,79.09016527573229,95.53264604810997,80.61855670103093,6,100.0,89.0,6
VLO,248.13,3.9,23.21,40.97,103.84,217.46,314.79,5.96,1.77,2.53,2.09,1.45,4,True,True,True,True,True,73.0,139.59,59.31,57.76,101.41,-253.58,60.97,54.6,57.12,0.7027,XLE,0.72,-0.33,clean,0.877,normal,none,strong_buy,69.17034855179185,95.53264604810997,95.94501718213058,6,100.0,89.0,6
CF,124.48,2.6,31.11,52.83,53.07,150.87,273.37,11.95,1.7,1.0,2.84,1.81,4,True,True,True,True,True,22.24,72.99,17.88,7.0,34.81,-295.01,10.21,-12.0,15.69,2.1213,XLE,0.61,-0.17,clean,0.939,normal,none,strong_buy,66.57502863688431,95.53264604810997,99.17525773195877,6,100.0,88.9,8
AZLCZ,2140.0,0.71,15.68,63.37,86.87,613.33,970.0,22.21,4.04,1.37,7.06,1.58,4,True,True,True,True,True,56.03,535.45,714.52,40.79,497.28,401.62,44.01,450.46,712.33,1.036,,,-0.62,clean,0.972,normal,none,strong_buy,66.38357061037473,95.53264604810997,96.97594501718213,6,100.0,88.4,9
MUSA,577.94,17.17,56.63,61.98,30.15,313.26,884.06,3.3,1.09,0.49,10.39,2.82,3,True,True,True,True,True,-0.68,235.38,628.58,-15.93,197.2,315.69,-12.71,150.39,626.39,1.4666,,,1.57,clean,1.065,normal,none,strong_buy,78.00360006545573,76.76975945017183,98.14432989690721,6,100.0,88.4,9
MRVL,170.84,32.96,107.46,83.05,196.44,284.0,1652.21,3.26,0.77,2.37,1.45,5.82,3,True,True,True,True,True,165.61,206.12,1396.72,150.36,167.94,1083.83,153.58,121.13,1394.53,-0.4273,QQQ,0.52,1.18,clean,1.319,normal,none,strong_buy,90.38455244640811,76.76975945017183,78.90034364261169,6,100.0,88.2,11
REX,49.4,11.74,39.71,55.79,143.95,248.13,447.07,3.38,1.41,2.58,1.72,1.8,3,True,True,True,True,True,113.11,170.25,191.58,97.87,132.08,-121.31,101.09,85.26,189.39,0.4374,XLE,0.42,0.52,clean,0.855,normal,none,strong_buy,79.70872197676323,76.76975945017183,94.02061855670102,6,100.0,88.1,12
SU,65.12,1.07,19.11,55.08,90.13,197.49,129.54,17.85,2.88,1.64,2.19,0.66,4,True,True,True,True,True,59.3,119.61,-125.95,44.05,81.43,-438.84,47.27,34.62,-128.13,0.5593,XLE,0.72,-0.62,clean,0.699,thin,none,strong_buy,64.47062673866797,95.53264604810997,94.91408934707903,6,100.0,87.4,13
EACO,95.5,2.69,7.3,27.08,171.92,397.4,1736.54,2.72,3.71,6.35,2.31,4.37,5,True,True,True,True,True,141.09,319.52,1481.05,125.85,281.34,1168.16,129.06,234.53,1478.87,0.1581,,,-0.35,clean,,normal,none,strong_buy,64.38880706921944,99.7594501718213,90.79037800687286,6,100.0,87.4,13
TNGX,23.48,17.69,82.16,193.13,2034.55,98.98,,4.64,2.35,10.53,0.05,,3,True,True,True,True,True,2003.71,21.1,,1988.47,-17.07,,1991.68,-63.89,,1.6444,,,-0.29,clean,0.985,normal,none,none,89.41089837997053,76.76975945017183,98.62542955326461,5,83.33333333333334,86.9,15
DK,46.82,12.17,33.73,19.41,206.61,88.79,198.79,2.77,0.58,10.65,0.43,2.24,3,True,True,True,True,True,175.78,10.91,-56.7,160.54,-27.27,-369.59,163.75,-74.08,-58.88,1.3191,XLE,0.6,0.0,clean,0.938,normal,none,none,72.61822942235315,76.76975945017183,97.86941580756013,6,100.0,86.7,16
ECPG,82.33,9.15,41.22,74.35,101.94,102.68,199.93,4.51,1.8,1.37,1.01,1.95,3,True,True,True,True,True,71.1,24.8,-55.56,55.86,-13.37,-368.45,59.08,-60.19,-57.74,0.2164,XLI,0.38,0.06,clean,1.382,normal,none,strong_buy,76.67157584683358,76.76975945017183,91.54639175257732,6,100.0,86.7,16
KEN,89.89,1.95,21.47,70.38,189.04,171.82,918.01,11.01,3.28,2.69,0.91,5.34,4,True,True,True,True,True,158.2,93.94,662.52,142.96,55.76,349.63,146.17,8.95,660.34,-0.3609,VGK,0.32,-0.79,clean,1.656,confirmed,none,strong_buy,71.12420225822288,95.53264604810997,80.54982817869416,6,100.0,86.6,18
MPC,252.48,13.41,23.61,31.01,68.35,340.63,554.43,1.76,1.31,2.2,4.98,1.63,3,True,True,True,True,True,37.52,262.75,298.95,22.27,224.57,-13.94,25.49,177.76,296.76,0.3208,XLE,0.73,0.8,clean,0.892,normal,none,strong_buy,73.94861724758633,76.76975945017183,92.85223367697594,6,100.0,86.1,19
EXEL,49.71,12.29,13.11,21.84,36.19,108.78,931.33,1.07,1.67,1.66,3.01,8.56,4,True,True,True,True,True,5.36,30.9,675.84,-9.89,-7.28,362.95,-6.67,-54.09,673.66,-0.1292,XLV,0.43,1.16,clean,1.053,normal,none,strong_buy,65.19063982981508,95.53264604810997,86.04810996563575,6,100.0,85.9,20
INSW,89.71,21.46,47.02,71.3,145.11,383.09,,2.19,1.52,2.04,2.64,,4,True,True,True,True,True,114.27,305.21,,99.03,267.03,,102.25,220.22,,-0.4712,,,1.4,clean,1.006,normal,none,none,86.4130256913762,95.53264604810997,77.66323024054984,5,83.33333333333334,85.6,21
MTZ,421.37,16.65,60.76,114.26,185.4,293.22,1776.93,3.65,1.88,1.62,1.58,6.06,4,True,True,True,True,True,154.57,215.34,1521.44,139.32,177.16,1208.55,142.54,130.35,1519.26,-1.2509,XLI,0.6,0.6,clean,1.005,normal,none,strong_buy,87.1281296023564,95.53264604810997,51.958762886597945,6,100.0,85.6,21
TS,61.87,3.31,30.23,52.24,84.03,179.95,133.3,9.14,1.73,1.61,2.14,0.74,4,True,True,True,True,True,53.19,102.08,-122.19,37.95,63.9,-435.08,41.17,17.09,-124.38,-0.4081,XLE,0.54,-0.27,clean,1.234,normal,none,strong_buy,68.6761577483227,95.53264604810997,79.38144329896907,6,100.0,85.6,21
DHT,18.73,7.27,25.79,41.57,69.81,210.61,223.49,3.55,1.61,1.68,3.02,1.06,4,True,True,True,True,True,38.97,132.73,-32.0,23.73,94.56,-344.89,26.95,47.74,-34.18,-0.5409,,,0.19,clean,0.948,normal,none,strong_buy,71.17656684666993,95.53264604810997,75.94501718213058,6,100.0,85.6,21
