ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
REX,49.34,12.88,47.24,48.48,131.21,291.28,465.18,3.67,1.03,2.71,2.22,1.6,4,True,True,True,True,True,107.73,210.29,213.18,96.69,169.9,-88.44,91.14,148.14,220.17,0.9805,XLE,0.4,0.65,clean,0.756,normal,none,strong_buy,85.73061597752955,93.27846364883402,96.09053497942386,6,100.0,93.6,1
LINC,47.51,15.48,59.22,127.76,119.04,555.31,2468.11,3.82,2.16,0.93,4.66,4.44,4,True,True,True,True,True,95.56,474.33,2216.11,84.52,433.93,1914.49,78.97,412.17,2223.1,-0.3081,XLB,0.35,0.47,clean,1.29,normal,none,strong_buy,90.25736494872297,93.27846364883402,83.19615912208505,6,100.0,92.4,2
EACO,104.99,16.59,14.13,29.62,198.95,458.46,1758.23,0.85,2.1,6.72,2.3,3.84,4,True,True,True,True,True,175.46,377.47,1506.24,164.43,337.08,1204.61,158.88,315.32,1513.22,0.752,,,0.56,clean,,normal,none,strong_buy,82.25880201188843,93.27846364883402,94.99314128943759,6,100.0,92.3,3
CF,127.86,10.28,33.44,50.35,45.66,137.09,319.21,3.25,1.51,0.91,3.0,2.33,4,True,True,True,True,True,22.18,56.1,67.22,11.14,15.71,-234.41,5.59,-6.05,74.2,2.4122,XLE,0.6,0.49,clean,0.862,normal,none,strong_buy,79.30629041740153,93.27846364883402,99.24554183813443,6,100.0,92.3,3
FCFS,225.86,10.21,22.68,41.15,78.28,204.02,377.4,2.22,1.81,1.9,2.61,1.85,5,True,True,True,True,True,54.8,123.04,125.41,43.76,82.65,-176.22,38.21,60.89,132.4,-0.0225,,,0.99,clean,1.207,normal,none,strong_buy,79.91051015742373,99.34842249657065,88.27160493827161,6,100.0,91.5,5
MTDR,61.71,9.34,24.34,48.95,38.55,118.52,195.69,2.61,2.01,0.79,3.07,1.65,4,True,True,True,True,True,15.07,37.54,-56.31,4.03,-2.86,-357.93,-1.52,-24.62,-49.32,1.5018,XLE,0.8,0.55,clean,0.919,normal,none,strong_buy,76.34071461231954,93.27846364883402,98.14814814814815,6,100.0,91.2,6
EXCE,23.2,5.94,18.97,40.61,130.85,700.0,52627.27,3.2,2.14,3.22,5.35,75.18,5,True,True,True,True,True,107.36,619.02,52375.28,96.33,578.62,52073.65,90.78,556.86,52382.26,-0.2691,,,-0.34,clean,,normal,none,strong_buy,80.53759226598733,99.34842249657065,84.01920438957477,6,100.0,90.8,7
CVE,31.8,27.66,42.92,75.4,131.95,302.53,119.31,1.55,1.76,1.75,2.29,0.39,3,True,True,True,True,True,108.47,221.55,-132.68,97.43,181.15,-434.31,91.88,159.39,-125.7,0.6433,XLE,0.73,2.37,overextended,0.68,thin,none,none,87.93356848912406,76.09739368998628,94.44444444444444,6,100.0,90.5,8
EFXT,28.09,19.63,44.64,111.04,295.63,342.36,301.29,2.27,2.49,2.66,1.16,0.88,3,True,True,True,True,True,272.15,261.38,49.29,261.11,220.98,-252.33,255.57,199.22,56.28,0.0204,,,0.84,clean,0.959,normal,none,strong_buy,90.95303416291071,76.09739368998628,89.16323731138546,6,100.0,90.3,9
APA,40.91,13.73,42.99,65.03,132.58,93.61,-22.94,3.13,1.51,2.04,0.71,-0.25,3,True,True,True,True,True,109.09,12.63,-274.94,98.06,-27.77,-576.56,92.51,-49.53,-267.95,2.5038,XLE,0.81,0.47,clean,0.926,normal,none,none,82.29146253837612,76.09739368998628,99.31412894375858,6,100.0,89.8,10
FTI,73.88,5.21,18.64,69.1,136.04,816.63,222.9,3.58,3.71,1.97,6.0,0.27,4,True,True,True,True,True,112.56,735.64,-29.09,101.52,695.25,-330.72,95.97,673.49,-22.11,-0.2729,XLE,0.46,-0.43,clean,1.068,normal,none,strong_buy,81.11241753217062,93.27846364883402,83.88203017832647,6,100.0,89.8,10
EQNR,40.79,13.27,44.39,66.9,72.69,92.22,146.91,3.34,1.51,1.09,1.27,1.59,3,True,True,True,True,True,49.21,11.24,-105.08,38.17,-29.16,-406.71,32.63,-50.91,-98.1,1.9769,XLE,0.72,0.73,clean,0.685,thin,none,strong_buy,82.22287543275198,76.09739368998628,98.90260631001372,6,100.0,89.7,12
VLO,262.62,16.06,31.67,44.49,93.47,228.4,368.96,1.97,1.4,2.1,2.44,1.62,3,True,True,True,True,True,69.99,147.41,116.97,58.95,107.02,-184.66,53.41,85.26,123.96,1.1724,XLE,0.73,1.07,clean,0.85,normal,none,strong_buy,83.61094780847867,76.09739368998628,97.05075445816188,6,100.0,89.7,12
MRVL,176.27,19.23,122.87,103.9,176.46,324.64,1709.75,6.39,0.85,1.7,1.84,5.27,3,True,True,True,True,True,152.98,243.66,1457.76,141.94,203.27,1156.13,136.39,181.51,1464.75,-0.2923,QQQ,0.53,0.44,clean,1.249,normal,none,strong_buy,92.12228101116989,76.09739368998628,83.40192043895748,6,100.0,89.5,14
ATEX,58.78,37.98,78.77,159.29,106.83,27.48,54.28,2.07,2.02,0.67,0.26,1.98,3,True,True,True,True,True,83.34,-53.51,-197.72,72.31,-93.9,-499.34,66.76,-115.66,-190.73,0.3087,XLK,0.34,1.87,clean,1.012,normal,none,strong_buy,85.1525246586975,76.09739368998628,92.24965706447188,6,100.0,89.2,15
MPC,263.02,22.84,31.79,31.52,60.26,346.02,641.95,1.39,0.99,1.91,5.74,1.86,3,True,True,True,True,True,36.78,265.04,389.95,25.74,224.64,88.33,20.19,202.89,396.94,1.011,XLE,0.73,1.75,clean,0.942,normal,none,strong_buy,82.54621464498007,76.09739368998628,96.29629629629629,6,100.0,89.2,15
MUSA,569.58,14.65,45.7,59.74,24.49,318.22,756.9,3.12,1.31,0.41,12.99,2.38,3,True,True,True,True,True,1.01,237.24,504.9,-10.03,196.84,203.28,-15.57,175.09,511.89,1.2016,,,1.27,clean,1.016,normal,none,strong_buy,81.31164674374551,76.09739368998628,97.32510288065843,6,100.0,89.1,17
SU,69.65,12.96,24.71,57.01,95.37,198.93,160.67,1.91,2.31,1.67,2.09,0.81,3,True,True,True,True,True,71.89,117.94,-91.33,60.85,77.55,-392.95,55.31,55.79,-84.34,0.6802,XLE,0.72,1.03,clean,0.679,thin,none,strong_buy,82.0857012215037,76.09739368998628,94.58161865569274,6,100.0,88.8,18
MEOH,62.07,11.84,26.73,68.71,84.9,64.51,103.44,2.26,2.57,1.24,0.76,1.6,3,True,True,True,True,True,61.42,-16.47,-148.55,50.38,-56.87,-450.18,44.83,-78.63,-141.57,0.5157,XLE,0.47,0.57,clean,0.906,normal,none,strong_buy,79.62962962962963,76.09739368998628,93.89574759945131,6,100.0,87.9,19
TEN,42.92,7.49,44.37,68.58,132.5,364.0,44.51,5.92,1.55,1.93,2.75,0.12,4,True,True,True,True,True,109.02,283.02,-207.48,97.98,242.62,-509.11,92.44,220.86,-200.5,-0.7408,,,-0.09,clean,0.717,thin,none,strong_buy,82.9299758312104,93.27846364883402,71.81069958847736,6,100.0,87.9,19
PR,21.22,8.27,20.16,55.69,57.07,392.34,112.2,2.44,2.76,1.02,6.87,0.29,3,True,True,True,True,True,33.59,311.36,-139.79,22.55,270.96,-441.42,17.0,249.21,-132.81,0.8945,XLE,0.75,0.34,clean,1.135,normal,none,strong_buy,78.22196093801033,76.09739368998628,95.61042524005488,6,100.0,87.8,21
MUR,40.34,8.73,21.51,32.44,82.7,100.4,34.87,2.46,1.51,2.55,1.21,0.35,3,True,True,True,True,True,59.22,19.41,-217.12,48.18,-20.98,-518.75,42.63,-42.74,-210.14,1.8568,XLE,0.7,0.33,clean,0.698,thin,none,strong_buy,74.87099092037363,76.09739368998628,98.69684499314128,6,100.0,87.4,22
IMO,137.7,12.12,14.57,39.19,89.93,342.48,329.91,1.2,2.69,2.29,3.81,0.96,3,True,True,True,True,True,66.45,261.5,77.92,55.41,221.1,-223.71,49.86,199.34,84.9,0.1356,XLE,0.66,0.71,clean,0.741,thin,none,strong_buy,79.66718923509048,76.09739368998628,90.6721536351166,6,100.0,87.3,23
E,55.75,6.09,27.2,45.87,84.79,122.82,79.43,4.47,1.69,1.85,1.45,0.65,3,True,True,True,True,True,61.3,41.84,-172.56,50.27,1.44,-474.19,44.72,-20.32,-165.57,0.5949,XLE,0.65,0.04,clean,1.049,normal,none,strong_buy,76.7750996146058,76.09739368998628,94.17009602194787,6,100.0,87.1,24
STNG,80.47,4.66,13.75,30.11,91.28,321.75,39.46,2.95,2.19,3.03,3.53,0.12,4,True,True,True,True,True,67.79,240.77,-212.53,56.76,200.37,-514.16,51.21,178.61,-205.55,-0.3443,,,-0.23,clean,0.973,normal,none,strong_buy,72.70559801424,93.27846364883402,82.23593964334705,6,100.0,86.9,25
CASY,852.15,10.89,29.57,58.34,86.81,291.9,621.06,2.71,1.97,1.49,3.36,2.13,4,True,True,True,True,True,63.33,210.92,369.07,52.29,170.52,67.44,46.75,148.76,376.05,-0.9365,XLI,0.36,0.8,clean,0.84,normal,none,strong_buy,83.5880854399373,93.27846364883402,65.29492455418381,6,100.0,86.8,26
PSX,182.38,17.1,15.87,28.15,45.06,113.71,130.13,0.93,1.77,1.6,2.52,1.14,3,True,True,True,True,True,21.57,32.73,-121.86,10.54,-7.67,-423.49,4.99,-29.43,-114.88,0.772,XLE,0.8,1.63,clean,0.915,normal,none,strong_buy,74.57378012933569,76.09739368998628,95.19890260631001,6,100.0,86.6,27
