target_date,window,similar_date,correlation
2026-03-18,25Y,2026-03-17,0.8942
2026-03-18,25Y,2026-03-16,0.8484
2026-03-18,25Y,2026-03-13,0.8282
2026-03-18,25Y,2026-03-12,0.7687
2026-03-18,25Y,2026-03-11,0.6677
2026-03-18,25Y,2026-03-10,0.6115
2026-03-18,25Y,2022-05-09,0.6111
2026-03-18,25Y,2023-10-03,0.5941
2026-03-18,25Y,2022-05-06,0.578
2026-03-18,25Y,2004-05-17,0.5776
2026-03-18,25Y,2022-05-05,0.5758
2026-03-18,25Y,2022-05-12,0.574
2026-03-18,25Y,2013-06-24,0.5726
2026-03-18,25Y,2002-09-30,0.5713
2026-03-18,25Y,2022-09-26,0.5669
2026-03-18,25Y,2002-09-27,0.5664
2026-03-18,25Y,2004-05-18,0.5652
2026-03-18,25Y,2022-04-29,0.5642
2026-03-18,25Y,2013-06-21,0.5635
2026-03-18,25Y,2026-03-06,0.5614
2026-03-18,25Y,2008-07-03,0.5562
2026-03-18,25Y,2007-08-01,0.5558
2026-03-18,25Y,2005-04-01,0.5545
2026-03-18,25Y,2018-02-08,0.5528
2026-03-18,25Y,2001-03-22,0.5465
2026-03-18,25Y,2005-03-29,0.5446
2026-03-18,25Y,2023-10-04,0.5416
2026-03-18,25Y,2022-09-27,0.5408
2026-03-18,25Y,2023-10-02,0.5408
2026-03-18,25Y,2023-09-29,0.54
2026-03-18,25Y,2008-07-01,0.5397
2026-03-18,25Y,2022-09-23,0.5368
2026-03-18,25Y,2008-06-30,0.536
2026-03-18,25Y,2018-02-09,0.5358
2026-03-18,25Y,2001-03-21,0.5354
2026-03-18,25Y,2004-05-19,0.5353
2026-03-18,25Y,2018-02-13,0.5341
2026-03-18,25Y,2005-04-04,0.5333
2026-03-18,25Y,2004-05-07,0.5306
2026-03-18,25Y,2023-08-22,0.5291
2026-03-18,25Y,2008-07-02,0.5291
2026-03-18,25Y,2002-09-25,0.5284
2026-03-18,25Y,2004-03-22,0.5272
2026-03-18,25Y,2008-07-07,0.527
2026-03-18,25Y,2004-03-19,0.5253
2026-03-18,25Y,2007-08-02,0.5241
2026-03-18,25Y,2005-03-31,0.5226
2026-03-18,25Y,2023-09-28,0.5218
2026-03-18,25Y,2004-05-20,0.5209
2026-03-18,25Y,2013-06-27,0.5207
2026-03-18,25Y,2013-06-28,0.5199
2026-03-18,25Y,2024-10-31,0.5186
2026-03-18,25Y,2011-06-13,0.518
2026-03-18,25Y,2002-10-10,0.5167
2026-03-18,25Y,2005-03-30,0.5166
2026-03-18,25Y,2004-03-23,0.5161
2026-03-18,25Y,2006-05-24,0.5159
2026-03-18,25Y,2018-02-12,0.5153
2026-03-18,25Y,2022-05-02,0.5138
2026-03-18,25Y,2023-08-24,0.5123
2026-03-18,25Y,2020-03-18,0.5102
2026-03-18,25Y,2016-01-19,0.5098
2026-03-18,25Y,2007-03-07,0.5095
2026-03-18,25Y,2000-05-10,0.5091
2026-03-18,25Y,2001-03-23,0.509
2026-03-18,25Y,2024-12-31,0.5085
2026-03-18,25Y,2008-06-23,0.5085
2026-03-18,25Y,2016-01-21,0.5077
2026-03-18,25Y,2005-04-05,0.5076
2026-03-18,25Y,2001-03-20,0.5073
2026-03-18,25Y,2020-03-19,0.507
2026-03-18,25Y,2004-05-11,0.5057
2026-03-18,25Y,2018-02-07,0.5056
2026-03-18,25Y,2010-02-04,0.5055
2026-03-18,25Y,2011-11-28,0.5054
2026-03-18,25Y,2010-06-01,0.5054
2026-03-18,25Y,2004-05-10,0.5053
2026-03-18,25Y,2018-10-22,0.5049
