ticker,composite_score,sustainability_score,extension_score,is_safe,pct_above_sma9,longest_run_days,positive_months,sma21_crosses,gain_last_1wk,gain_last_1mo,gain_last_3mo,gain_last_12mo,recency_ratio,extension_from_sma29_pct,regime,days_in_regime,current_price,dist_from_sma9_pct,dist_from_sma21_pct,dist_from_sma29_pct
WDC,1.0825,1.0,0.9618,False,0.7817460317460317,57,12,6,0.16394285504425432,0.1133241999508201,0.9062312041380971,6.058574610244989,0.21812564490005826,0.13975605098226934,TRENDING,8,316.93,11.752030433982009,14.498620276770415,13.975605098226934
FIX,1.0298,1.0,1.0,False,0.7063492063492064,21,11,10,0.05791963906426245,0.05161919739064591,0.6343475259959948,3.039996643638297,0.2027523772338083,0.048542440153636034,TRENDING,4,1444.42,3.1039575141056597,2.7131633322700566,4.854244015363603
SMTOY,1.0298,1.0,1.0,True,0.7063492063492064,34,10,13,-0.03650339925834356,0.050320026949638,0.5535002491280518,2.4075136612021857,0.2468002198904108,0.00545437107237321,DIP,3,62.3575,-1.4815920092336252,-3.1033391974161106,0.545437107237321
CIEN,1.0257,1.0,0.8699,False,0.7182539682539683,22,12,8,0.22313118738514448,0.29600200998712345,1.0238352133398725,5.261911987860394,0.8504328305358343,0.24957867544330434,TRENDING,8,412.66,15.99139263751947,20.19523372289462,24.957867544330433
STX,1.0208,1.0,1.0,False,0.6944444444444444,26,11,11,0.13262620207969578,0.06266963346944765,0.5652800288132542,3.886989767232655,0.1777005328780317,0.08521738531442584,TRENDING,8,434.6,9.762257543103441,10.50931929717498,8.521738531442583
SII,1.0179,1.0,1.0,True,0.6904761904761905,42,8,6,-0.07449041782352539,0.044957565563116475,0.4819995662546084,2.0513507479348068,0.2632944156659981,-0.06313629734335882,BREAKDOWN,6,136.67,-10.614780902550681,-11.918623386109266,-6.3136297343358825
LASR,1.0165,1.0,0.9266,False,0.6984126984126984,40,11,9,0.13146964856230037,0.2720905172413792,1.0435660703981537,6.922818791946309,0.5767497416769891,0.17925974406227932,TRENDING,4,70.83,7.01910485847632,12.819987712471828,17.925974406227933
COHR,1.0106,1.0,0.9869,True,0.6825396825396826,36,10,10,0.13531883341571938,0.18552133516861669,0.6170499882656655,2.950265156944246,0.880016830599879,0.11329345954770104,TRENDING,2,275.61,9.06177040876896,7.581311315739596,11.329345954770103
CLS,1.0089,1.0,1.0,True,0.6785714285714286,31,7,13,0.08031579746451079,-0.023032300140733764,0.031867454591596456,2.0963881636205395,-0.11111353586552644,0.014802829750245404,TRENDING,4,284.62,4.897665009541439,3.413660177309645,1.4802829750245403
LITE,1.006,1.0,0.9117,False,0.6865079365079365,29,11,7,0.240562248995984,0.21491724875715823,1.4113973458235751,10.49694804228078,0.29710427672646544,0.19687410649628992,TRENDING,3,772.25,16.405169208506816,14.965486782752816,19.68741064962899
LRCX,1.006,1.0,1.0,True,0.6746031746031746,24,9,9,0.10268614514608876,-0.014322423016976171,0.5098077171247906,2.0025664057487487,-0.07191147007825985,0.02618501760286482,TRENDING,4,233.99,6.817109728076451,3.490696180537277,2.618501760286482
AEIS,1.003,1.0,1.0,True,0.6706349206349206,20,10,8,0.08708032580623803,0.0239520958083832,0.605555283876962,2.0894890373576738,0.12347556217937188,0.041933270519331656,TRENDING,3,328.32,5.108741276153753,2.368908282938664,4.193327051933165
TYRA,1.0018,1.0,0.9585,True,0.6746031746031746,21,11,11,0.05411374930977364,0.2186402808809449,0.6893805309734513,2.421146953405018,1.3787154493078138,0.14326721529835723,TRENDING,8,38.18,4.631405864620458,9.852439475523045,14.326721529835723
TTMI,0.997,1.0,1.0,False,0.6626984126984127,38,8,13,0.07105030891438657,-0.03297141149516891,0.5764858720363755,3.2936753648827954,-0.11104457389611049,-0.015315954965006503,TRENDING,4,97.08,2.035525347720968,-3.2824604932941726,-1.5315954965006504
SNDK,0.9946,1.0,0.8868,False,0.6746031746031746,26,10,6,0.16678758199570765,0.2429277560417975,2.7323889184354297,12.704420379904137,0.2735499620387056,0.22768092655453995,TRENDING,8,771.97,14.029000730352283,20.395198561023935,22.768092655453994
VRT,0.994,1.0,1.0,True,0.6587301587301587,21,9,6,0.03905284301606926,0.10668147782440562,0.7953013415203898,2.016597510373444,0.6386419980971758,0.08283638443300637,TRENDING,9,268.99,1.1333539423004642,4.5981183119246944,8.283638443300637
TERN,0.9938,1.0,0.9378,False,0.6666666666666666,29,10,7,0.05460017196904565,0.24359949302915074,0.16865173892329688,14.525316455696203,0.23174807260721228,0.1663237283272534,TRENDING,29,49.06,6.012004801920772,12.868098159509204,16.632372832725338
FIVE,0.9911,1.0,1.0,True,0.6547619047619048,42,12,14,0.11718007225708305,0.08816039264712683,0.31628766662932684,2.1090091281915595,0.49838212408044247,0.08700797636914916,TRENDING,1,235.01,7.915508048674711,7.032854543443502,8.700797636914915
MU,0.9911,1.0,1.0,False,0.6547619047619048,31,9,11,0.042428366930279404,0.06435845213849278,0.9697144377438807,3.35243974132863,0.2188701200660625,0.0769114375689158,TRENDING,8,444.21,3.786574870912216,6.562538197129732,7.69114375689158
OCANF,0.9911,1.0,1.0,True,0.6547619047619048,31,10,10,-0.12781304096941715,-0.205310199789695,0.09133574007220213,2.2716450216450217,-0.7019931342720476,-0.19941006182479018,BREAKDOWN,13,30.23,-13.408656906429025,-20.453349372227642,-19.94100618247902
NBTX,0.9881,1.0,1.0,False,0.6507936507936508,28,9,15,-0.043543997580889116,0.2031190566755421,0.47527985074626855,7.3236842105263165,0.3622483389810418,0.07053908009756885,PULLBACK,7,31.63,-7.264553539433841,0.8395324123273181,7.053908009756885
SLGL,0.9881,1.0,1.0,False,0.6507936507936508,44,9,7,-0.026914374181255307,0.010636982065553413,0.985662211421628,13.015437392795882,0.008996807755392487,0.006926473150355459,DIP,6,81.71,-1.9610718570857344,-4.3000317901183,0.6926473150355459
STRL,0.9881,1.0,1.0,True,0.6507936507936508,21,10,10,0.08434642821259919,0.03991520728446507,0.522375427584018,2.407530191806772,0.18674029594054997,0.023091117405452645,TRENDING,4,431.7,3.8178504817738204,2.2442371522244553,2.3091117405452786
ANAB,0.9859,1.0,0.9776,True,0.6507936507936508,29,9,12,-0.005554698349020226,0.16209880995311932,0.4105931275990371,2.920316301703163,0.7292317304151931,0.12288975668368889,TRENDING,9,64.45,0.6646766859880003,8.901530390563389,12.288975668368888
BE,0.9851,1.0,1.0,False,0.6468253968253969,31,9,13,0.079250533946023,0.048773584905660305,1.1664934390022088,5.859522830111065,0.09615977353499319,0.07273505685996376,TRENDING,3,166.755,6.192708425465663,5.342867327769172,7.273505685996376
FPLSF,0.9851,1.0,1.0,False,0.6468253968253969,21,9,15,0.021093000958772867,0.06340489266100846,0.694510739856802,5.103151862464183,0.14433872528039868,0.010651352279978328,DIP,1,21.3,-0.5705394190871431,-0.8423852804256232,1.0651352279978328
ERAS,0.9832,1.0,0.9807,False,0.6468253968253969,45,10,13,0.11967694566813525,0.23083131557707826,3.1895604395604398,9.304054054054054,0.33130565800285944,0.11970529407296769,TRENDING,1,15.25,4.987378566511139,7.560287499160339,11.97052940729677
AXTI,0.9817,1.0,0.6683,False,0.6865079365079365,29,10,7,0.1892550143266476,1.440445191096178,3.7012135922330103,32.204,1.2613929229433154,0.59641118385838,TRENDING,8,58.107,22.92661255632576,42.41961631518318,59.641118385838
EFXT,0.9794,1.0,1.0,True,0.6825396825396826,18,10,8,0.03248924988055424,0.11219763252701997,0.37906828334396936,1.8698539176626823,0.7307053538769384,0.05069997485120287,TRENDING,1,21.61,0.8922550189344883,1.276529268673706,5.069997485120287
TER,0.9762,1.0,1.0,True,0.6349206349206349,26,10,10,0.05579219328259177,-0.042735042735042694,0.6327412126775009,2.4165631002146646,-0.17626753823623825,-0.020445365836222622,TRENDING,4,302.4,1.8421850267739772,-1.850655472679106,-2.0445365836222624
VICR,0.9732,1.0,1.0,True,0.6309523809523809,28,7,14,0.10163991423770069,0.24384977754514536,0.9560654388311556,2.4927429726253907,1.3623575223935367,0.07114213661497346,TRENDING,4,190.11,5.0499158858995274,2.97872230662682,7.114213661497345
ANRO,0.9717,1.0,0.985,False,0.6309523809523809,27,9,13,-0.008310871518418805,0.13205128205128203,0.21357888949972503,6.883928571428572,0.2602495192717869,0.11527774148308802,PULLBACK,1,22.075,-1.4777714413230607,5.869254924350561,11.527774148308803
ASM,0.9702,1.0,1.0,True,0.626984126984127,24,9,14,-0.17251461988304084,-0.37041156840934375,-0.07667210440456762,2.1977401129943503,-0.9433873450795874,-0.33995496220041815,BREAKDOWN,13,5.66,-20.29416366765764,-30.01648610456901,-33.995496220041815
PL,0.97,1.0,0.9979,False,0.626984126984127,39,9,9,0.08793868495361035,0.07407407407407396,0.6375227686703098,5.2430555555555545,0.17692709799348563,0.10210379472149013,TRENDING,1,26.97,5.589872977205497,7.007633010882714,10.210379472149013
ARWR,0.9673,1.0,1.0,True,0.623015873015873,44,8,11,0.03524069028156229,-0.10757907923582832,-0.12052469135802457,2.6839043309631543,-0.3617094844385964,-0.07258453699650963,BREAKDOWN,10,56.99,-0.7277372404048906,-6.219439568706107,-7.258453699650963
GLW,0.9652,1.0,1.0,True,0.7103174603174603,35,9,8,0.03090148698884776,0.02400184629586888,0.5583001638960432,1.7299015586546354,0.14527826743583638,-0.024864725586188994,TRENDING,1,133.11,1.4532151114047114,-4.157952122005909,-2.4864725586188996
HYMC,0.9583,1.0,1.0,False,0.6111111111111112,34,10,11,-0.16293171631953596,-0.24673784104389085,1.2678571428571428,8.799382716049383,-0.2326606940027164,-0.22972995582920622,BREAKDOWN,12,31.75,-19.202058474240804,-26.447876447876446,-22.97299558292062
TPC,0.9557,1.0,1.0,True,0.6706349206349206,37,8,7,0.06700118063754412,-0.14840989399293292,0.09512269009391106,1.8110419906687403,-0.7213314597775021,-0.07122512170596547,TRENDING,4,72.3,2.250227851283814,-4.573051927645715,-7.122512170596547
ATI,0.9489,1.0,1.0,True,0.6587301587301587,21,10,9,0.03944495315911811,-0.03448050248626022,0.367782000185374,1.8194497516239965,-0.1946495792758661,-0.024595208139598704,BREAKDOWN,11,147.57,-1.9642145356304603,-5.038319048596703,-2.459520813959852
ISSC,0.9474,1.0,0.9507,False,0.6031746031746031,40,8,5,0.06062793215445694,0.2164735099337749,1.6742493175614195,3.1394366197183103,0.9828836187330864,0.1518947994377772,TRENDING,4,29.39,0.5894432613325291,7.104555314533627,15.18947994377772
POWL,0.9379,1.0,1.0,True,0.6190476190476191,30,9,9,0.04513536631457504,-0.020434036840927816,0.6557940184677444,1.8946063577764312,-0.10696104091082329,-0.02123192986242799,TRENDING,1,525.4,1.8508746044840416,0.5246993160413624,-2.123192986242799
FORM,0.937,1.0,1.0,True,0.6111111111111112,23,9,12,0.05760676156583622,0.030559167750324967,0.7666728590005571,1.9144958627030335,0.16710419033451213,0.012326011628589876,TRENDING,5,95.1,3.5509043615026097,1.4111541605943092,1.2326011628589877
MNMD,0.931,1.0,1.0,True,0.6468253968253969,20,9,11,0.03266888150609071,0.07990735379270397,0.5375103050288539,1.7835820895522385,0.5158248204013561,0.06257367387033384,TRENDING,1,18.65,1.8692723189901086,4.783690504855922,6.257367387033384
BW,0.9304,1.0,0.7508,False,0.6071428571428571,25,10,12,0.4909609895337774,0.6777301927194861,2.377155172413793,16.41111111111111,0.7820875286074032,0.4319521033559162,TRENDING,3,15.67,15.28652006866672,36.69671416109335,43.1952103355916
ASCUF,0.9247,1.0,1.0,True,0.6190476190476191,17,8,9,-0.09839357429718876,-0.07802874743326482,0.4437299035369777,1.8417721518987342,-0.4219738721731727,-0.1062530029514723,BREAKDOWN,10,4.49,-12.152173913043466,-14.754542988879841,-10.62530029514723
CDE,0.9083,1.0,1.0,True,0.6150793650793651,42,8,11,-0.0941059930658743,-0.23981712385702414,0.06337209302325575,1.788109756097561,-1.033047807822707,-0.2015384846979482,BREAKDOWN,13,18.29,-13.290139064475353,-20.9918953387913,-20.153848469794834
CAMT,0.895,1.0,1.0,True,0.6388888888888888,23,10,12,0.15619546247818517,0.1244206540896926,0.670546018814858,1.663522498840266,0.8852355003844091,0.0846671139744601,TRENDING,3,172.25,8.709372041653527,7.6069301570113765,8.46671139744601
