ticker,pole,ranker_rank,ranker_score,ranker_long_rank,ranker_long_score,advanced_signal,advanced_confidence,qualifier_safe,qualifier_regime,secrot_pred5d,secrot_score,stock_sr_score,slope_stage,slope_tq_score,health_score,health_verdict,spread_support,source_count,sources,sector
SMFG,VGK,12.0,86.0,69.0,81.5,,,,,,,5.0,,,81.5,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Financial Services
MUFG,VGK,13.0,85.6,60.0,81.8,,,,,,,5.0,,,89.7,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Financial Services
EC,XLE,33.0,80.5,89.0,80.3,,,,,,,7.0,,,83.8,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Energy
CFG,XLF,64.0,75.6,93.0,80.0,,,,,,,5.0,,,80.5,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Financial Services
VTV,XLI,98.0,72.6,83.0,80.6,,,,,,2.0,,,,87.5,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
SNDK,XLK,1.0,94.0,,,,,,,,,6.0,,,84.0,HEALTHY,bullish,3,"['ranker', 'stock_secrot', 'pullback_health']",Technology
AXSM,XLV,2.0,91.9,2.0,93.3,,,,,,,,,,89.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
LQDA,XLV,3.0,91.0,36.0,84.0,,,,,,,,,,87.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
CASY,XLP,4.0,90.5,5.0,92.1,,,,,,,5.0,,,60.0,CAUTION,bearish,3,"['ranker', 'ranker_long', 'stock_secrot']",Consumer Cyclical
CALY,HYG,6.0,87.7,95.0,79.9,,,,,,,,,,80.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
MUSA,XLE,10.0,86.4,4.0,92.3,,,,,,,,,,87.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
