ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,3.2,10,bullish,-0.85,1.27,-6.91,-5.05,5.85,-0.35,-1.71,-2.0,0.24,,,52.0,,,52.0,,,52.0
ACWI,ACWI,3.5,10,bullish,-1.06,-0.1,-3.96,-4.18,-0.88,-1.0,-1.55,-1.76,-0.23,,,53.0,,,53.0,,,53.0
ACWX,ACWX,3.2,10,bullish,-1.34,0.07,-6.85,-5.98,2.85,-1.13,-2.0,-2.0,-0.16,,,53.0,,,53.0,,,53.0
AFK,Africa,3.0,10,bullish,-3.36,-1.86,-13.48,-9.27,5.34,-1.44,-2.0,-2.0,-0.84,,,52.0,,,52.0,,,52.0
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,40.0,,,40.0,,,40.0
AGG,Agg Bond,2.1,10,bullish,-0.6,-0.61,-1.87,-0.71,-0.59,-1.12,-1.21,-2.0,-1.11,,,84.0,,,84.0,,,84.0
AIA,AIA,3.0,10,bullish,-0.59,2.56,-7.13,-3.34,11.73,0.12,-1.07,-1.81,0.48,,,53.0,,,53.0,,,53.0
AIQ,AIQ,3.4,10,bullish,-0.83,0.33,-1.99,-2.55,-5.4,-1.13,-0.66,-0.69,-0.08,,,23.0,,,23.0,,,23.0
AIRR,AIRR,3.9,10,bullish,-1.76,-0.12,-6.69,-8.37,8.45,-0.13,-2.0,-2.0,-0.36,,,30.0,,,30.0,,,30.0
ALAI,ALAI,0.0,10,,-0.34,1.74,-0.25,-2.64,-9.24,-1.04,-0.62,-0.34,0.25,,,,,,,,,
AMG,AMG,0.0,10,bearish,-2.42,-4.11,-10.51,-11.06,-2.0,-1.19,-2.0,-2.0,-1.27,,,100.0,,,100.0,,,100.0
APIE,APIE,3.2,10,bullish,-2.62,-0.67,-7.53,-8.12,-2.49,-2.0,-2.0,-2.0,-0.41,,,9.0,,,9.0,,,9.0
APO,APO,6.8,10,bullish,-5.94,-6.4,-2.73,-19.85,-31.75,-2.0,-1.86,-0.28,-1.12,,,38.0,,,38.0,,,38.0
ARES,ARES,6.8,10,bullish,-7.61,-8.73,-10.36,-26.91,-43.68,-2.0,-1.94,-1.1,-1.41,,,30.0,,,30.0,,,30.0
ARGT,ARGT,3.9,10,bullish,-0.42,1.14,-2.48,-8.45,-3.15,-0.44,-0.9,-0.38,0.14,,,38.0,,,38.0,,,38.0
ARKF,ARKF,0.0,10,bearish,-0.77,0.33,4.68,4.89,-19.7,-0.99,0.33,0.52,-0.03,,,21.0,,,21.0,,,21.0
ARKG,ARKG,0.0,10,bearish,-4.3,-4.94,-10.84,-6.99,-14.24,-1.29,-0.83,-1.59,-0.99,,,30.0,,,30.0,,,30.0
ARKK,ARKK,3.3,10,bullish,-1.29,-0.62,-1.32,1.52,-13.48,-0.91,-0.1,-0.39,-0.28,,,30.0,,,30.0,,,30.0
ARKQ,ARKQ,3.5,10,bullish,-0.38,1.43,-1.67,-2.33,3.88,-0.54,-0.71,-0.64,0.04,,,30.0,,,30.0,,,30.0
ARKW,ARKW,3.1,10,bullish,0.42,1.79,4.04,3.45,-18.63,-1.0,0.12,0.37,0.21,,,30.0,,,30.0,,,30.0
ARKX,ARKX,0.0,10,bearish,-0.36,0.69,-1.55,0.59,9.03,-0.27,-0.41,-0.6,-0.11,,,17.0,,,17.0,,,17.0
ARTY,ARTY,3.1,10,bullish,0.81,3.27,-2.86,-4.47,-0.88,-0.6,-0.86,-0.82,0.6,,,23.0,,,23.0,,,23.0
ASEA,ASEA,3.5,10,bullish,-1.45,0.0,-6.38,-5.92,4.89,0.01,-2.0,-2.0,-0.19,,,38.0,,,38.0,,,38.0
ASHR,ASHR,3.9,10,bullish,0.62,2.2,-0.67,-0.44,2.02,-0.59,-0.62,-0.53,0.74,,,30.0,,,30.0,,,30.0
AVDE,AVDE,4.2,10,bullish,-1.59,-0.93,-7.45,-6.5,4.11,-0.99,-2.0,-2.0,-0.61,,,21.0,,,21.0,,,21.0
AVDV,AVDV,3.9,10,bullish,-2.42,-2.66,-8.73,-6.97,7.55,-0.67,-2.0,-2.0,-1.31,,,21.0,,,21.0,,,21.0
AVEM,AVEM,3.5,10,bullish,-1.06,1.0,-7.38,-5.62,5.82,-0.43,-2.0,-2.0,0.13,,,21.0,,,21.0,,,21.0
AVES,AVES,0.0,10,bearish,-0.42,0.58,-7.65,-6.29,4.28,-0.53,-2.0,-2.0,0.02,,,18.0,,,18.0,,,18.0
AVIV,AVIV,3.3,10,bullish,-1.31,-0.76,-7.29,-6.0,5.11,-0.96,-2.0,-2.0,-0.56,,,18.0,,,18.0,,,18.0
AVNM,AVNM,3.4,10,bullish,-1.42,-0.39,-7.45,-6.27,4.98,-0.81,-2.0,-2.0,-0.41,,,9.0,,,9.0,,,9.0
BAI,BAI,0.0,10,,-0.15,4.07,-2.8,-3.57,-4.94,-0.67,-0.7,-0.76,0.75,,,,,,,,,
BAM,BAM,4.0,10,bullish,-3.75,-5.38,-6.76,-16.75,-21.69,-1.72,-1.81,-1.04,-1.23,,,9.0,,,9.0,,,9.0
BATT,BATT,3.2,10,bullish,-1.7,2.67,-7.81,-5.13,7.15,-0.51,-1.39,-1.84,0.33,,,23.0,,,23.0,,,23.0
BBCA,BBCA,4.1,10,bullish,-1.29,-0.75,-3.44,-1.07,4.28,-0.68,-1.2,-2.0,-0.72,,,23.0,,,23.0,,,23.0
BBEU,BBEU,4.0,10,bullish,-1.2,-0.65,-7.19,-6.33,1.66,-1.28,-2.0,-2.0,-0.42,,,23.0,,,23.0,,,23.0
BBIN,BBIN,4.1,10,bullish,-1.48,-0.28,-7.07,-6.86,1.65,-1.31,-2.0,-2.0,-0.27,,,21.0,,,21.0,,,21.0
BBJP,BBJP,3.5,10,bullish,-2.23,-0.36,-8.58,-10.12,-0.78,-1.5,-2.0,-2.0,-0.27,,,23.0,,,23.0,,,23.0
BEN,BEN,2.0,10,bearish,-3.41,-7.16,-8.21,-11.58,4.5,-0.17,-1.69,-1.7,-2.0,,,100.0,,,100.0,,,100.0
BIL,BIL,0.0,10,neutral,0.05,0.07,-0.13,0.04,-0.05,-0.24,0.43,-0.73,0.51,,,55.0,,,55.0,,,55.0
BINV,BINV,0.0,10,,-1.44,-1.48,-7.46,-7.5,3.7,-1.19,-2.0,-2.0,-0.83,,,,,,,,,
BITO,BITO,0.0,10,bearish,4.96,7.86,11.79,8.44,-25.85,-0.6,1.21,1.73,1.52,,,17.0,,,17.0,,,17.0
BITQ,BITQ,0.0,10,bearish,3.28,8.94,7.28,9.22,-10.44,-0.62,0.33,0.46,1.02,,,18.0,,,18.0,,,18.0
BK,BK,3.4,10,bullish,1.79,1.96,-1.36,-3.46,-0.76,-1.27,-1.06,-0.66,0.41,,,100.0,,,100.0,,,100.0
