ticker,pole,ranker_rank,ranker_score,ranker_long_rank,ranker_long_score,advanced_signal,advanced_confidence,qualifier_safe,qualifier_regime,secrot_pred5d,secrot_score,stock_sr_score,slope_stage,slope_tq_score,health_score,health_verdict,spread_support,source_count,sources,sector
RVMD,--,28.0,84.2,84.0,81.8,,,,,,,5.0,,,88.9,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Healthcare
IHE,XLV,39.0,83.4,120.0,80.5,,,,,,3.3,,,,89.3,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
PJP,XLV,67.0,78.8,120.0,80.5,,,,,,3.2,,,,86.4,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
CMI,XLI,140.0,72.3,108.0,80.8,,,,,,,5.0,,,93.1,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Industrials
TVTX,XLY,1.0,94.1,62.0,83.0,,,,,,,,,,84.1,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",
LQDA,XLV,3.0,92.1,31.0,85.5,,,,,,,,,,90.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
ORKA,HYG,9.0,89.2,4.0,91.8,,,,,,,,,,82.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
DVA,--,13.0,88.1,15.0,88.1,,,,,,,,,,86.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
WELL,XLRE,15.0,87.8,40.0,84.7,,,,,,,1.0,,,89.8,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",Real Estate
NWPX,XLI,16.0,87.7,3.0,93.1,,,,,,,,,,86.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TH,--,17.0,87.4,112.0,80.7,,,,,,,,,,84.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
CAH,XLV,19.0,86.7,136.0,79.8,,,,,,,1.0,,,82.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Healthcare
AXGN,XLRE,22.0,85.1,16.0,88.0,,,,,,,,,,90.6,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
ECPG,XLF,22.0,85.1,12.0,88.4,,,,,,,,,,80.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
ETR,XLU,26.0,84.6,12.0,88.4,,,,,,,1.0,,,81.0,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Utilities
GL,XLF,29.0,84.0,25.0,86.7,,,,,,,0.0,,,85.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Financial Services
BELFB,QQQ,31.0,83.9,19.0,87.7,,,,,,,,,,85.5,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
TRGP,XLE,36.0,83.7,30.0,85.7,,,,,,,4.0,,,88.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
EVRG,XLU,38.0,83.5,117.0,80.6,,,,,,,1.0,,,82.9,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Utilities
CRS,XLI,43.0,82.9,48.0,83.8,,,,,,,3.0,,,85.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
MO,XLP,44.0,82.7,69.0,82.7,,,,,,,3.0,,,83.1,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Consumer Defensive
TD,VGK,46.0,82.1,68.0,82.8,,,,,,,3.0,,,89.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Financial Services
USFD,XLP,47.0,81.8,65.0,82.9,,,,,,,3.0,,,81.0,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Consumer Defensive
DCOM,XLRE,48.0,81.7,100.0,81.0,,,,,,,,,,81.7,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
AGX,IAU,49.0,81.5,1.0,96.1,,,,,,,,,,86.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
ASND,XLV,50.0,81.2,70.0,82.6,,,,,,,4.0,,,81.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Healthcare
GHM,XLI,51.0,81.1,25.0,86.7,,,,,,,,,,84.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
AEP,XLU,53.0,80.5,87.0,81.6,,,,,,,1.0,,,80.0,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Utilities
WWD,XLI,54.0,80.4,31.0,85.5,,,,,,,3.0,,,81.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
MATX,VGK,56.0,79.8,52.0,83.5,,,,,,,,,,88.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
ENVA,XLF,62.0,79.2,21.0,87.1,,,,,,,,,,84.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
AZLCZ,XLB,66.0,78.9,35.0,85.2,,,,,,,,,,87.9,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",
LFSC,HYG,68.0,78.2,,,,,,,,4.0,,,,92.3,HEALTHY,none,3,"['ranker', 'secrot', 'pullback_health']",
MTRN,VXUS,68.0,78.2,62.0,83.0,,,,,,,,,,89.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
DTE,XLU,72.0,77.8,136.0,79.8,,,,,,,1.0,,,83.0,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Utilities
BK,XLF,72.0,77.8,48.0,83.8,,,,,,,2.0,,,90.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Financial Services
WRLD,--,72.0,77.8,103.0,80.9,,,,,,,,,,85.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
DK,XLE,76.0,77.7,21.0,87.1,,,,,,,,,,83.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
BELFA,QQQ,79.0,77.1,117.0,80.6,,,,,,,,,,87.5,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
RY,VGK,84.0,76.9,73.0,82.5,,,,,,,3.0,,,89.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Financial Services
AROC,XLU,86.0,76.8,141.0,79.7,,,,,,,,,,88.3,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",
BMO,VGK,87.0,76.5,57.0,83.2,,,,,,,3.0,,,89.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Financial Services
