ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,3.8,10,bullish,2.28,0.98,-5.35,-0.95,8.0,0.05,-0.84,-1.92,0.14,,,69.0,,,69.0,,,69.0
ACWI,ACWI,3.6,10,bullish,0.15,-0.1,-2.57,-1.87,1.01,-0.65,-0.93,-1.24,-0.22,,,72.0,,,72.0,,,72.0
ACWX,ACWX,3.4,10,bullish,0.99,-0.08,-4.75,-2.05,5.38,-0.39,-1.26,-2.0,-0.23,,,72.0,,,72.0,,,72.0
AFK,Africa,3.2,10,bullish,0.84,-0.36,-8.88,-2.45,8.82,-0.86,-1.6,-2.0,-0.42,,,69.0,,,69.0,,,69.0
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,57.0,,,57.0,,,57.0
AGG,Agg Bond,3.0,10,bearish,-0.02,-0.35,-0.86,0.09,0.19,-0.43,-0.18,-1.33,-0.67,,,92.0,,,92.0,,,92.0
AIA,AIA,3.8,10,bullish,3.28,1.49,-5.1,1.28,14.69,0.52,-0.38,-1.44,0.18,,,73.0,,,73.0,,,73.0
AIQ,AIQ,4.1,10,bullish,0.42,2.15,0.75,-0.44,-3.15,-0.91,-0.34,-0.07,0.47,,,39.0,,,39.0,,,39.0
AIRR,AIRR,4.1,10,bullish,-0.55,-3.64,-5.97,-4.76,13.99,0.32,-1.42,-1.9,-1.47,,,49.0,,,49.0,,,49.0
ALAI,ALAI,4.1,10,bullish,1.25,3.37,-0.42,-0.48,-7.24,-0.91,-0.34,-0.34,0.69,,,5.0,,,5.0,,,5.0
AMG,AMG,3.5,10,bullish,-5.27,-8.67,-6.2,-7.23,3.74,-0.76,-1.84,-1.75,-2.0,,,100.0,,,100.0,,,100.0
APIE,APIE,3.9,10,bullish,1.81,0.16,-4.63,-3.07,1.93,-1.02,-1.29,-1.76,-0.08,,,12.0,,,12.0,,,12.0
APO,APO,5.0,10,bullish,-2.87,0.91,-5.33,-18.78,-21.78,-1.33,-1.75,-0.63,0.22,,,55.0,,,55.0,,,55.0
ARES,ARES,5.7,10,bullish,-7.07,-3.45,-7.17,-16.63,-34.27,-1.79,-1.14,-0.72,-0.5,,,49.0,,,49.0,,,49.0
ARGT,ARGT,4.5,10,bullish,2.39,3.08,-5.8,-4.54,-2.54,-0.4,-0.54,-0.79,0.46,,,55.0,,,55.0,,,55.0
ARKF,ARKF,5.1,10,bullish,-0.54,4.04,10.76,6.51,-17.33,-0.9,0.47,1.33,0.7,,,36.0,,,36.0,,,36.0
ARKG,ARKG,4.4,10,bullish,-2.88,-3.58,-5.02,-2.64,-9.38,-0.97,-0.39,-0.8,-0.75,,,49.0,,,49.0,,,49.0
ARKK,ARKK,4.9,10,bullish,-0.97,1.38,1.67,4.06,-10.55,-0.79,0.13,0.02,0.1,,,49.0,,,49.0,,,49.0
