target_date,section,similar_date,score,event,fwd_5d,fwd_10d,fwd_21d
2026-03-27,25Y_broad,2013-06-27,0.5795,,,,
2026-03-27,25Y_broad,2008-10-30,0.5788,,,,
2026-03-27,25Y_broad,2008-10-20,0.5782,,,,
2026-03-27,25Y_broad,2008-06-30,0.5782,,,,
2026-03-27,25Y_broad,2002-10-01,0.5764,,,,
2026-03-27,25Y_broad,2002-10-07,0.5759,,,,
2026-03-27,25Y_broad,2005-04-04,0.5749,,,,
2026-03-27,25Y_broad,2006-05-30,0.5739,,,,
2026-03-27,25Y_broad,2020-03-23,0.5739,,,,
2026-03-27,25Y_broad,2025-01-14,0.5731,,,,
2026-03-27,25Y_broad,2007-03-14,0.5731,,,,
2026-03-27,25Y_broad,2016-01-22,0.5731,,,,
2026-03-27,25Y_broad,2021-12-09,0.5726,,,,
2026-03-27,25Y_broad,2008-07-03,0.5724,,,,
2026-03-27,25Y_broad,2020-03-24,0.5714,,,,
2026-03-27,25Y_broad,2021-09-28,0.5709,,,,
2026-03-27,25Y_broad,2015-09-02,0.5709,,,,
2026-03-27,25Y_broad,2004-05-07,0.5706,,,,
2026-03-27,25Y_broad,2002-10-10,0.5698,,,,
2026-03-27,25Y_broad,2002-09-26,0.5697,,,,
2026-03-27,25Y_broad,2010-05-27,0.5697,,,,
2026-03-27,25Y_broad,2004-05-20,0.5688,,,,
2026-03-27,25Y_broad,2011-11-29,0.5684,,,,
2026-03-27,25Y_broad,2020-03-19,0.5681,,,,
2026-03-27,25Y_broad,2023-08-22,0.5669,,,,
2026-03-27,25Y_broad,2018-10-19,0.5665,,,,
2026-03-27,25Y_broad,2005-03-31,0.5662,,,,
2026-03-27,25Y_broad,2004-03-31,0.5659,,,,
2026-03-27,25Y_broad,2007-03-15,0.5654,,,,
2026-03-27,25Y_broad,2023-08-28,0.5645,,,,
2026-03-27,25Y_broad,2010-06-03,0.5645,,,,
2026-03-27,SPY_deep,2025-01-13,0.7223,,3.73,3.98,3.78
2026-03-27,SPY_deep,1998-08-07,0.7009,Asian Crisis / LTCM,-2.75,-0.52,-5.62
2026-03-27,SPY_deep,2014-02-06,0.6703,,3.12,3.61,6.02
2026-03-27,SPY_deep,2015-08-27,0.6698,China Deval / Oil Crash,-1.87,-1.27,-5.65
2026-03-27,SPY_deep,1996-07-12,0.6623,,-0.91,-1.3,3.31
2026-03-27,SPY_deep,2015-09-03,0.6576,China Deval / Oil Crash,0.61,-0.05,1.49
2026-03-27,SPY_deep,2008-10-13,0.6543,GFC,-2.51,-17.17,-11.43
2026-03-27,SPY_deep,2000-02-18,0.6495,,0.61,3.28,10.26
2026-03-27,SPY_deep,2018-10-30,0.6468,Fed Tightening Selloff,2.74,1.6,2.32
2026-03-27,SPY_deep,1998-08-10,0.6387,Asian Crisis / LTCM,-0.11,0.69,-7.37
2026-03-27,SPY_deep,2004-07-26,0.6347,,2.13,-1.61,1.47
2026-03-27,SPY_deep,2021-12-06,0.6151,,1.7,-0.83,2.09
2026-03-27,SPY_deep,1998-08-14,0.6147,Asian Crisis / LTCM,2.29,-2.59,-1.95
2026-03-27,SPY_deep,2016-01-15,0.6138,China Deval / Oil Crash,-0.09,3.11,2.7
2026-03-27,SPY_deep,2004-03-23,0.6101,,3.21,4.97,4.38
2026-03-27,SPY_deep,1996-07-24,0.6035,,2.04,5.95,7.02
2026-03-27,SPY_deep,2016-01-19,0.6032,China Deval / Oil Crash,1.14,1.12,2.14
2026-03-27,SPY_deep,2018-10-23,0.6004,Fed Tightening Selloff,-2.13,0.55,-3.14
2026-03-27,SPY_deep,2012-11-14,0.5991,,2.59,4.55,4.54
2026-03-27,SPY_deep,2025-03-14,0.5945,,0.21,-1.27,-4.21
2026-03-27,SPY_deep,2024-12-31,0.5919,,0.58,0.95,1.99
2026-03-27,SPY_deep,2008-01-16,0.5915,GFC,-1.45,0.28,-1.34
2026-03-27,SPY_deep,2008-01-10,0.5898,GFC,-5.56,-5.84,-5.34
2026-03-27,SPY_deep,2025-03-06,0.5891,,-3.72,-1.26,-11.77
2026-03-27,SPY_deep,2004-08-12,0.5878,,2.55,3.85,6.03
2026-03-27,SPY_deep,2002-07-25,0.5826,Dot-com Crash,5.69,8.27,12.62
2026-03-27,SPY_deep,2000-02-22,0.5795,,1.83,1.54,11.2
2026-03-27,SPY_deep,2005-10-12,0.5794,,1.94,1.59,4.97
2026-03-27,SPY_deep,1998-08-13,0.5759,Asian Crisis / LTCM,1.92,-3.38,-3.67
2026-03-27,SPY_deep,1999-09-28,0.5722,,1.78,2.53,1.39
2026-03-27,SPY_deep,2005-10-13,0.5675,,0.2,0.57,5.39
2026-03-27,SPY_deep,1996-07-19,0.5666,,-0.39,4.05,4.55
2026-03-27,SPY_deep,1994-11-29,0.565,Bond Massacre / Tequila,-0.04,-0.31,0.99
2026-03-27,SPY_deep,2001-09-24,0.565,Dot-com Crash,3.55,5.79,8.15
2026-03-27,SPY_deep,2001-03-21,0.5599,Dot-com Crash,2.48,-1.26,10.9
2026-03-27,SPY_deep,2006-05-19,0.5565,,1.01,0.02,-2.37
2026-03-27,SPY_deep,2022-05-20,0.5542,Inflation / Rate Hike Bear,6.58,5.69,-3.91
2026-03-27,SPY_deep,2012-11-16,0.5515,,3.43,3.73,6.6
2026-03-27,SPY_deep,2014-10-09,0.5444,,-3.36,1.14,5.5
2026-03-27,SPY_deep,2008-01-24,0.544,GFC,1.76,-0.79,1.73
2026-03-27,SPY_deep,2004-07-19,0.5407,,-1.35,0.75,-1.21
2026-03-27,SPY_deep,1996-04-08,0.5406,,-0.22,0.99,-0.64
2026-03-27,SPY_deep,2001-03-20,0.5399,Dot-com Crash,3.6,-3.34,10.03
2026-03-27,SPY_deep,2011-08-18,0.5363,US Downgrade / Euro Crisis,1.55,5.62,5.07
2026-03-27,SPY_deep,2004-07-23,0.5355,,1.73,-1.94,1.14
2026-03-27,SPY_deep,2014-10-02,0.5348,,-0.84,-4.17,3.75
2026-03-27,SPY_deep,2006-06-14,0.5348,,1.22,1.01,0.02
2026-03-27,SPY_deep,2025-01-10,0.5321,,2.94,3.25,4.28
2026-03-27,SPY_deep,2004-03-22,0.5308,,2.68,5.13,2.75
2026-03-27,SPY_deep,1999-08-10,0.5279,,4.64,6.46,4.73
2026-03-27,SPY_deep,2018-03-26,0.5265,Volmageddon,-1.64,0.02,-0.56
2026-03-27,SPY_deep,2026-03-20,0.5254,,-2.19,,
2026-03-27,SPY_deep,2010-05-25,0.5237,Flash Crash / Euro Debt,2.33,-1.64,-0.37
2026-03-27,SPY_deep,2002-07-01,0.5232,Dot-com Crash,-1.47,-6.67,-6.05
2026-03-27,SPY_deep,2026-03-26,0.5225,,,,
2026-03-27,SPY_deep,2022-05-02,0.5205,Inflation / Rate Hike Bear,-3.94,-3.47,-1.18
2026-03-27,SPY_deep,2004-07-09,0.5197,,-0.91,-2.48,-4.23
2026-03-27,SPY_deep,2025-03-03,0.519,,-3.97,-2.85,-3.91
2026-03-27,SPY_deep,2011-08-11,0.5187,US Downgrade / Euro Crisis,-2.4,-0.89,-0.56
2026-03-27,SPY_deep,2021-09-22,0.5179,,-0.78,-0.68,3.59
2026-03-27,SPY_deep,2010-05-26,0.5164,Flash Crash / Euro Debt,3.3,1.85,0.65
2026-03-27,SPY_deep,2012-11-15,0.5163,,4.16,4.75,5.95
2026-03-27,SPY_deep,2014-02-05,0.5162,,3.94,5.1,7.47
2026-03-27,SPY_deep,2004-07-16,0.5149,,-1.58,0.12,-2.18
2026-03-27,SPY_deep,2022-05-05,0.5143,Inflation / Rate Hike Bear,-5.19,-5.88,-0.49
2026-03-27,SPY_deep,2014-01-30,0.513,,-0.98,2.11,3.21
2026-03-27,SPY_deep,2014-09-30,0.5089,,-1.91,-4.73,0.55
2026-03-27,SPY_deep,2022-03-11,0.5086,Inflation / Rate Hike Bear,5.82,7.77,4.73
2026-03-27,SPY_deep,2014-10-06,0.5082,,-4.52,-3.05,2.44
2026-03-27,SPY_deep,2026-03-23,0.5074,,,,
2026-03-27,SPY_deep,2004-05-11,0.5074,,-0.09,1.91,4.19
2026-03-27,SPY_deep,2022-04-29,0.5065,Inflation / Rate Hike Bear,-0.16,-2.5,0.23
2026-03-27,SPY_deep,2008-01-09,0.5051,GFC,-2.42,-3.83,-5.2
2026-03-27,SPY_deep,2014-10-17,0.5038,,4.22,7.0,8.44
2026-03-27,SPY_deep,1998-06-03,0.5032,Asian Crisis / LTCM,3.36,3.33,6.45
2026-03-27,SPY_deep,2000-10-17,0.5029,Dot-com Crash,3.59,6.09,3.57
2026-03-27,SPY_deep,2000-02-17,0.5015,,-3.58,2.06,5.72
2026-03-27,SPY_deep,2018-12-18,0.4996,Fed Tightening Selloff,-3.49,-4.26,4.46
2026-03-27,SPY_deep,2013-08-27,0.4987,,1.48,3.72,3.89
2026-03-27,SPY_deep,2025-04-10,0.4986,,0.35,4.97,11.13
2026-03-27,SPY_deep,2000-10-13,0.4978,Dot-com Crash,1.71,1.25,-1.45
2026-03-27,SPY_deep,2000-10-18,0.4974,Dot-com Crash,1.53,6.12,2.33
2026-03-27,SPY_deep,1997-04-04,0.497,,-3.24,0.95,9.94
2026-03-27,SPY_deep,2014-02-04,0.4956,,3.76,4.35,7.29
2026-03-27,SPY_deep,2004-07-21,0.4955,,0.47,0.57,0.12
2026-03-27,SPY_deep,1996-06-19,0.4949,,-0.35,0.99,-4.01
2026-03-27,SPY_deep,2007-08-03,0.4928,,0.63,0.63,3.67
2026-03-27,SPY_deep,2005-03-29,0.4926,,1.42,1.86,-0.76
2026-03-27,SPY_deep,2024-12-30,0.4899,,0.07,0.78,2.31
2026-03-27,SPY_deep,1998-08-05,0.4897,Asian Crisis / LTCM,0.2,1.49,-9.14
2026-03-27,SPY_deep,2008-07-07,0.4872,GFC,-1.84,0.82,2.67
2026-03-27,SPY_deep,2011-06-10,0.4847,,-0.43,-0.62,2.98
2026-03-27,SPY_deep,2014-10-03,0.4843,,-3.04,-4.1,2.67
2026-03-27,SPY_deep,2019-01-03,0.482,,6.01,7.68,11.36
2026-03-27,SPY_deep,1999-09-29,0.4805,,4.59,1.09,6.11
2026-03-27,SPY_deep,1999-09-23,0.4804,,0.68,3.13,1.73
2026-03-27,SPY_deep,2002-09-25,0.4782,Dot-com Crash,-1.42,-7.41,4.75
2026-03-27,SPY_deep,2018-12-26,0.4778,Fed Tightening Selloff,-0.8,5.16,7.14
2026-03-27,SPY_deep,2014-02-03,0.4771,,3.35,5.78,7.8
2026-03-27,SPY_deep,2002-07-10,0.4764,Dot-com Crash,-1.5,-8.03,-1.27
