symbol,current_price,return_1m,return_3m,return_12m,sortino_1m,sortino_3m,current_slope,slope_trend,slope_acceleration,status,is_accelerating,is_decelerating,trajectory,volatility_ratio,has_divergence,divergence_type,divergence_strength,days_to_peak,days_to_nadir,signal,confidence
ATAT,36.64,-0.0818107444777727,-14.252281769248764,19.777705132396207,-0.03668048136986606,-2.435452516380961,-0.16396850967444693,-0.07646567991899288,-0.0036879482496226866,Stable,False,False,V-shaped,1.1299426515962796,False,,0.0,,45.0,SELL,85
ASM,7.72,-13.83928571428572,39.35018050541517,484.84848484848476,-2.2802958486557277,2.259404797124958,0.23155037172245893,0.4078150136667168,-0.0037959271107998026,Stable,False,False,V-shaped,0.894254991023605,False,,0.0,30.0,,HOLD,50
ARWR,60.46,-6.466584158415845,-6.495515001546548,242.16185625353702,-2.4989573802154244,-0.7722220732775187,-0.4950601995885466,-0.40680922360782557,-0.05630481923844856,Decelerating,False,True,V-shaped,0.8402472895056412,False,,0.0,,30.0,SELL,85
ASML,1306.34,-3.2455412691829277,17.6798068607668,82.74578926752838,-1.5915236313143657,2.9826569360539774,-0.007317111908587995,0.10270829469918885,0.0628147968232814,Accelerating,True,False,V-shaped,1.0068114963146586,False,,0.0,55.0,,STRONG_BUY,90
ASX,21.175,4.516288252714706,39.67678100263852,113.88888888888889,1.571148940947079,5.767403206256336,-0.08245590431308249,0.03823091867310452,0.017357460100047167,Stable,False,False,V-shaped,1.226773460264538,False,,0.0,32.0,,HOLD,50
ATI,149.33,16.05657884510765,48.735059760956176,160.88399720475195,5.318816142533228,8.411195344344414,0.07360352795545083,0.10514417240123765,0.09260643674846614,Accelerating,True,False,V-shaped,1.5314881615973046,False,,0.0,34.0,,STRONG_BUY,90
ATEC,12.205,-9.592592592592597,-42.64567669172933,13.009259259259242,-4.161755714790987,-2.760980483589391,-0.8513914363740296,-0.7346783044080212,-0.10443368225706033,Decelerating,False,True,V-shaped,0.44049411351418777,False,,0.0,,30.0,SELL,85
AVAV,219.48,-7.345491388044579,-23.645851452426513,62.49352187754498,-1.1982761828508308,-1.4207514228208216,0.22883493262716678,-0.06475036279021665,0.19177449402561314,Accelerating,True,False,V-shaped,1.1278321043891095,False,,0.0,30.0,,HOLD,50
ATGE,102.04,1.5828770532603231,8.150503444621116,2.101260756453871,0.7218295807658077,1.0934765397349102,0.23947416158819199,0.21165287606191344,0.04612795521781043,Accelerating,True,False,V-shaped,0.8656436936493148,False,,0.0,30.0,,STRONG_BUY,90
ATEYY,157.64,1.4675592173017282,19.532908704883223,212.9640659122493,0.480376908672223,1.8938274076066535,-0.052316271732172216,-0.015475037087760204,-0.030349889432645126,Decelerating,False,True,V-shaped,0.910363819082558,False,,0.0,180.0,,HOLD,50
AVDE,85.22,-1.876799078871616,4.821648216482166,26.89100655151877,-1.2493042584325484,1.3915339260360637,0.04746053701011527,0.0745939890071844,0.015242276678720334,Stable,False,False,V-shaped,1.3516922022919946,False,,0.0,40.0,,HOLD,50
AU,103.63,5.112080332690927,24.286399616214926,235.4807381029459,1.1204629851367254,1.7211696358479691,0.29545353641230754,0.19368167999323038,0.08167069460600021,Accelerating,True,False,V-shaped,0.9850359849305332,False,,0.0,30.0,,STRONG_BUY,90
AVDV,101.885,0.5477153853745254,9.896451299751918,46.80835734870317,0.3502392511409013,2.5054058718641294,0.07928334204896907,0.10679245226048233,0.023294221222684684,Stable,False,False,V-shaped,1.2219293096369095,False,,0.0,33.0,,HOLD,50
AVEM,80.73,-2.334865714977008,5.0898203592814495,32.73594212430122,-1.200771851332534,1.1992230088452163,0.04117371536228531,0.07794123346836775,0.018097648891565295,Stable,False,False,V-shaped,1.397580959192049,False,,0.0,42.0,,HOLD,50
AVB,176.3128,3.89675898644668,-1.731802474640498,-19.307643020594956,2.0514996745762217,-0.4391845400201707,0.01716523528958011,0.0414414113664837,0.006333047170361757,Stable,False,False,V-shaped,0.7932595273764929,False,,0.0,,102.0,SELL,85
AVNM,76.86,-1.6003072589937273,5.794907088781831,30.448065173116092,-0.9775113026713201,1.5692798126756062,0.048654870144763794,0.07885578263439823,0.015301524625358907,Stable,False,False,V-shaped,1.3866211943030056,False,,0.0,40.0,,HOLD,50
AVGO,331.79999,6.8564587291874535,-12.920245125055773,84.898294789635,4.715759171757708,-1.3557407715888885,-0.23790622258085628,-0.15081965855991317,-0.032492788297943845,Decelerating,False,True,V-shaped,0.45769419740303513,False,,0.0,,35.0,SELL,85
AVIV,74.37,-1.9124241624900895,5.774427535201254,29.790575916230377,-1.2023944168740683,1.5783475784435879,0.04765460183435709,0.07830497779640465,0.016914369597740786,Stable,False,False,V-shaped,1.3756886911097956,False,,0.0,40.0,,HOLD,50
AVES,60.39,-3.0191103259996854,3.6204529855868195,27.05659583420996,-1.7116457040109199,0.8306848692235134,0.033702422935981795,0.07956432571124035,0.010466344633605547,Stable,False,False,V-shaped,1.2501611384839313,False,,0.0,44.0,,HOLD,50
AVDL,21.64,0.7448789571694592,12.474012474012497,140.7119021134594,6.059826091208915,2.4482996182876753,-0.16777067105570037,-0.15752755376659056,-0.04352365713157317,Decelerating,False,True,Slow,0.07962885746831198,False,,0.0,,44.0,SELL,85
