ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,0.0,10,bearish,4.6,5.11,0.72,8.59,11.27,0.47,1.05,-0.25,1.66,,,86,,,86,,,86
ACWI,ACWI,3.3,10,bullish,1.77,2.26,1.49,4.88,7.13,0.28,0.86,0.24,1.08,,,86,,,86,,,86
ACWX,ACWX,3.2,10,bullish,2.34,3.33,1.18,4.46,3.36,-0.85,0.65,0.07,1.41,,,86,,,86,,,86
AFK,Africa,3.4,10,bullish,2.05,1.33,-5.1,-0.65,-9.34,-2.0,-0.7,-1.49,0.16,,,86,,,86,,,86
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,57,,,57,,,57
AGG,Agg Bond,2.1,10,bullish,0.51,0.72,-0.2,-0.87,-2.34,-1.98,-1.08,-0.36,1.4,,,93,,,93,,,93
AIA,AIA,3.0,10,bullish,5.11,6.54,1.75,13.88,20.2,1.08,1.4,-0.14,1.59,,,86,,,86,,,86
AIQ,AIQ,4.8,10,bullish,5.38,7.38,3.74,18.24,31.74,2.0,2.0,0.43,2.0,,,49,,,49,,,49
AIRR,AIRR,3.4,10,bullish,2.36,2.65,-1.61,3.38,6.89,-1.06,-0.26,-0.93,0.55,,,68,,,68,,,68
ALAI,ALAI,4.8,10,bullish,3.15,5.42,3.64,11.21,27.34,1.0,0.92,0.37,1.41,,,19,,,19,,,19
AMG,AMG,0.0,10,bearish,2.43,3.91,2.45,7.38,2.15,-1.05,0.37,0.06,0.75,,,98,,,98,,,98
AMLP,AMLP,3.3,10,bullish,-1.97,-2.07,-0.21,2.76,3.39,0.28,0.67,-0.32,-1.59,,,80,,,80,,,80
APIE,APIE,3.8,10,bullish,1.58,2.75,1.02,2.5,-0.57,-1.18,0.23,0.11,1.16,,,27,,,27,,,27
