ticker,composite_score,sustainability_score,extension_score,is_safe,pct_above_sma9,longest_run_days,positive_months,sma21_crosses,gain_last_1wk,gain_last_1mo,gain_last_3mo,gain_last_12mo,recency_ratio,extension_from_sma29_pct,regime,days_in_regime,current_price,dist_from_sma9_pct,dist_from_sma21_pct,dist_from_sma29_pct
WDC,1.0952,1.0,1.0,False,0.7936507936507936,57,11,7,-0.11775452582627466,-0.016587677725118377,0.4781834372217275,5.538650910881341,-0.03043219437112404,-0.050154702550588216,BREAKDOWN,4,265.6,-8.819737414270552,-4.468122641719485,-5.015470255058822
CIEN,1.0506,1.0,1.0,False,0.7341269841269841,22,12,8,-0.1201849177884392,0.06797557459078951,0.5806485355648534,5.136695906432748,0.15661287301997956,0.058749086322483365,PULLBACK,1,377.775,-6.1999530825268465,3.6688590565730768,5.874908632248337
FIX,1.0387,1.0,1.0,True,0.7182539682539683,21,10,11,-0.1151130330067327,-0.10078985426632558,0.3603879369286924,2.990250223689488,-0.31495589916948613,-0.07550651013390014,BREAKDOWN,3,1293.28,-7.5102545479973175,-7.03063596953656,-7.550651013390014
LASR,1.0327,1.0,1.0,False,0.7103174603174603,40,11,10,-0.1836948015651202,-0.13702467129561235,0.4974314278390157,6.34777358490566,-0.24397698245530955,-0.07863332022194226,BREAKDOWN,3,58.4148,-13.132791861666309,-11.139130253371869,-7.863332022194227
SMTOY,1.0327,1.0,1.0,True,0.7103174603174603,34,10,14,-0.06639676113360327,-0.16096638043952838,0.41890228894905235,2.3497966298663564,-0.5998166545153174,-0.08530113362804752,BREAKDOWN,3,57.65,-4.304764012615516,-7.778268685822237,-8.530113362804752
STX,1.0327,1.0,1.0,False,0.7103174603174603,26,10,12,-0.1306475903614458,-0.026559865092748658,0.3133309633842871,3.3504474799811588,-0.07467047365277192,-0.06550589327129992,BREAKDOWN,3,369.44,-8.234690188307443,-5.130127161805723,-6.550589327129992
COHR,1.0238,1.0,1.0,True,0.6984126984126984,36,9,12,-0.1638086145485257,-0.23816533404703766,0.20474023912813455,2.4644758862011256,-0.8591549355363418,-0.10413348707861353,BREAKDOWN,3,227.72,-10.911153710731188,-11.21582256977516,-10.413348707861353
LITE,1.0238,1.0,1.0,False,0.6984126984126984,29,10,8,-0.16849338520430424,-0.14859879987232683,0.7896996591610532,9.65612000639182,-0.15854038127534215,-0.021941288995245566,BREAKDOWN,3,666.85999,-8.305847028681015,-2.822535307052496,-2.1941288995245567
TPC,1.0208,1.0,1.0,True,0.6944444444444444,37,8,6,-0.016744186046511733,0.0057088487155090295,0.07762889600932121,2.145833333333333,0.027132059321135105,-0.022023399862353982,TRENDING,6,73.99,0.07965373170218326,2.262047360176895,-2.202339986235398
CLS,1.0179,1.0,1.0,True,0.6904761904761905,31,6,15,-0.11355797293711867,0.0011236796763800516,-0.11852780159620091,2.232313459910509,0.0050093527503666324,-0.03730494269376575,BREAKDOWN,3,267.28,-5.240766418757094,-2.08259918426591,-3.7304942693765746
