ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
AGX,719.92,19.21,70.4,114.29,321.97,1332.39,2023.66,3.66,1.62,2.82,4.14,1.52,5,True,True,True,True,True,294.64,1255.26,1761.57,281.24,1216.8,1443.31,277.39,1177.51,1766.9,0.9483,,,0.35,clean,0.736,thin,none,strong_buy,91.06081390032007,99.41700960219478,96.29629629629629,6,100.0,96.5,1
LINC,52.02,30.57,93.02,159.06,144.0,655.01,2581.44,3.04,1.71,0.91,4.55,3.94,4,True,True,True,True,True,116.67,577.87,2319.36,103.26,539.41,2001.09,99.42,500.12,2324.69,0.3398,XLB,0.32,1.52,clean,1.259,normal,none,strong_buy,92.1843360114965,94.44444444444444,92.52400548696845,6,100.0,95.0,2
CVE,29.67,15.36,34.74,66.13,116.41,272.27,102.25,2.26,1.9,1.76,2.34,0.38,4,True,True,True,True,True,89.08,195.14,-159.84,75.68,156.68,-478.1,71.84,117.39,-154.51,0.6554,XLE,0.73,0.95,clean,0.672,thin,none,strong_buy,81.14834411130707,94.44444444444444,94.78737997256516,6,100.0,92.2,3
MRVL,177.95,32.97,118.77,90.87,175.89,290.76,1777.11,3.6,0.77,1.94,1.65,6.11,3,True,True,True,True,True,148.56,213.62,1515.02,135.16,175.16,1196.76,131.32,135.87,1520.35,0.1768,QQQ,0.53,1.17,clean,1.282,normal,none,strong_buy,91.54092363968907,76.37174211248285,91.08367626886145,6,100.0,91.0,4
CF,125.5,5.5,29.47,51.48,48.71,140.56,290.84,5.36,1.75,0.95,2.89,2.07,4,True,True,True,True,True,21.39,63.43,28.76,7.98,24.97,-289.51,4.14,-14.32,34.09,2.4822,XLE,0.6,0.07,clean,0.931,normal,none,strong_buy,71.95930498399635,94.44444444444444,99.31412894375858,6,100.0,90.3,5
AZLCZ,2120.0,6.0,17.78,61.85,84.35,606.67,1024.61,2.96,3.48,1.36,7.19,1.69,4,True,True,True,True,True,57.02,529.53,762.52,43.62,491.07,444.26,39.77,451.78,767.85,0.4665,,,0.05,clean,0.957,normal,none,strong_buy,75.44581618655693,94.44444444444444,93.55281207133059,6,100.0,90.2,6
VLO,244.1,3.62,19.7,36.23,87.06,203.38,334.73,5.45,1.84,2.4,2.34,1.65,5,True,True,True,True,True,59.74,126.25,72.64,46.33,87.79,-245.62,42.49,48.5,77.97,0.9168,XLE,0.72,-0.37,clean,0.88,normal,none,strong_buy,69.92292115748906,99.41700960219478,96.02194787379973,6,100.0,90.1,7
EXCE,23.0,9.52,15.0,45.94,128.86,838.78,52172.73,1.58,3.06,2.8,6.51,62.2,4,True,True,True,True,True,101.53,761.64,51910.64,88.12,723.18,51592.38,84.28,683.89,51915.97,0.0256,,,0.15,clean,,normal,none,strong_buy,77.64060356652949,94.44444444444444,88.34019204389575,6,100.0,89.8,8
SU,66.07,3.95,18.11,53.22,84.19,187.39,148.85,4.59,2.94,1.58,2.23,0.79,4,True,True,True,True,True,56.86,110.25,-113.23,43.46,71.79,-431.5,39.62,32.5,-107.9,0.7794,XLE,0.71,-0.23,clean,0.701,thin,none,strong_buy,70.55980142399896,94.44444444444444,95.47325102880659,6,100.0,89.2,9
MUSA,588.63,18.09,54.53,64.5,33.94,328.94,900.05,3.01,1.18,0.53,9.69,2.74,3,True,True,True,True,True,6.61,251.8,637.97,-6.79,213.34,319.7,-10.64,174.05,643.3,1.5646,,,1.64,clean,1.069,normal,none,strong_buy,81.00790384741,76.37174211248285,98.21673525377228,6,100.0,89.2,9
