ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
AGX,720.0,25.81,88.61,135.13,339.64,1368.19,2010.2,3.43,1.52,2.51,4.03,1.47,4,True,True,True,True,True,311.94,1294.79,1763.77,300.2,1267.12,1481.7,299.1,1215.71,1752.86,0.6215,,,0.79,clean,0.728,thin,none,strong_buy,92.39610090232497,95.95435684647303,96.2655601659751,6,100.0,96.2,1
MUSA,604.52,19.1,39.02,68.77,20.13,324.31,908.04,2.04,1.76,0.29,16.11,2.8,4,True,True,True,True,True,-7.58,250.91,661.6,-19.31,223.25,379.54,-20.42,171.84,650.7,0.6772,,,1.8,clean,1.154,normal,none,strong_buy,77.06645590463017,95.95435684647303,96.40387275242047,6,100.0,91.6,2
LINC,45.09,5.75,67.5,132.18,146.53,585.26,1949.55,11.75,1.96,1.11,3.99,3.33,4,True,True,True,True,True,118.83,511.86,1703.11,107.09,484.19,1421.04,105.98,432.78,1692.21,0.0212,XLB,0.3,-0.2,clean,1.025,normal,none,strong_buy,80.4353553316209,95.95435684647303,90.24896265560166,6,100.0,91.4,3
EXCE,23.0,20.1,14.94,53.03,158.43,1000.48,52172.73,0.74,3.55,2.99,6.32,52.15,4,True,True,True,True,True,130.72,927.08,51926.29,118.99,899.41,51644.23,117.88,848.0,51915.39,-0.2478,,,1.62,clean,,normal,none,strong_buy,81.68181518803927,95.95435684647303,84.37067773167358,6,100.0,90.6,4
CLMT,36.02,0.84,50.15,84.15,220.18,498.34,650.42,59.71,1.68,2.62,2.26,1.31,4,True,True,True,True,True,192.47,424.94,403.98,180.74,397.27,121.92,179.63,345.86,393.08,1.1282,,,-0.66,clean,0.874,normal,none,strong_buy,72.66021207929921,95.95435684647303,97.57952973720609,6,100.0,90.5,5
REX,51.13,13.6,48.12,59.63,152.0,260.07,458.19,3.54,1.24,2.55,1.71,1.76,3,True,True,True,True,True,124.29,186.67,211.75,112.56,159.01,-70.31,111.45,107.6,200.85,0.5175,XLE,0.4,0.77,clean,0.908,normal,none,strong_buy,82.70598695909898,78.04287690179807,95.71230982019364,6,100.0,89.6,6
CASY,862.35,15.32,34.45,68.04,88.02,284.34,669.2,2.25,1.97,1.29,3.23,2.35,4,True,True,True,True,True,60.32,210.94,422.77,48.58,183.28,140.7,47.47,131.87,411.86,-0.5104,XLP,0.39,1.56,clean,1.788,confirmed,none,strong_buy,81.04129618652439,95.95435684647303,79.04564315352697,6,100.0,89.3,7
VLO,253.45,3.2,31.82,49.48,113.11,241.95,310.05,9.93,1.55,2.29,2.14,1.28,4,True,True,True,True,True,85.41,168.55,63.61,73.67,140.88,-218.45,72.56,89.47,52.71,0.5645,XLE,0.71,-0.37,clean,0.912,normal,none,strong_buy,68.85661595205164,95.95435684647303,95.850622406639,6,100.0,89.0,8
MRVL,168.75,54.1,123.39,80.02,170.74,260.58,1594.28,2.28,0.65,2.13,1.53,6.12,3,True,True,True,True,True,143.03,187.18,1347.84,131.3,159.51,1065.78,130.19,108.1,1336.94,-0.5857,QQQ,0.51,2.37,overextended,1.404,normal,none,none,92.23802937495884,78.04287690179807,77.38589211618257,6,100.0,88.8,9
CVE,30.45,13.28,52.63,79.96,152.91,285.93,103.54,3.96,1.52,1.91,1.87,0.36,3,True,True,True,True,True,125.2,212.53,-142.89,113.47,184.87,-424.96,112.36,133.46,-153.8,0.0536,XLE,0.72,0.72,clean,0.664,thin,none,strong_buy,82.52157017717184,78.04287690179807,91.07883817427386,6,100.0,88.6,10
CRC,70.13,3.57,29.3,48.68,93.62,197.29,338.31,8.2,1.66,1.92,2.11,1.71,5,True,True,True,True,True,65.92,123.89,91.88,54.19,96.22,-190.19,53.08,44.81,80.97,0.0535,XLE,0.68,-0.17,clean,0.758,normal,none,strong_buy,68.247381940328,99.72337482710927,91.00968188105118,6,100.0,88.6,10
FTI,75.03,4.81,30.85,81.45,152.88,848.55,221.6,6.42,2.64,1.88,5.55,0.26,4,True,True,True,True,True,125.18,775.15,-24.83,113.44,747.48,-306.9,112.34,696.07,-35.74,-0.2714,XLE,0.46,-0.48,clean,1.031,normal,none,strong_buy,74.90614503062635,95.95435684647303,83.74827109266944,6,100.0,88.4,12
NUE,232.07,36.84,24.43,54.66,88.72,184.47,368.73,0.66,2.24,1.62,2.08,2.0,4,True,True,True,True,True,61.02,111.07,122.3,49.28,83.4,-159.77,48.18,31.99,111.39,-0.819,XLB,0.55,3.2,overextended,1.013,normal,none,none,82.23671211223078,95.95435684647303,71.8533886583679,6,100.0,88.2,13
MTZ,437.51,29.72,75.35,114.3,210.58,323.16,1858.42,2.54,1.52,1.84,1.53,5.75,4,True,True,True,True,True,182.87,249.77,1611.98,171.14,222.1,1329.91,170.03,170.69,1601.08,-1.1695,XLI,0.62,1.95,clean,0.948,normal,none,strong_buy,91.23361654481987,95.95435684647303,57.8838174273859,6,100.0,88.1,14
DK,49.04,8.28,58.96,29.87,255.62,108.06,190.35,7.12,0.51,8.56,0.42,1.76,3,True,True,True,True,True,227.92,34.66,-56.08,216.18,7.0,-338.15,215.08,-44.41,-66.99,1.2528,XLE,0.58,-0.17,clean,0.872,normal,none,strong_buy,75.60100111967331,78.04287690179807,97.78699861687413,6,100.0,87.8,15
EACO,96.5,3.76,11.56,32.19,147.44,421.62,1755.77,3.07,2.78,4.58,2.86,4.16,5,True,True,True,True,True,119.73,348.22,1509.34,108.0,320.56,1227.27,106.89,269.15,1498.43,-0.0243,,,-0.26,clean,,normal,none,strong_buy,66.1265889481657,99.72337482710927,89.34993084370679,6,100.0,87.7,16
TNGX,24.2,19.27,92.83,198.4,1502.65,109.89,,4.82,2.14,7.57,0.07,,3,True,True,True,True,True,1474.95,36.49,,1463.21,8.82,,1462.1,-42.59,,1.5962,,,-0.26,clean,0.952,normal,none,none,90.45313837844958,78.04287690179807,98.68603042876902,5,83.33333333333334,87.5,17
PARXF,21.83,11.26,47.8,71.08,175.98,15.44,128.59,4.24,1.49,2.48,0.09,8.33,3,True,True,True,True,True,148.28,-57.96,-117.85,136.54,-85.62,-399.92,135.44,-137.03,-128.75,0.1226,XLE,0.48,0.38,clean,0.265,thin,none,strong_buy,76.18224329842587,78.04287690179807,92.73858921161826,6,100.0,87.0,18
GPRE,18.25,13.42,48.13,77.53,379.0,-33.61,-0.87,3.59,1.61,4.89,-0.09,0.03,3,True,True,True,True,True,351.3,-107.01,-247.3,339.57,-134.68,-529.37,338.46,-186.09,-258.21,0.1035,XLE,0.36,-0.02,clean,0.892,normal,none,none,76.07521570177171,78.04287690179807,92.25449515905947,6,100.0,86.9,19
PR,22.41,6.06,38.85,78.42,83.69,401.34,124.1,6.41,2.02,1.07,4.8,0.31,3,True,True,True,True,True,55.99,327.94,-122.33,44.25,300.28,-404.4,43.14,248.87,-133.24,0.3951,XLE,0.72,0.11,clean,1.049,normal,none,strong_buy,74.46486201672923,78.04287690179807,94.53665283540802,6,100.0,86.9,19
