ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,0.0,10,bearish,2.41,1.15,-2.91,7.08,8.88,-0.04,0.74,-1.29,0.15,,,84,,,84,,,84
ACWI,ACWI,3.1,10,bullish,1.85,1.24,0.39,4.52,6.65,0.18,0.73,-0.26,0.47,,,84,,,84,,,84
ACWX,ACWX,3.1,10,bullish,2.16,1.9,-0.92,3.49,1.96,-1.25,0.38,-0.73,0.71,,,84,,,84,,,84
AFK,Africa,3.3,10,bullish,2.17,0.07,-5.18,-1.93,-10.63,-2.0,-0.91,-1.52,-0.21,,,84,,,84,,,84
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,56,,,56,,,56
AGG,Agg Bond,0.1,10,bullish,0.83,0.43,-0.75,-1.02,-2.63,-2.0,-1.24,-1.15,0.82,,,93,,,93,,,93
AIA,AIA,0.0,10,bearish,2.44,1.59,-2.35,11.93,17.19,0.62,1.09,-1.07,0.13,,,85,,,85,,,85
AIQ,AIQ,4.0,10,bullish,3.99,2.9,0.8,17.38,29.43,2.0,1.95,-0.23,0.66,,,51,,,51,,,51
AIRR,AIRR,3.3,10,bullish,2.06,-2.11,-3.52,-0.29,4.95,-1.33,-0.94,-1.41,-1.06,,,74,,,74,,,74
ALAI,ALAI,4.2,10,bullish,4.63,2.04,4.21,11.86,27.21,1.0,1.0,0.49,0.35,,,17,,,17,,,17
AMG,AMG,0.0,10,bearish,2.39,2.74,-0.28,6.18,3.66,-0.94,0.19,-0.51,0.44,,,97,,,97,,,97
AMLP,AMLP,3.4,10,bullish,-0.58,0.87,2.56,4.52,5.43,0.63,1.3,1.07,0.44,,,82,,,82,,,82
APIE,APIE,3.3,10,bullish,1.23,1.56,-1.12,2.1,-1.59,-1.4,0.11,-0.7,0.59,,,27,,,27,,,27
APO,APO,3.9,10,bullish,-2.01,-5.07,-3.52,3.0,13.0,1.2,0.28,-0.52,-1.09,,,82,,,82,,,82
ARES,ARES,4.4,10,bullish,2.72,0.81,-1.46,8.39,8.59,0.7,0.85,-0.07,0.23,,,74,,,74,,,74
ARGT,ARGT,2.4,10,bullish,2.54,4.06,1.02,-1.19,-2.42,-0.37,-0.18,0.13,0.76,,,82,,,82,,,82
ARKF,ARKF,2.6,10,bullish,0.86,0.37,-3.34,-3.11,10.82,0.18,-0.42,-0.55,0.06,,,47,,,47,,,47
ARKG,ARKG,4.0,10,bullish,9.07,8.95,0.62,2.92,6.75,-0.05,-0.02,-0.12,1.56,,,70,,,70,,,70
ARKK,ARKK,3.9,10,bullish,3.47,2.0,-3.44,-0.13,9.14,-0.12,-0.37,-0.73,0.29,,,70,,,70,,,70
ARKQ,ARKQ,3.6,10,bullish,5.11,3.16,1.02,5.85,10.66,-0.41,0.06,-0.23,0.48,,,70,,,70,,,70
ARKW,ARKW,3.9,10,bullish,2.77,1.52,-1.1,6.26,21.96,0.45,0.31,-0.33,0.24,,,70,,,70,,,70
ARKX,ARKX,3.7,10,bullish,5.14,4.67,3.15,6.94,10.45,-0.37,0.2,0.13,0.81,,,34,,,34,,,34
ARMG,ARMG,3.6,10,bullish,82.1,106.11,95.13,97.74,390.5,2.0,2.0,2.0,2.0,,,6,,,6,,,6
ARTY,ARTY,3.9,10,bullish,7.82,4.53,0.58,14.23,37.78,2.0,0.92,-0.35,0.8,,,51,,,51,,,51
ASEA,ASEA,0.0,10,bearish,0.1,1.01,0.76,2.21,-2.69,-2.0,0.19,0.01,0.37,,,82,,,82,,,82
ASHR,ASHR,2.4,10,bullish,0.54,-0.34,-1.06,1.26,3.94,-0.42,-0.35,-0.83,-0.44,,,74,,,74,,,74
AVDE,AVDE,3.5,10,bullish,1.82,1.55,-0.37,2.46,-0.55,-1.76,0.08,-0.53,0.56,,,47,,,47,,,47
AVDV,AVDV,3.8,10,bullish,1.37,0.44,-1.11,3.5,-0.29,-2.0,0.05,-0.88,-0.14,,,47,,,47,,,47
AVEM,AVEM,3.4,10,bullish,2.85,1.27,-2.73,5.52,6.37,-0.67,0.46,-1.33,0.22,,,47,,,47,,,47
AVES,AVES,0.0,10,bearish,3.27,1.44,-2.14,3.14,0.96,-1.32,0.14,-1.11,0.42,,,34,,,34,,,34
AVIV,AVIV,3.2,10,bullish,1.4,1.36,0.13,2.51,-1.04,-2.0,0.03,-0.4,0.44,,,34,,,34,,,34
AVNM,AVNM,3.5,10,bullish,1.96,1.39,-1.05,3.04,0.86,-1.69,0.12,-0.86,0.43,,,27,,,27,,,27
BAGAX,BAGAX,3.0,10,bullish,2.4,2.26,2.81,5.64,16.36,1.06,0.64,0.46,0.44,,,86,,,86,,,86
BAI,BAI,4.5,10,bullish,6.24,2.18,1.77,16.78,38.14,1.64,1.31,-0.16,0.22,,,17,,,17,,,17
BAM,BAM,3.7,10,bullish,2.0,0.02,-3.68,0.27,0.02,0.17,0.18,-0.62,0.1,,,27,,,27,,,27
BATT,BATT,2.4,10,bullish,4.63,0.6,-3.97,1.09,5.56,-1.1,-0.75,-1.37,-0.18,,,51,,,51,,,51
BBCA,BBCA,3.3,10,bullish,1.78,2.04,0.92,1.26,2.78,-1.3,-0.38,-0.08,0.95,,,51,,,51,,,51
BBEU,BBEU,2.4,10,bullish,2.28,3.17,0.45,2.3,-1.34,-1.37,0.24,-0.07,1.44,,,51,,,51,,,51
BBIN,BBIN,2.4,10,bullish,1.85,2.16,-0.31,2.59,-1.43,-1.61,0.29,-0.39,0.92,,,47,,,47,,,47
BBJP,BBJP,3.9,10,bullish,1.32,0.51,-0.52,5.2,-0.17,-1.37,0.75,-0.43,0.02,,,51,,,51,,,51
BEN,BEN,2.0,10,bearish,0.75,-2.54,-0.1,15.66,14.59,0.41,1.25,-0.31,-0.91,,,97,,,97,,,97
BIL,BIL,0.0,10,neutral,0.04,0.07,0.14,0.0,0.03,0.41,0.05,0.89,0.49,,,85,,,85,,,85
BINV,BINV,3.9,10,bullish,0.47,1.59,-1.36,1.64,-3.59,-2.0,-0.06,-0.89,0.63,,,21,,,21,,,21
BITO,BITO,3.0,10,bearish,-1.24,-4.26,-5.57,-3.09,16.16,1.51,0.16,-0.4,-0.53,,,34,,,34,,,34
BITQ,BITQ,3.8,10,bullish,6.56,1.63,-2.08,8.94,43.04,1.0,0.2,-0.42,0.06,,,42,,,42,,,42
BK,BK,0.0,10,bearish,2.08,3.06,6.63,2.75,20.43,1.28,-0.27,1.39,0.86,,,97,,,97,,,97
BKCH,BKCH,3.2,10,bullish,8.04,3.32,-0.47,12.59,39.8,0.45,0.2,-0.29,0.16,,,40,,,40,,,40
BKGI,BKGI,2.1,10,bearish,1.46,3.17,2.38,3.98,2.58,-0.92,0.72,0.75,1.83,,,27,,,27,,,27
BKIE,BKIE,2.3,10,bullish,1.78,1.89,-0.15,2.67,-1.18,-1.59,0.3,-0.38,0.83,,,46,,,46,,,46
BLK,BLK,0.0,10,bearish,3.54,-0.82,-1.09,1.85,0.19,-0.26,0.09,-0.36,-0.32,,,97,,,97,,,97
BLOK,BLOK,3.4,10,bullish,5.24,1.86,-0.73,6.44,22.59,0.49,0.24,-0.29,0.24,,,60,,,60,,,60
BN,BN,3.2,10,bullish,2.46,-0.37,-3.63,0.02,3.11,-0.21,-0.26,-0.86,-0.2,,,97,,,97,,,97
BND,Total Bond,0.1,10,bullish,0.76,0.36,-0.75,-0.99,-2.63,-2.0,-1.23,-1.18,0.71,,,85,,,85,,,85
BNDX,BNDX,0.0,10,bullish,0.99,1.03,-0.17,-0.06,-2.06,-1.3,0.16,-0.11,2.0,,,78,,,78,,,78
BNO,BNO,4.3,10,bullish,-6.48,-4.66,3.56,4.36,62.29,1.46,-0.19,0.04,-1.08,,,83,,,83,,,83
BOTZ,BOTZ,3.7,10,bullish,3.6,0.15,-2.8,9.9,4.43,-0.21,1.13,-0.88,-0.12,,,66,,,66,,,66
BUZZ,BUZZ,3.4,10,bullish,5.84,3.2,1.4,11.17,25.82,0.93,0.81,-0.02,0.58,,,42,,,42,,,42
BWX,BWX,3.0,10,bearish,0.87,0.55,-2.05,-1.08,-4.86,-1.73,-0.49,-1.54,0.6,,,85,,,85,,,85
BX,BX,0.0,10,bearish,3.72,0.53,-4.25,-3.12,4.22,0.38,-0.23,-0.54,0.18,,,85,,,85,,,85
CCNR,CCNR,3.8,10,bullish,0.51,-0.39,-0.07,1.53,3.31,-1.87,-0.77,-0.79,-0.64,,,17,,,17,,,17
CEF,CEF,3.3,10,bullish,1.35,-1.15,-5.94,-2.03,-14.07,-2.0,-0.78,-1.26,-0.45,,,97,,,97,,,97
CEV,CEV,2.2,10,bullish,1.8,0.49,-2.12,-1.26,-4.23,-1.22,-0.59,-1.14,0.29,,,97,,,97,,,97
CG,CG,3.3,10,bullish,-0.2,-5.39,-10.27,-7.34,-8.26,-0.57,-0.75,-1.5,-1.1,,,78,,,78,,,78
CGDG,CGDG,3.4,10,bullish,0.86,1.32,1.13,1.19,-0.21,-1.33,-0.09,0.29,0.76,,,21,,,21,,,21
CGDV,Dividend Grw,3.3,10,bullish,1.44,0.33,1.54,4.28,5.47,-0.16,0.57,0.21,-0.12,,,33,,,33,,,33
CGGE,CGGE,3.4,10,bullish,2.02,1.47,0.27,3.73,3.73,-0.36,0.57,-0.25,0.63,,,17,,,17,,,17
CGGO,CGGO,3.6,10,bullish,2.71,1.65,-0.76,6.49,8.43,0.45,0.98,-0.62,0.52,,,33,,,33,,,33
CGIC,CGIC,3.5,10,bullish,2.09,2.07,-0.52,3.98,1.06,-1.41,0.48,-0.65,0.83,,,17,,,17,,,17
CGIE,CGIE,4.2,10,bullish,2.09,1.89,-0.74,2.88,-0.96,-1.09,0.49,-0.5,0.84,,,21,,,21,,,21
CGNG,CGNG,3.5,10,bullish,2.15,0.57,-2.44,4.01,3.13,-0.87,0.34,-1.2,0.01,,,17,,,17,,,17
CGXU,CGXU,3.3,10,bullish,3.45,3.1,-0.59,5.6,4.62,-0.25,0.76,-0.51,1.11,,,33,,,33,,,33
CHAT,CHAT,4.5,10,bullish,7.5,5.09,4.25,16.43,40.73,1.32,1.1,0.18,0.88,,,27,,,27,,,27
CHY,CHY,3.1,10,bullish,6.78,2.95,0.62,5.73,8.03,1.01,1.06,-0.06,1.05,,,93,,,93,,,93
CIBR,CIBR,3.9,10,bullish,4.83,6.62,11.9,26.57,37.56,2.0,2.0,2.0,2.0,,,70,,,70,,,70
CLOU,CLOU,4.2,10,bullish,1.11,3.16,-0.35,17.34,26.28,2.0,2.0,-0.08,0.83,,,47,,,47,,,47
