ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,3.4,10,bullish,3.09,8.25,13.53,8.25,6.68,-0.31,1.17,2.0,2.0,,,73.0,,,73.0,,,73.0
ACWI,ACWI,3.0,10,bullish,2.1,5.64,10.37,6.14,1.88,-0.59,1.22,2.0,2.0,,,77.0,,,77.0,,,77.0
ACWX,ACWX,3.1,10,bullish,2.09,6.19,11.06,7.95,5.44,-0.36,1.51,2.0,2.0,,,77.0,,,77.0,,,77.0
AFK,Africa,3.5,10,bullish,3.62,8.37,14.72,11.82,1.54,-1.63,1.29,2.0,2.0,,,73.0,,,73.0,,,73.0
AGF,AGF,0.3,10,bullish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,48.0,,,48.0,,,48.0
AGG,Agg Bond,2.3,10,bullish,0.29,0.62,0.75,0.57,-0.33,-0.72,0.59,0.94,1.06,,,94.0,,,94.0,,,94.0
AIA,AIA,3.2,10,bullish,3.64,9.46,15.73,10.03,11.55,0.01,0.97,2.0,2.0,,,78.0,,,78.0,,,78.0
AIQ,AIQ,0.1,10,bearish,5.03,8.32,15.74,7.2,-2.48,-0.9,0.73,2.0,2.0,,,39.0,,,39.0,,,39.0
AIRR,AIRR,3.3,10,bullish,1.79,8.25,15.94,13.11,12.79,0.05,1.49,2.0,2.0,,,46.0,,,46.0,,,46.0
ALAI,ALAI,0.0,10,bearish,6.34,11.61,21.84,12.77,1.45,-0.47,1.21,2.0,2.0,,,6.0,,,6.0,,,6.0
AMG,AMG,3.6,10,bullish,5.9,12.17,12.35,11.49,-2.91,-1.41,0.86,2.0,2.0,,,100.0,,,100.0,,,100.0
AMLP,AMLP,1.4,10,bullish,-1.55,-2.24,-3.21,-1.26,6.49,0.98,-0.51,-1.45,-1.5,,,57.0,,,57.0,,,57.0
APIE,APIE,3.9,10,bullish,2.29,6.43,11.08,6.97,2.02,-0.8,1.26,2.0,2.0,,,16.0,,,16.0,,,16.0
APO,APO,4.3,10,bullish,7.33,8.98,4.43,9.94,-20.21,-1.15,1.16,0.75,1.86,,,57.0,,,57.0,,,57.0
ARES,ARES,0.1,10,bearish,7.45,10.14,4.6,10.66,-35.39,-1.55,0.99,0.66,1.88,,,46.0,,,46.0,,,46.0
ARGT,ARGT,5.1,10,bullish,0.2,1.53,5.65,10.07,-0.34,-0.27,0.81,0.59,0.15,,,57.0,,,57.0,,,57.0
ARKF,ARKF,4.1,10,bullish,6.8,6.83,13.39,2.84,-16.84,-0.84,0.08,1.74,1.27,,,35.0,,,35.0,,,35.0
ARKG,ARKG,1.1,10,bullish,8.24,7.88,18.05,11.15,-7.86,-0.9,0.94,2.0,1.34,,,45.0,,,45.0,,,45.0
ARKK,ARKK,4.2,10,bullish,8.58,8.83,17.81,6.52,-9.34,-0.79,0.26,2.0,1.53,,,45.0,,,45.0,,,45.0
ARKQ,ARKQ,3.4,10,bullish,4.5,7.07,16.02,5.32,-6.06,-1.27,0.02,2.0,1.26,,,46.0,,,46.0,,,46.0
ARKW,ARKW,4.1,10,bullish,6.92,7.0,14.41,3.82,-13.61,-0.8,0.08,1.82,1.27,,,46.0,,,46.0,,,46.0
ARKX,ARKX,0.0,10,bearish,3.81,6.26,15.79,5.43,-4.93,-1.27,0.04,2.0,1.08,,,26.0,,,26.0,,,26.0
ARTY,ARTY,0.1,10,bearish,10.05,16.29,27.29,16.22,10.1,0.03,1.65,2.0,2.0,,,39.0,,,39.0,,,39.0
ASEA,ASEA,3.1,10,bullish,1.26,4.69,5.73,6.18,7.14,0.38,1.05,1.64,2.0,,,57.0,,,57.0,,,57.0
ASHR,ASHR,3.6,10,bullish,3.68,7.51,7.54,3.31,0.87,-0.77,0.35,2.0,2.0,,,46.0,,,46.0,,,46.0
AVDE,AVDE,3.5,10,bullish,1.76,5.32,10.32,8.05,6.4,-0.34,1.41,2.0,2.0,,,35.0,,,35.0,,,35.0
AVDV,AVDV,3.9,10,bullish,2.09,5.52,10.92,8.47,9.35,-0.36,1.1,2.0,1.9,,,35.0,,,35.0,,,35.0
AVEM,AVEM,3.3,10,bullish,2.91,8.05,13.32,9.53,8.83,0.0,1.44,2.0,2.0,,,35.0,,,35.0,,,35.0
AVES,AVES,0.2,10,bearish,2.17,7.02,10.96,7.76,6.37,-0.25,1.23,2.0,2.0,,,26.0,,,26.0,,,26.0
AVIV,AVIV,0.3,10,bearish,1.21,4.44,9.18,7.75,7.91,-0.14,1.3,2.0,1.73,,,26.0,,,26.0,,,26.0
AVNM,AVNM,3.9,10,bullish,1.83,6.03,10.85,8.33,7.49,-0.21,1.41,2.0,2.0,,,16.0,,,16.0,,,16.0
BAI,BAI,0.0,10,,6.05,13.95,27.08,19.31,13.79,0.27,1.99,2.0,2.0,,,,,,,,,
BAM,BAM,7.0,10,bullish,5.28,7.96,10.03,10.6,-12.77,-0.9,1.28,1.76,1.95,,,16.0,,,16.0,,,16.0
BATT,BATT,0.2,10,bearish,6.88,11.99,16.38,13.59,10.79,-0.39,1.14,2.0,2.0,,,39.0,,,39.0,,,39.0
BBCA,BBCA,3.9,10,bullish,2.16,3.56,7.84,4.39,4.18,-0.84,0.59,2.0,1.6,,,39.0,,,39.0,,,39.0
BBEU,BBEU,3.2,10,bullish,1.84,5.86,10.46,7.36,2.59,-0.76,1.42,2.0,2.0,,,39.0,,,39.0,,,39.0
BBIN,BBIN,3.3,10,bullish,1.55,5.36,9.88,7.11,4.04,-0.47,1.34,2.0,2.0,,,35.0,,,35.0,,,35.0
BBJP,BBJP,0.0,10,bearish,1.15,4.32,9.14,6.95,4.69,-0.37,1.02,2.0,1.32,,,39.0,,,39.0,,,39.0
BEN,BEN,3.2,10,bullish,5.55,11.14,15.36,9.53,3.08,-0.32,0.81,2.0,2.0,,,100.0,,,100.0,,,100.0
BIL,BIL,3.0,10,bearish,0.04,0.05,-0.15,-0.01,0.02,0.34,-0.05,-0.91,0.4,,,81.0,,,81.0,,,81.0
BINV,BINV,4.6,10,bullish,1.31,4.57,7.94,6.32,4.19,-0.83,1.07,2.0,1.93,,,16.0,,,16.0,,,16.0
BITO,BITO,2.0,10,bearish,2.93,7.6,11.37,3.98,-19.7,-0.27,0.73,1.65,1.45,,,26.0,,,26.0,,,26.0
BITQ,BITQ,2.0,10,bearish,10.61,18.39,30.49,13.64,0.65,-0.36,0.51,2.0,2.0,,,26.0,,,26.0,,,26.0
BK,BK,3.4,10,bullish,1.5,4.73,13.31,12.34,8.16,-0.18,1.61,2.0,1.35,,,100.0,,,100.0,,,100.0
BKCH,BKCH,2.0,10,bearish,13.26,21.71,38.46,15.99,-8.31,-0.62,0.42,2.0,2.0,,,26.0,,,26.0,,,26.0
BKGI,BKGI,4.7,10,bullish,-0.94,0.29,2.81,1.98,11.09,0.63,-0.12,0.7,-0.23,,,16.0,,,16.0,,,16.0
BKIE,BKIE,0.2,10,bearish,1.6,5.04,9.23,6.63,3.32,-0.73,1.22,2.0,2.0,,,29.0,,,29.0,,,29.0
BLK,BLK,3.7,10,bullish,5.29,10.03,12.9,14.12,-3.19,-0.5,1.96,2.0,2.0,,,100.0,,,100.0,,,100.0
BLOK,BLOK,2.0,10,bearish,7.33,12.8,21.85,10.24,-7.35,-0.68,0.55,2.0,2.0,,,39.0,,,39.0,,,39.0
BN,BN,4.1,10,bullish,7.61,11.7,17.64,18.71,-4.87,-0.78,2.0,2.0,2.0,,,100.0,,,100.0,,,100.0
BND,Total Bond,2.3,10,bullish,0.31,0.54,0.68,0.58,-0.32,-0.7,0.63,0.88,0.96,,,81.0,,,81.0,,,81.0
BNDX,BNDX,2.1,10,bullish,0.19,0.65,0.9,0.46,-0.74,-0.41,0.6,1.39,1.4,,,47.0,,,47.0,,,47.0
BNO,BNO,2.0,10,bearish,-2.08,-11.23,-12.0,-3.12,59.75,2.0,-0.61,-1.75,-2.0,,,61.0,,,61.0,,,61.0
BOTZ,BOTZ,0.3,10,bearish,4.78,9.58,14.38,5.05,-4.81,-0.9,0.49,2.0,2.0,,,39.0,,,39.0,,,39.0
BUZZ,BUZZ,0.0,10,bearish,7.69,9.56,18.3,5.19,-8.47,-0.92,0.24,2.0,1.95,,,26.0,,,26.0,,,26.0
BWX,BWX,2.2,10,bullish,0.72,2.05,3.04,2.19,-0.27,-0.36,1.01,2.0,1.79,,,78.0,,,78.0,,,78.0
BX,BX,3.0,10,bullish,8.07,12.06,13.2,18.31,-19.32,-0.81,1.7,1.94,2.0,,,81.0,,,81.0,,,81.0
CCNR,CCNR,2.1,10,bearish,0.37,0.27,2.87,4.87,15.03,0.25,0.08,0.17,-0.42,,,6.0,,,6.0,,,6.0
CEF,CEF,3.1,10,bullish,3.1,5.87,10.46,-2.44,-0.99,-1.58,-0.85,1.22,0.92,,,100.0,,,100.0,,,100.0
CG,CG,0.0,10,bearish,6.27,8.91,10.28,12.16,-22.22,-1.04,0.74,1.15,1.57,,,50.0,,,50.0,,,50.0
CGDG,CGDG,4.0,10,bullish,0.57,2.84,5.67,3.96,1.8,-0.83,0.87,2.0,1.51,,,16.0,,,16.0,,,16.0
CGDV,Dividend Grw,0.2,10,bearish,1.63,5.34,9.53,4.37,1.93,-0.57,0.67,2.0,2.0,,,25.0,,,25.0,,,25.0
CGGE,CGGE,0.1,10,bearish,2.11,6.33,11.53,6.44,0.3,-0.94,1.25,2.0,2.0,,,6.0,,,6.0,,,6.0
CGGO,CGGO,0.0,10,bearish,3.32,7.93,15.23,7.9,2.15,-0.47,1.45,2.0,2.0,,,25.0,,,25.0,,,25.0
CGIC,CGIC,0.0,10,bearish,1.64,5.22,9.94,6.78,4.25,-0.89,1.16,2.0,2.0,,,6.0,,,6.0,,,6.0
CGIE,CGIE,4.1,10,bullish,1.8,5.45,10.81,6.6,-0.93,-1.39,1.27,2.0,2.0,,,16.0,,,16.0,,,16.0
CGNG,CGNG,0.0,10,bearish,2.92,8.27,14.1,9.51,3.04,-0.78,1.63,2.0,2.0,,,6.0,,,6.0,,,6.0
CGXU,CGXU,0.1,10,bearish,2.86,7.41,13.3,10.14,2.63,-0.44,1.63,2.0,2.0,,,25.0,,,25.0,,,25.0
CHAT,CHAT,0.0,10,bearish,7.13,13.72,24.38,17.05,18.35,0.21,1.35,2.0,2.0,,,16.0,,,16.0,,,16.0
CHY,CHY,4.3,10,bullish,-0.17,4.91,12.94,5.19,2.4,0.04,1.18,2.0,1.87,,,94.0,,,94.0,,,94.0
CIBR,CIBR,3.3,10,bullish,-0.46,-3.77,3.29,-3.62,-13.94,-1.51,-0.67,0.86,-1.35,,,45.0,,,45.0,,,45.0
CLOU,CLOU,4.3,10,bullish,-2.83,-7.15,-3.55,-7.48,-20.12,-1.64,-1.01,-0.77,-1.98,,,35.0,,,35.0,,,35.0
CNBS,CNBS,2.6,10,bullish,-0.77,2.55,18.64,-0.85,-23.28,-0.86,-0.24,0.86,0.06,,,35.0,,,35.0,,,35.0
CNEQ,CNEQ,0.0,10,bearish,5.86,10.93,19.34,10.34,-0.23,-0.57,1.01,2.0,2.0,,,6.0,,,6.0,,,6.0
COLO,COLO,0.0,10,bearish,3.9,5.49,8.17,12.48,8.82,-0.42,1.48,1.44,1.44,,,64.0,,,64.0,,,64.0
COPJ,COPJ,3.5,10,bullish,5.09,12.49,22.2,10.23,-0.39,-1.66,0.35,2.0,1.8,,,16.0,,,16.0,,,16.0
COPP,COPP,2.0,10,bearish,5.83,13.96,26.02,16.7,6.54,-0.79,1.04,2.0,2.0,,,6.0,,,6.0,,,6.0
COPX,Copper Miners,3.5,10,bullish,5.97,12.63,22.16,13.14,7.94,-0.85,0.63,2.0,2.0,,,61.0,,,61.0,,,61.0
COPY,COPY,0.0,10,,1.2,3.47,6.54,6.94,7.34,-0.07,1.04,1.84,1.35,,,,,,,,,
CORN,CORN,2.1,10,bullish,-0.73,-1.61,-2.9,-4.87,3.56,1.24,-1.45,-1.16,-0.84,,,61.0,,,61.0,,,61.0
COW,COW,0.5,10,bullish,0.71,2.34,6.19,5.07,1.02,0.23,1.6,2.0,1.03,,,23.0,,,23.0,,,23.0
CPER,Copper,3.6,10,bullish,5.82,9.33,10.93,7.01,1.03,-0.47,0.66,1.59,1.88,,,50.0,,,50.0,,,50.0
CQQQ,China Tech,2.6,10,bullish,3.5,8.73,9.73,-0.39,-16.68,-1.52,-0.14,1.64,2.0,,,61.0,,,61.0,,,61.0
CWI,CWI,3.1,10,bullish,1.92,5.85,10.72,7.86,4.92,-0.5,1.46,2.0,2.0,,,81.0,,,81.0,,,81.0
CXSE,CXSE,3.6,10,bullish,3.24,7.05,8.41,3.22,-6.68,-1.11,0.3,1.82,2.0,,,48.0,,,48.0,,,48.0
DAPP,DAPP,2.0,10,bearish,11.05,18.08,31.02,11.52,-7.11,-0.56,0.29,2.0,1.9,,,26.0,,,26.0,,,26.0
DAX,DAX,3.7,10,bullish,1.54,5.44,10.37,6.07,-4.79,-1.27,1.03,2.0,2.0,,,46.0,,,46.0,,,46.0
DBA,Agriculture,2.2,10,bullish,0.93,0.41,0.0,1.38,5.81,2.0,0.42,-0.07,0.2,,,81.0,,,81.0,,,81.0
