ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
PARR,63.71,2.43,7.15,20.34,66.08,76.34,402.84,2.94,2.85,3.25,1.16,6.1,3,True,True,True,True,True,3.95,15.74,372.69,2.19,14.18,362.84,6.66,24.5,354.04,3.5447,XLE,0.44,-0.95,clean,0.909,normal,none,93.06650893796005,74.21135646687698,99.29022082018928,88.9,1
CNL,19.44,0.62,4.29,16.83,21.5,44.43,88.74,6.91,3.92,1.28,2.07,4.13,4,True,True,True,True,True,1.09,12.22,58.59,-0.67,10.67,48.74,3.8,20.98,39.93,0.0819,IAU,0.69,0.16,clean,0.559,thin,none,79.4558359621451,95.14984227129337,89.51104100946372,88.0,2
INSW,75.63,1.53,0.91,11.66,33.95,74.71,133.21,0.59,12.86,2.91,2.2,3.92,4,True,True,True,True,True,-2.29,7.06,103.06,-4.06,5.5,93.21,0.42,15.82,84.41,0.0303,XLI,0.44,-0.26,clean,0.763,normal,none,79.69242902208202,95.14984227129337,88.801261829653,87.9,3
HAL,38.15,1.62,1.22,7.04,15.47,70.01,79.53,0.75,5.77,2.2,4.53,5.14,4,True,True,True,True,True,-1.98,2.44,49.38,-3.74,0.88,39.53,0.73,11.2,30.73,0.4526,XLE,0.63,-0.64,clean,0.705,thin,none,73.60672975814933,95.14984227129337,93.45425867507886,87.4,4
TEN,38.7,-0.31,0.91,11.02,48.73,83.07,146.03,-2.95,12.07,4.42,1.7,3.0,4,True,True,True,True,True,-2.29,6.41,115.88,-4.05,4.86,106.03,0.42,15.17,97.22,0.3319,XLI,0.39,-0.93,clean,0.679,thin,buy_today,72.52891692954785,95.14984227129337,92.50788643533123,86.7,5
SKE,32.61,1.75,0.25,10.02,21.95,69.49,186.05,0.14,40.74,2.19,3.17,8.48,4,True,True,True,True,True,-2.95,5.42,155.9,-4.72,3.86,146.05,-0.24,14.18,137.25,-0.056,IAU,0.77,-0.36,clean,0.608,thin,none,77.88512092534174,95.14984227129337,86.2776025236593,86.4,6
TERN,52.69,-0.04,0.25,13.38,41.72,552.1,2180.95,-6.52,54.12,3.12,13.23,52.28,4,True,True,True,True,True,-2.95,8.78,2150.8,-4.72,7.23,2140.95,-0.24,17.54,2132.15,-0.0874,,,-0.44,clean,0.953,normal,buy_today,76.76787592008412,95.14984227129337,85.41009463722398,85.8,7
FRO,35.15,-0.96,0.95,12.3,34.62,59.7,134.49,-0.99,12.98,2.81,1.72,3.88,4,True,True,True,True,True,-2.25,7.7,104.34,-4.01,6.14,94.49,0.46,16.46,85.69,0.3064,XLI,0.47,-0.16,clean,0.744,thin,buy_today,68.46083070452157,95.14984227129337,92.42902208201893,85.3,8
NUE,191.85,1.19,4.27,18.37,11.35,38.51,73.12,3.6,4.31,0.62,3.39,6.44,4,True,True,True,True,True,1.07,13.77,42.97,-0.7,12.21,33.12,3.78,22.52,24.32,-0.1996,XLB,0.64,0.13,clean,0.741,thin,none,78.23343848580441,95.14984227129337,81.30914826498423,84.9,9
CENX,65.61,2.37,-1.06,16.14,36.92,104.97,309.3,-0.45,-15.29,2.29,2.84,8.38,3,True,True,True,True,True,-4.25,11.54,279.15,-6.02,9.99,269.3,-1.55,20.3,260.49,2.5931,IAU,0.38,-0.73,clean,0.563,thin,none,81.07255520504732,74.21135646687698,98.81703470031546,84.7,10
