target_date,window,similar_date,correlation
2026-03-17,25Y,2026-03-16,0.7671
2026-03-17,25Y,2026-03-13,0.7283
2026-03-17,25Y,2026-03-12,0.6857
2026-03-17,25Y,2026-03-11,0.5988
2026-03-17,25Y,2005-04-05,0.5472
2026-03-17,25Y,2002-10-10,0.5212
2026-03-17,25Y,2023-08-28,0.5169
2026-03-17,25Y,2022-05-06,0.5154
2026-03-17,25Y,2009-03-09,0.4981
2026-03-17,25Y,2026-03-10,0.4944
2026-03-17,25Y,2023-08-29,0.4928
2026-03-17,25Y,2022-04-29,0.4909
2026-03-17,25Y,2022-05-05,0.4907
2026-03-17,25Y,2024-10-31,0.4854
2026-03-17,25Y,2005-04-04,0.4808
2026-03-17,25Y,2024-10-29,0.4801
2026-03-17,25Y,2018-10-22,0.4799
2026-03-17,25Y,2010-06-01,0.4776
2026-03-17,25Y,2008-07-07,0.4757
2026-03-17,25Y,2010-05-28,0.4755
2026-03-17,25Y,2022-05-09,0.4742
2026-03-17,25Y,2018-02-21,0.4722
2026-03-17,25Y,2024-10-30,0.4699
2026-03-17,25Y,2000-05-10,0.4693
2026-03-17,25Y,2009-03-10,0.4688
2026-03-17,25Y,2005-04-01,0.4656
2026-03-17,25Y,2021-10-05,0.4649
2026-03-17,25Y,2010-06-02,0.4637
2026-03-17,25Y,2018-10-19,0.4622
2026-03-17,25Y,2023-08-25,0.4621
2026-03-17,25Y,2010-02-11,0.4599
2026-03-17,25Y,2005-04-06,0.4599
2026-03-17,25Y,2005-03-31,0.4595
2026-03-17,25Y,2008-06-23,0.4581
2026-03-17,25Y,2008-06-30,0.4575
2026-03-17,25Y,2010-02-16,0.4574
2026-03-17,25Y,2021-10-12,0.4533
2026-03-17,25Y,2008-07-03,0.4515
2026-03-17,25Y,2004-03-17,0.451
2026-03-17,25Y,2008-06-18,0.4499
2026-03-17,25Y,2022-05-03,0.4495
2026-03-17,25Y,2009-03-11,0.4493
2026-03-17,25Y,2008-06-17,0.4473
2026-03-17,25Y,2022-05-13,0.4471
2026-03-17,25Y,2001-03-29,0.445
2026-03-17,25Y,2008-07-01,0.445
2026-03-17,25Y,2013-06-28,0.4443
2026-03-17,25Y,2001-03-19,0.4427
2026-03-17,25Y,2024-10-28,0.4422
2026-03-17,25Y,2021-10-08,0.4417
2026-03-17,25Y,2008-06-24,0.4411
2026-03-17,25Y,2013-06-07,0.4402
2026-03-17,25Y,2021-10-06,0.4402
2026-03-17,25Y,2023-08-24,0.4396
2026-03-17,25Y,2010-06-03,0.4395
2026-03-17,25Y,2004-05-17,0.439
2026-03-17,25Y,2000-09-27,0.4385
2026-03-17,25Y,2022-05-02,0.4373
2026-03-17,25Y,2002-10-09,0.4366
2026-03-17,25Y,2001-10-01,0.4358
2026-03-17,25Y,2010-02-12,0.4355
2026-03-17,25Y,2002-10-11,0.4351
2026-03-17,25Y,2022-05-04,0.4345
2026-03-17,25Y,2003-02-14,0.4345
2026-03-17,25Y,2001-03-28,0.4337
2026-03-17,25Y,2004-05-18,0.4331
2026-03-17,25Y,2002-09-30,0.4326
2026-03-17,25Y,2022-04-28,0.4324
2026-03-17,25Y,2004-03-30,0.4322
2026-03-17,25Y,2024-11-04,0.4318
2026-03-17,25Y,2008-06-27,0.4317
2026-03-17,25Y,2010-02-18,0.4313
