ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
LINC,49.1,18.83,69.9,132.04,136.17,578.18,2444.04,3.71,1.89,1.03,4.25,4.23,4,True,True,True,True,True,110.37,501.32,2184.73,99.49,460.55,1872.58,93.58,434.14,2200.35,0.2856,XLB,0.34,0.7,clean,1.304,normal,none,strong_buy,90.25394646533974,95.19560741249143,91.62663006177077,6,100.0,94.4,1
REX,50.06,14.9,50.92,50.38,136.91,292.94,472.11,3.42,0.99,2.72,2.14,1.61,4,True,True,True,True,True,111.12,216.08,212.81,100.23,175.31,-99.35,94.33,148.9,228.42,1.0684,XLE,0.41,0.91,clean,0.828,normal,none,strong_buy,85.02794391607021,95.19560741249143,96.22512010981468,6,100.0,93.8,2
CVE,30.82,18.81,40.35,69.99,123.17,302.35,108.67,2.14,1.73,1.76,2.45,0.36,4,True,True,True,True,True,97.37,225.49,-150.64,86.49,184.73,-462.8,80.58,158.31,-135.02,0.6672,XLE,0.73,1.35,clean,0.675,thin,none,strong_buy,84.81877308232832,95.19560741249143,94.2347288949897,6,100.0,93.3,3
EACO,107.0,18.82,16.32,32.1,204.67,486.3,1810.71,0.87,1.97,6.38,2.38,3.72,4,True,True,True,True,True,178.87,409.44,1551.41,167.99,368.68,1239.25,162.08,342.27,1567.02,0.9609,,,0.71,clean,,normal,none,strong_buy,82.12569859790176,95.19560741249143,95.67604667124228,6,100.0,92.8,4
AGX,722.31,20.02,76.19,98.01,303.21,1373.8,2029.45,3.81,1.29,3.09,4.53,1.48,3,True,True,True,True,True,277.41,1296.94,1770.14,266.53,1256.18,1457.99,260.62,1229.77,1785.76,0.7287,,,0.42,clean,0.744,thin,none,strong_buy,91.91423995816584,76.97323266986959,94.57789979409746,6,100.0,91.9,5
VLO,250.74,3.72,25.26,41.23,86.67,214.84,352.93,6.79,1.63,2.1,2.48,1.64,5,True,True,True,True,True,60.88,137.98,93.62,49.99,97.22,-218.54,44.09,70.81,109.24,1.0945,XLE,0.72,-0.35,clean,0.897,normal,none,strong_buy,74.4517436349969,99.75978037062457,96.43102264927934,6,100.0,91.6,6
MPC,255.03,12.73,25.47,29.52,55.96,326.4,610.79,2.0,1.16,1.9,5.83,1.87,4,True,True,True,True,True,30.17,249.54,351.48,19.28,208.78,39.32,13.37,182.36,367.1,0.8265,XLE,0.73,0.74,clean,0.969,normal,none,strong_buy,77.49452560708566,95.19560741249143,95.26424159231297,6,100.0,91.3,7
SU,68.29,7.0,21.97,54.4,87.92,192.59,160.15,3.14,2.48,1.62,2.19,0.83,4,True,True,True,True,True,62.12,115.73,-99.16,51.24,74.96,-411.31,45.33,48.55,-83.54,0.8104,XLE,0.72,0.2,clean,0.714,thin,none,strong_buy,76.4454031440991,95.19560741249143,95.19560741249143,6,100.0,91.0,8
EZPW,33.0,10.04,35.75,83.33,136.05,404.59,579.01,3.56,2.33,1.63,2.97,1.43,4,True,True,True,True,True,110.25,327.73,319.7,99.37,286.96,7.55,93.46,260.55,335.32,-0.621,XLI,0.49,0.34,clean,0.77,normal,none,strong_buy,84.67169983985357,95.19560741249143,74.74262182566919,6,100.0,89.4,9
MTDR,60.34,2.44,26.23,51.3,31.49,115.42,200.5,10.73,1.96,0.61,3.67,1.74,4,True,True,True,True,True,5.69,38.56,-58.81,-5.19,-2.2,-370.96,-11.1,-28.61,-43.19,1.6422,XLE,0.8,-0.13,clean,0.985,normal,none,strong_buy,68.80086282968918,95.19560741249143,98.21551132463966,6,100.0,89.3,10
