target_date,window,similar_date,correlation
2026-03-26,25Y,2026-03-24,0.883
2026-03-26,25Y,2026-03-25,0.8822
2026-03-26,25Y,2026-03-23,0.8367
2026-03-26,25Y,2026-03-20,0.7973
2026-03-26,25Y,2026-03-19,0.6935
2026-03-26,25Y,2026-03-18,0.679
2026-03-26,25Y,2026-03-17,0.6704
2026-03-26,25Y,2022-05-13,0.6214
2026-03-26,25Y,2013-06-26,0.6113
2026-03-26,25Y,2022-05-06,0.6057
2026-03-26,25Y,2022-05-10,0.5981
2026-03-26,25Y,2025-01-13,0.5981
2026-03-26,25Y,2025-01-14,0.5923
2026-03-26,25Y,2004-05-05,0.5912
2026-03-26,25Y,2026-03-13,0.5905
2026-03-26,25Y,2010-02-11,0.5879
2026-03-26,25Y,2010-02-12,0.5873
2026-03-26,25Y,2013-06-20,0.5864
2026-03-26,25Y,2013-06-25,0.5848
2026-03-26,25Y,2010-02-10,0.5834
2026-03-26,25Y,2022-05-09,0.5831
2026-03-26,25Y,2025-01-10,0.5822
2026-03-26,25Y,2021-10-05,0.578
2026-03-26,25Y,2025-01-07,0.5729
2026-03-26,25Y,2022-05-11,0.5722
2026-03-26,25Y,2025-01-08,0.5712
2026-03-26,25Y,2023-10-13,0.5706
2026-03-26,25Y,2018-03-01,0.5689
2026-03-26,25Y,2002-10-10,0.5643
2026-03-26,25Y,2021-10-01,0.5586
2026-03-26,25Y,2022-05-05,0.5581
2026-03-26,25Y,2013-06-19,0.5571
2026-03-26,25Y,2022-05-12,0.5569
2026-03-26,25Y,2021-10-12,0.5562
2026-03-26,25Y,2013-06-24,0.5545
2026-03-26,25Y,2004-03-30,0.5533
2026-03-26,25Y,2010-05-28,0.5497
2026-03-26,25Y,2010-02-09,0.549
2026-03-26,25Y,2005-04-06,0.5487
2026-03-26,25Y,2007-03-15,0.5483
2026-03-26,25Y,2010-02-16,0.547
2026-03-26,25Y,2018-03-02,0.5467
2026-03-26,25Y,2007-03-20,0.5455
2026-03-26,25Y,2002-10-07,0.5455
2026-03-26,25Y,2007-08-10,0.5448
2026-03-26,25Y,2022-05-02,0.544
2026-03-26,25Y,2010-02-05,0.5432
2026-03-26,25Y,2013-06-21,0.5431
2026-03-26,25Y,2023-10-16,0.5428
2026-03-26,25Y,2004-05-21,0.5413
