ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
AJG,217.09,215.57,0.71,OPTIMAL,95,1.48,0.9,211.1,2.84,,,,0.324,-82.8,70.8,113.0,clean,86.9,WARNING,-18.6,0,Deep Decline,3.79,1.29,-14.32,XLF,index,Index,10.0,False,False,"{'grade': 'OK', 'median_mae': -4.21, 'median_ttg': 2.0, 'prob_good': 32.9, 'prob_bad': 46.8}",84.1
AON,327.52,325.41,0.65,OPTIMAL,95,1.48,0.9,321.61,1.84,,,,0.182,-45.4,76.5,67.0,clean,76.9,WARNING,-8.7,1,Basing,1.98,3.87,-6.43,XLF,equity,Equity,30.0,True,False,"{'grade': 'OK', 'median_mae': -4.67, 'median_ttg': 2.0, 'prob_good': 30.1, 'prob_bad': 50.7}",83.1
ALLY,39.52,39.44,0.18,OPTIMAL,95,1.48,0.9,37.6,5.09,,,,0.361,-105.7,64.5,213.0,clean,88.0,WARNING,-16.4,1,Basing,5.77,-1.14,-13.51,XLF,equity,Equity,19.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.24, 'median_ttg': 2.0, 'prob_good': 27.9, 'prob_bad': 53.4}",82.2
JD,27.45,27.35,0.37,OPTIMAL,95,1.48,0.9,27.99,-1.92,,,,0.263,73.7,69.3,129.0,clean,80.8,WARNING,-11.4,1,Basing,-3.82,0.81,-4.75,VXUS,index,Index,6.0,False,False,"{'grade': 'OK', 'median_mae': -4.21, 'median_ttg': 2.0, 'prob_good': 32.9, 'prob_bad': 46.8}",81.7
FOUR,50.79,49.92,1.74,OPTIMAL,95,1.48,0.9,44.61,13.86,ELEVATED,1.51,0.6,0.414,-232.1,53.2,526.0,overextended,97.9,BREAKDOWN,-25.9,0,Deep Decline,12.69,-11.62,-20.73,SPY,equity,Equity,27.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.07, 'median_ttg': 1.0, 'prob_good': 24.6, 'prob_bad': 61.7}",81.2
PGR,207.49,206.58,0.44,OPTIMAL,95,1.48,0.9,204.25,1.59,,,,0.335,-44.7,67.2,165.0,clean,80.9,WARNING,-10.0,0,Deep Decline,1.82,1.87,-7.49,,equity,Equity,19.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.24, 'median_ttg': 2.0, 'prob_good': 27.9, 'prob_bad': 53.4}",81.0
CLOU,19.39,19.38,0.04,OPTIMAL,95,1.48,0.9,19.75,-1.82,,,,0.58,71.9,49.2,642.0,clean,94.9,WARNING,-16.4,0,Deep Decline,-2.37,7.07,-15.44,XLK,equity,Equity,27.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.07, 'median_ttg': 1.0, 'prob_good': 24.6, 'prob_bad': 61.7}",78.9
FOXA,58.34,57.29,1.85,OPTIMAL,95,1.48,0.9,57.74,1.04,,,,0.246,45.6,57.6,369.0,clean,85.0,WARNING,-23.6,0,Deep Decline,0.08,5.43,-18.71,XLF,equity,Equity,18.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.85, 'median_ttg': 1.5, 'prob_good': 29.4, 'prob_bad': 55.9}",78.9
FOX,52.34,52.16,0.34,OPTIMAL,95,1.48,0.9,52.25,0.19,,,,0.061,20.4,48.9,653.0,clean,93.7,WARNING,-23.2,0,Deep Decline,-0.7,2.94,-17.7,XLF,equity,Equity,18.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.85, 'median_ttg': 1.5, 'prob_good': 29.4, 'prob_bad': 55.9}",78.5
MS,166.24,165.68,0.34,OPTIMAL,95,1.48,0.9,159.32,4.35,,,,0.392,-92.1,68.4,142.0,clean,70.4,WARNING,-13.7,1,Basing,5.33,-0.34,-6.07,XLF,equity,Equity,19.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.24, 'median_ttg': 2.0, 'prob_good': 27.9, 'prob_bad': 53.4}",78.3
XPEV,18.82,18.15,3.68,OPTIMAL,95,1.48,0.9,19.16,-1.82,,,,0.242,138.5,62.8,262.0,clean,74.5,WARNING,-14.4,0,Deep Decline,-1.8,7.15,-5.26,VXUS,index,Index,6.0,False,False,"{'grade': 'OK', 'median_mae': -4.21, 'median_ttg': 2.0, 'prob_good': 32.9, 'prob_bad': 46.8}",77.6
NTR,76.75,74.86,2.54,OPTIMAL,95,1.48,0.9,78.17,-1.81,,,,0.183,69.5,77.2,59.0,clean,56.0,CAUTION,-10.1,3,Parabolic,-3.51,6.74,23.24,XLE,sector,Sector,34.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.51, 'median_ttg': 1.0, 'prob_good': 23.4, 'prob_bad': 54.9}",77.1
