date,hyg_price,lqd_price,spy_price,hyglqd_ratio,percentile,change_5d,regime,fwd_5d_avg,fwd_5d_median,fwd_5d_winrate,fwd_5d_n,fwd_10d_avg,fwd_10d_median,fwd_10d_winrate,fwd_10d_n,fwd_20d_avg,fwd_20d_median,fwd_20d_winrate,fwd_20d_n
2026-04-01,79.3,108.6,654.12,0.7302025782688766,42.17801047120419,-0.03,Neutral,0.33,0.41,61.9,1421,0.62,0.76,66.8,1416,1.22,1.63,69.9,1406
