ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
FUWAY,99.74,34.78,200.42,220.3,333.65,719.56,1120.81,5.76,1.1,1.51,2.16,1.56,4,True,True,True,True,True,313.64,643.85,886.18,307.31,618.67,650.6,260.04,519.9,826.35,-0.3432,,,0.55,clean,,normal,none,strong_buy,96.36510500807755,94.78998384491115,74.67689822294022,6,100.0,92.8,1
NOC,739.26,8.9,33.11,26.81,55.6,141.89,286.91,3.72,0.81,2.07,2.55,2.02,4,True,True,True,True,True,35.59,66.19,52.28,29.26,41.0,-183.31,-18.02,-57.77,-7.55,0.5431,XLI,0.4,0.63,clean,1.029,normal,none,strong_buy,81.34087237479807,94.78998384491115,94.9919224555735,6,100.0,92.4,2
CLMT,28.74,11.87,43.99,63.2,157.99,538.67,161.75,3.71,1.44,2.5,3.41,0.3,3,True,True,True,True,True,137.98,462.96,-72.88,131.65,437.78,-308.46,84.37,339.01,-132.7,1.4274,,,0.28,clean,1.48,normal,none,strong_buy,89.71074698053697,76.65589660743134,98.78836833602584,6,100.0,92.0,3
CF,126.84,30.86,66.7,47.27,63.22,155.83,266.7,2.16,0.71,1.34,2.46,1.71,3,True,True,True,True,True,43.21,80.13,32.07,36.88,54.94,-203.52,-10.39,-43.83,-27.76,2.0851,XLE,0.49,2.85,overextended,1.704,confirmed,none,none,87.77982921763211,76.65589660743134,99.27302100161552,6,100.0,91.5,4
LINC,37.89,40.59,69.45,90.31,148.95,536.81,1206.55,1.71,1.3,1.65,3.6,2.25,3,True,True,True,True,True,128.94,461.1,971.93,122.61,435.92,736.34,75.33,337.15,912.1,0.1086,XLB,0.3,2.32,overextended,1.93,confirmed,none,none,94.2149396107393,76.65589660743134,88.20678513731825,6,100.0,91.2,5
SII,157.98,29.75,70.29,128.36,268.94,285.32,881.24,2.36,1.83,2.1,1.06,3.09,4,True,True,True,True,True,248.93,209.61,646.62,242.6,184.43,411.03,195.32,85.66,586.79,-0.5022,IAU,0.59,1.63,clean,1.153,normal,none,strong_buy,94.7726748211401,94.78998384491115,68.98222940226171,6,100.0,91.2,5
AGI,47.86,3.48,28.69,45.47,95.19,528.91,815.11,8.24,1.58,2.09,5.56,1.54,5,True,True,True,True,True,75.18,453.21,580.48,68.85,428.02,344.89,21.57,329.25,520.65,-0.2387,IAU,0.73,-0.32,clean,1.024,normal,none,strong_buy,84.4622663281791,99.75767366720517,77.54442649434571,6,100.0,90.8,7
FTI,64.17,3.79,38.71,59.22,143.23,606.66,205.26,10.2,1.53,2.42,4.24,0.34,4,True,True,True,True,True,123.23,530.96,-29.37,116.89,505.78,-264.95,69.62,407.01,-89.2,-0.2468,XLE,0.5,-0.31,clean,1.162,normal,none,strong_buy,86.76436648972997,94.78998384491115,77.38287560581584,6,100.0,90.5,8
NSKFF,42.0,7.31,68.88,34.74,45.53,829.2,1290.73,9.43,0.5,1.31,18.21,1.56,3,True,True,True,True,True,25.52,753.5,1056.1,19.19,728.32,820.52,-28.09,629.55,996.27,0.7428,,,0.05,clean,,normal,none,strong_buy,85.60850834679592,76.65589660743134,96.93053311793214,6,100.0,90.4,9
SGOL,48.59,0.25,20.51,40.11,73.66,200.87,294.88,82.85,1.96,1.84,2.73,1.47,4,True,True,True,True,True,53.65,125.16,60.25,47.32,99.98,-175.33,0.04,1.21,0.43,0.2186,IAU,1.0,-0.93,clean,0.694,thin,none,strong_buy,77.68482190937763,94.78998384491115,89.5799676898223,6,100.0,90.2,10
IAU,96.01,0.26,20.51,40.1,73.62,199.66,294.45,78.56,1.96,1.84,2.71,1.47,4,True,True,True,True,True,53.61,123.95,59.83,47.28,98.77,-175.76,0.0,0.0,0.0,0.214,IAU,1.0,-0.92,clean,0.911,normal,none,strong_buy,77.66943611047003,94.78998384491115,89.41841680129241,6,100.0,90.1,11
GLD,468.45,0.18,20.41,39.94,73.29,197.45,288.63,116.39,1.96,1.84,2.69,1.46,4,True,True,True,True,True,53.28,121.75,54.0,46.95,96.56,-181.59,-0.33,-2.21,-5.83,0.2162,IAU,1.0,-0.94,clean,0.749,thin,none,strong_buy,77.37902915608893,94.78998384491115,89.49919224555735,6,100.0,90.1,11
PHYS,38.72,0.81,19.58,38.38,69.97,190.91,270.53,24.26,1.96,1.82,2.73,1.42,4,True,True,True,True,True,49.97,115.21,35.9,43.63,90.02,-199.68,-3.64,-8.75,-23.93,0.202,IAU,0.99,-0.82,clean,0.819,normal,none,strong_buy,77.25786598969151,94.78998384491115,89.09531502423263,6,100.0,90.0,13
HCA,540.94,1.78,15.41,34.28,72.9,185.89,641.01,8.65,2.23,2.13,2.55,3.45,5,True,True,True,True,True,52.89,110.19,406.39,46.56,85.01,170.8,-0.72,-13.76,346.56,-0.0527,,,-0.43,clean,0.867,normal,none,strong_buy,77.08477575198091,99.75767366720517,83.27948303715671,6,100.0,89.7,14
PBR,18.93,19.51,54.78,49.52,49.41,162.55,259.88,2.81,0.9,1.0,3.29,1.6,3,True,True,True,True,True,29.4,86.85,25.26,23.07,61.66,-210.33,-24.21,-37.11,-34.57,0.2571,XLE,0.56,1.54,clean,1.231,normal,none,strong_buy,86.46434341103162,76.65589660743134,90.22617124394185,6,100.0,89.3,15
EZPW,26.32,5.85,25.12,54.94,97.04,398.58,741.05,4.29,2.19,1.77,4.11,1.86,5,True,True,True,True,True,77.04,322.88,506.43,70.7,297.69,270.84,23.43,198.92,446.6,-0.5288,XLI,0.52,-0.0,clean,0.922,normal,none,none,85.79890760827756,99.75767366720517,67.52827140549273,6,100.0,89.2,16
CTRE,40.84,3.69,10.96,19.43,51.22,78.28,248.21,2.97,1.77,2.64,1.53,3.17,4,True,True,True,True,True,31.21,2.58,13.58,24.88,-22.6,-222.0,-22.39,-121.37,-46.24,0.4955,XLRE,0.41,-0.0,clean,0.988,normal,none,none,70.96699746134318,94.78998384491115,94.34571890145395,6,100.0,89.1,17
MPC,230.29,10.38,20.38,26.32,67.95,302.89,521.4,1.96,1.29,2.58,4.46,1.72,3,True,True,True,True,True,47.94,227.18,286.77,41.61,202.0,51.19,-5.67,103.23,226.94,0.5751,XLE,0.68,0.7,clean,1.166,normal,none,strong_buy,81.67166705131164,76.65589660743134,95.79967689822294,6,100.0,89.0,18
TNGX,17.0,34.81,85.39,148.54,762.94,56.25,,2.45,1.74,5.14,0.07,,3,True,True,True,True,True,742.94,-19.45,,736.6,-44.64,,689.33,-143.41,,3.4175,,,0.2,clean,1.145,normal,none,none,93.38410646972845,76.65589660743134,99.59612277867528,5,83.33333333333334,88.3,19
CEF,52.9,-0.23,23.68,55.77,94.92,205.07,333.96,-104.65,2.35,1.7,2.16,1.63,4,True,True,True,True,True,74.91,129.37,99.34,68.57,104.19,-136.25,21.3,5.42,39.51,-0.3494,IAU,0.91,-0.89,clean,0.516,thin,none,none,80.05615816601278,94.78998384491115,74.39418416801293,6,100.0,87.9,20
RBC,552.82,0.42,23.51,43.56,64.02,291.96,842.73,56.65,1.85,1.47,4.56,2.89,4,True,True,True,True,True,44.01,216.25,608.1,37.68,191.07,372.52,-9.6,92.3,548.27,-0.3775,XLI,0.69,-0.5,clean,0.854,normal,none,strong_buy,79.51957842910993,94.78998384491115,73.26332794830371,6,100.0,87.5,21
COP,120.97,8.78,24.97,28.51,23.75,105.8,194.19,2.85,1.14,0.83,4.45,1.84,3,True,True,True,True,True,3.75,30.1,-40.44,-2.59,4.91,-276.02,-49.86,-93.86,-100.27,0.7529,XLE,0.88,1.05,clean,1.242,normal,none,strong_buy,75.49042234018,76.65589660743134,97.09208400646203,6,100.0,87.4,22
