ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
CLMT,29.0,11.62,43.28,66.76,157.55,548.77,124.11,3.72,1.54,2.36,3.48,0.23,4,True,True,True,True,True,136.03,475.7,-109.94,129.2,455.97,-348.26,89.4,359.59,-162.72,0.6358,,,0.26,clean,1.459,normal,none,strong_buy,89.00327742433007,94.25101214574899,95.46558704453442,6,100.0,94.6,1
LINC,37.62,37.8,69.84,91.35,160.53,512.7,1201.73,1.85,1.31,1.76,3.19,2.34,3,True,True,True,True,True,139.01,439.63,967.68,132.18,419.9,729.36,92.37,323.52,914.89,0.4799,,,2.11,overextended,1.882,confirmed,none,none,94.31270483902064,75.34412955465586,93.27935222672065,6,100.0,92.0,2
NOC,733.62,5.55,30.99,27.37,49.54,145.93,292.98,5.59,0.88,1.81,2.95,2.01,4,True,True,True,True,True,28.02,72.86,58.93,21.19,53.13,-179.39,-18.62,-43.25,6.14,0.5557,XLI,0.39,0.19,clean,0.998,normal,none,strong_buy,79.18257181415076,94.25101214574899,94.5748987854251,6,100.0,91.5,3
AAOI,98.75,124.48,171.89,264.79,522.24,1068.64,444.98,1.38,1.54,1.97,2.05,0.42,3,True,True,True,True,True,500.73,995.57,210.93,493.9,975.84,-27.39,454.09,879.46,158.14,0.0642,QQQ,0.43,2.53,overextended,1.657,confirmed,none,none,96.57991131675342,75.34412955465586,86.31578947368422,6,100.0,91.3,4
CENX,56.8,14.3,75.76,117.73,192.81,226.47,573.05,5.3,1.55,1.64,1.17,2.53,4,True,True,True,True,True,171.29,153.4,339.0,164.46,133.66,100.68,124.66,37.28,286.21,-0.4324,XLK,0.43,0.28,clean,1.149,normal,none,strong_buy,92.6354347406979,94.25101214574899,69.55465587044534,6,100.0,90.6,5
SII,150.67,27.39,59.78,116.26,260.89,258.74,828.91,2.18,1.94,2.24,0.99,3.2,4,True,True,True,True,True,239.37,185.67,594.87,232.54,165.94,356.55,192.73,69.56,542.08,-0.5757,IAU,0.58,1.42,clean,1.156,normal,none,strong_buy,94.37054173896279,94.25101214574899,64.5748987854251,6,100.0,90.1,6
LNG,251.6,15.58,31.32,6.57,18.93,252.63,554.02,2.01,0.21,2.88,13.34,2.19,4,True,True,True,True,True,-2.59,179.56,319.97,-9.42,159.83,81.65,-49.22,63.45,267.18,0.7384,XLE,0.52,2.18,overextended,1.387,normal,none,none,73.04414883362251,94.25101214574899,96.76113360323887,6,100.0,90.1,6
FTI,63.5,4.03,36.79,59.35,139.62,632.41,191.15,9.13,1.61,2.35,4.53,0.3,4,True,True,True,True,True,118.11,559.34,-42.9,111.28,539.61,-281.22,71.47,443.23,-95.68,-0.3295,XLE,0.5,-0.29,clean,1.146,normal,none,strong_buy,85.79140158087527,94.25101214574899,73.4412955465587,6,100.0,89.3,8
EZPW,25.94,6.57,23.35,52.23,97.41,399.81,705.59,3.55,2.24,1.87,4.1,1.76,5,True,True,True,True,True,75.9,326.74,471.54,69.07,307.0,233.22,29.26,210.63,418.75,-0.4801,XLI,0.51,0.08,clean,0.891,normal,none,strong_buy,85.19568151147098,99.51417004048582,67.93522267206478,6,100.0,89.0,9
CGAU,19.05,6.9,33.4,105.95,227.88,89.55,234.21,4.84,3.17,2.15,0.39,2.62,4,True,True,True,True,True,206.37,16.48,0.16,199.54,-3.25,-238.16,159.73,-99.63,-52.63,-0.4012,IAU,0.74,-0.27,clean,0.904,normal,none,strong_buy,86.75534991324464,94.25101214574899,70.8502024291498,6,100.0,89.0,9
PBR,19.0,24.59,56.38,50.44,49.25,161.35,263.98,2.29,0.89,0.98,3.28,1.64,3,True,True,True,True,True,27.74,88.28,29.94,20.91,68.55,-208.38,-18.9,-27.83,-22.85,0.2486,XLE,0.56,1.97,clean,1.229,normal,none,strong_buy,86.82860998650472,75.34412955465586,89.23076923076924,6,100.0,89.0,9
