ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,3.6,10,bullish,2.77,0.91,6.3,11.67,8.92,0.09,1.84,1.32,0.02,,,54.0,,,54.0,,,54.0
ACWI,ACWI,4.3,10,bullish,1.18,-0.27,3.76,8.0,3.67,-0.33,1.66,1.05,-0.5,,,54.0,,,54.0,,,54.0
ACWX,ACWX,4.1,10,bullish,0.76,-1.56,1.41,7.01,3.88,-0.83,1.19,0.06,-1.08,,,54.0,,,54.0,,,54.0
AFK,Africa,3.4,10,bullish,-0.83,-5.03,-0.76,6.91,-5.03,-2.0,0.44,-0.66,-1.98,,,54.0,,,54.0,,,54.0
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,39.0,,,39.0,,,39.0
AGG,Agg Bond,3.1,10,bullish,0.12,-0.26,0.27,0.48,-0.52,-0.84,0.45,0.26,-0.57,,,75.0,,,75.0,,,75.0
AIA,AIA,3.3,10,bullish,4.3,2.26,8.15,13.7,14.21,0.34,1.57,1.3,0.32,,,54.0,,,54.0,,,54.0
AIQ,AIQ,4.6,10,bullish,2.7,1.92,11.69,15.11,5.01,-0.25,1.93,2.0,0.3,,,33.0,,,33.0,,,33.0
AIRR,AIRR,6.7,10,bullish,0.85,0.8,3.13,9.33,10.72,-0.26,0.77,0.15,-0.16,,,38.0,,,38.0,,,38.0
ALAI,ALAI,0.0,10,,2.48,1.9,9.97,17.94,8.85,-0.08,1.8,1.48,0.19,,,,,,,,,
AMG,AMG,5.6,10,bullish,-4.48,-2.56,0.73,2.42,-10.12,-2.0,-0.37,-0.4,-1.01,,,100.0,,,100.0,,,100.0
AMLP,AMLP,3.0,10,bullish,0.86,1.55,-0.76,-2.75,5.38,0.75,-1.09,-0.53,0.91,,,46.0,,,46.0,,,46.0
APIE,APIE,3.5,10,bullish,0.72,-1.83,0.94,6.08,0.64,-1.09,0.99,-0.05,-1.12,,,12.0,,,12.0,,,12.0
APO,APO,3.7,10,bullish,-2.36,-0.29,19.16,13.17,-8.84,-0.36,1.39,2.0,-0.09,,,46.0,,,46.0,,,46.0
ARES,ARES,2.7,10,bullish,-3.85,-2.17,14.7,8.2,-26.08,-1.05,0.74,1.85,-0.35,,,38.0,,,38.0,,,38.0
ARGT,ARGT,5.7,10,bullish,-2.27,-2.22,-2.71,2.85,-6.07,-0.7,0.11,-0.46,-0.47,,,46.0,,,46.0,,,46.0
ARKF,ARKF,6.3,10,bullish,0.56,-1.65,11.62,9.67,-7.79,-0.5,0.64,1.42,-0.47,,,33.0,,,33.0,,,33.0
ARKG,ARKG,5.4,10,bullish,-3.81,-4.06,10.72,9.98,-9.47,-1.05,0.74,1.26,-0.94,,,38.0,,,38.0,,,38.0
ARKK,ARKK,5.5,10,bullish,-1.14,-3.45,10.41,9.44,-5.2,-0.65,0.47,1.12,-0.91,,,38.0,,,38.0,,,38.0
ARKQ,ARKQ,6.0,10,bullish,0.39,-0.51,8.37,8.52,-0.83,-1.04,0.31,0.88,-0.45,,,38.0,,,38.0,,,38.0
ARKW,ARKW,6.0,10,bullish,2.19,0.47,13.23,11.84,-4.29,-0.47,0.73,1.57,-0.09,,,38.0,,,38.0,,,38.0
ARKX,ARKX,4.0,10,bullish,-1.2,-1.85,5.1,6.08,-2.31,-1.16,0.07,0.37,-0.73,,,19.0,,,19.0,,,19.0
ARTY,ARTY,5.1,10,bullish,4.92,5.85,18.75,26.49,19.04,0.66,2.0,2.0,1.06,,,33.0,,,33.0,,,33.0
ASEA,ASEA,3.3,10,bullish,-0.66,-2.8,-1.72,0.1,0.0,-1.76,-0.54,-1.09,-1.77,,,46.0,,,46.0,,,46.0
ASHR,ASHR,2.1,10,bullish,1.25,0.32,3.19,6.7,3.81,-0.37,1.2,0.72,-0.15,,,38.0,,,38.0,,,38.0
AVDE,AVDE,4.0,10,bullish,0.01,-2.44,-0.66,5.15,2.56,-1.31,0.63,-0.72,-1.6,,,33.0,,,33.0,,,33.0
AVDV,AVDV,4.2,10,bullish,0.04,-2.83,-0.68,5.56,2.88,-1.71,0.42,-0.81,-1.73,,,33.0,,,33.0,,,33.0
AVEM,AVEM,3.4,10,bullish,2.03,-0.13,4.46,10.17,8.36,-0.16,1.52,0.83,-0.43,,,33.0,,,33.0,,,33.0
AVES,AVES,0.0,10,bearish,0.93,-1.31,2.52,7.07,4.25,-0.73,1.01,0.36,-0.93,,,22.0,,,22.0,,,22.0
AVIV,AVIV,0.0,10,bearish,-0.03,-2.5,-1.5,3.98,3.3,-1.42,0.29,-1.11,-1.69,,,22.0,,,22.0,,,22.0
AVNM,AVNM,3.8,10,bullish,0.4,-1.92,0.62,6.26,4.03,-1.11,0.84,-0.31,-1.37,,,12.0,,,12.0,,,12.0
BAI,BAI,0.0,10,,5.82,4.7,12.53,21.49,23.63,0.84,2.0,1.67,0.76,,,,,,,,,
BAM,BAM,6.5,10,bullish,-1.35,-3.55,5.95,8.88,-7.2,-0.45,1.01,1.01,-0.91,,,12.0,,,12.0,,,12.0
