ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
ADTTF,185.0,176.48,4.83,OPTIMAL,95,1.48,0.9,200.92,-7.92,,,,0.564,448.6,86.4,39.0,clean,43.6,CAUTION,-11.5,2,Sustained Uptrend,-11.48,10.86,38.14,,commodity,Commodity,21.0,True,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",76.6
WMB,75.45,73.06,3.28,OPTIMAL,95,1.48,0.9,74.94,0.68,,,,0.35,69.2,77.9,86.0,clean,40.6,CAUTION,-5.8,1,Basing,3.68,5.39,3.34,XLE,bond,Bond,4.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -0.65, 'median_ttg': 2.0, 'prob_good': 56.7, 'prob_bad': 29.9}",72.7
YOU,56.12,54.12,3.69,OPTIMAL,95,1.48,0.9,55.38,1.33,,,,0.709,131.1,77.5,92.0,clean,40.0,CAUTION,-10.5,2,Sustained Uptrend,0.83,2.07,11.33,,equity,Equity,27.0,False,False,"{'grade': 'OK', 'median_mae': -5.17, 'median_ttg': 1.0, 'prob_good': 32.4, 'prob_bad': 53.1}",72.4
EC,15.39,15.35,0.26,OPTIMAL,95,1.48,0.9,14.68,4.84,,,,0.525,-149.7,76.5,99.0,clean,40.0,CAUTION,-13.3,2,Sustained Uptrend,6.51,0.26,9.07,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",72.0
DBA,27.71,26.82,3.31,OPTIMAL,95,1.48,0.9,27.09,2.28,,,,0.72,58.0,70.0,162.0,clean,47.3,CAUTION,-3.9,1,Basing,3.16,5.24,3.13,DBA,commodity,Commodity,21.0,True,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",71.9
SCHL,45.17,43.75,3.25,OPTIMAL,95,1.48,0.9,45.77,-1.31,,,,0.503,105.4,80.5,70.0,clean,35.0,CAUTION,-6.0,3,Parabolic,-4.58,5.91,14.67,,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",71.9
STOK,32.83,30.83,6.49,OPTIMAL,90,1.5,1.11,32.39,1.37,,,,0.874,178.4,69.1,174.0,clean,52.8,WARNING,-12.1,0,Deep Decline,0.37,13.21,-5.85,XLV,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -3.78, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 44.2}",71.5
RBKB,17.08,16.83,1.46,OPTIMAL,95,1.48,0.9,17.22,-0.81,,,,0.431,49.5,81.1,63.0,clean,32.2,CAUTION,-5.1,2,Sustained Uptrend,-1.04,4.21,10.19,,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",71.3
LIND,26.14,24.68,5.9,OPTIMAL,90,1.5,1.11,27.06,-3.41,,,,0.458,224.7,75.0,114.0,clean,44.7,CAUTION,-12.9,3,Parabolic,-2.28,22.21,38.38,TLT,equity,Equity,37.0,False,False,"{'grade': 'OK', 'median_mae': -3.2, 'median_ttg': 2.0, 'prob_good': 37.0, 'prob_bad': 37.9}",71.2
CTRN,57.69,53.03,8.79,OPTIMAL,90,1.5,1.11,56.69,1.76,,,,0.271,206.3,78.9,80.0,clean,40.0,CAUTION,-13.1,2,Sustained Uptrend,2.43,32.32,29.96,XLY,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -3.78, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 44.2}",71.1
