ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
BBY,63.78,62.93,1.34,OPTIMAL,95,1.48,0.9,62.39,2.23,,,,0.146,-40.1,57.1,392.0,clean,99.5,WARNING,-13.1,0,Deep Decline,-0.36,2.92,-8.38,XLF,equity,Equity,2.0,False,False,"{'grade': 'OK', 'median_mae': -4.48, 'median_ttg': 2.0, 'prob_good': 30.0, 'prob_bad': 48.5}",83.1
NTR,76.33,75.48,1.12,OPTIMAL,95,1.48,0.9,76.02,0.41,,,,0.0,-3.2,91.8,7.0,clean,56.0,CAUTION,-10.6,3,Parabolic,4.76,1.68,21.6,XLE,sector,Sector,34.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.58, 'median_ttg': 2.0, 'prob_good': 23.0, 'prob_bad': 52.7}",82.2
FOXA,59.21,57.52,2.94,OPTIMAL,95,1.48,0.9,58.3,1.57,,,,0.082,16.5,56.8,399.0,clean,90.9,WARNING,-22.5,0,Deep Decline,3.37,5.09,-20.31,XLF,equity,Equity,18.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.33, 'median_ttg': 2.0, 'prob_good': 25.0, 'prob_bad': 60.7}",80.4
FOX,53.55,52.27,2.44,OPTIMAL,95,1.48,0.9,52.5,1.99,,,,0.017,-7.5,57.5,382.0,clean,88.8,WARNING,-21.5,0,Deep Decline,3.72,3.52,-18.14,XLF,equity,Equity,18.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.33, 'median_ttg': 2.0, 'prob_good': 25.0, 'prob_bad': 60.7}",80.0
NFLX,93.38,91.28,2.29,OPTIMAL,95,1.48,0.9,92.93,0.48,,,,0.728,-92.7,74.9,96.0,clean,64.6,CAUTION,-6.8,0,Deep Decline,-0.01,-2.98,-1.16,XLC,equity,Equity,18.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.33, 'median_ttg': 2.0, 'prob_good': 25.0, 'prob_bad': 60.7}",78.8
JD,28.84,27.56,4.63,OPTIMAL,95,1.48,0.9,28.35,1.72,,,,0.602,136.6,65.4,231.0,clean,74.0,WARNING,-6.9,1,Basing,4.72,8.71,-1.9,VXUS,index,Index,6.0,False,False,"{'grade': 'OK', 'median_mae': -3.61, 'median_ttg': 2.0, 'prob_good': 37.9, 'prob_bad': 45.1}",78.3
OFG,40.31,40.18,0.33,OPTIMAL,95,1.48,0.9,39.6,1.79,,,,0.001,2.5,68.4,179.0,clean,69.9,WARNING,-6.7,1,Basing,1.97,0.57,-3.45,XLF,equity,Equity,19.0,False,False,"{'grade': 'CHOPPY', 'median_mae': -6.06, 'median_ttg': 2.0, 'prob_good': 19.4, 'prob_bad': 55.9}",78.2
ECO,50.4,48.51,3.89,OPTIMAL,95,1.48,0.9,48.39,4.16,,,,0.025,-30.4,86.1,21.0,clean,46.8,CAUTION,-12.0,3,Parabolic,4.91,-6.75,50.54,VXUS,commodity,Commodity,35.0,True,False,"{'grade': 'ROUGH', 'median_mae': -4.9, 'median_ttg': 2.0, 'prob_good': 29.4, 'prob_bad': 51.4}",77.4
SAIC,98.48,93.27,5.58,OPTIMAL,90,1.5,1.11,96.87,1.66,,,,0.525,76.4,71.8,136.0,clean,67.2,WARNING,-14.7,1,Basing,1.66,6.74,-4.12,XLF,equity,Equity,11.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.54, 'median_ttg': 2.0, 'prob_good': 23.5, 'prob_bad': 41.2}",76.8
U,20.52,19.19,6.92,OPTIMAL,90,1.5,1.11,18.9,8.55,,,,0.286,-118.2,50.2,575.0,clean,92.0,WARNING,-58.0,0,Deep Decline,10.03,12.56,-54.55,XLK,equity,Equity,27.0,False,False,"{'grade': 'OK', 'median_mae': -8.35, 'median_ttg': 1.0, 'prob_good': 37.5, 'prob_bad': 55.0}",76.7
