ticker,pole,ranker_rank,ranker_score,ranker_long_rank,ranker_long_score,advanced_signal,advanced_confidence,qualifier_safe,qualifier_regime,secrot_pred5d,secrot_score,stock_sr_score,slope_stage,slope_tq_score,health_score,health_verdict,spread_support,source_count,sources,sector
HAL,XLE,8.0,92.8,32.0,86.4,,,,,,,6.0,,,87.2,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Energy
STX,XLK,31.0,88.2,142.0,77.8,,,,,,,6.0,,,83.7,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Technology
GSG,XLE,31.0,88.2,72.0,82.0,,,,,,3.7,,,,83.1,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
USO,XLE,59.0,84.8,45.0,85.1,,,,,,4.1,,,,82.1,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
STT,XLF,104.0,79.5,137.0,77.9,,,,,,2.0,1.0,,,85.7,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",Financial Services
OIH,XLE,117.0,78.0,150.0,77.3,,,,,,2.4,,,,83.3,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
NORW,XLE,131.0,77.4,120.0,78.9,,,,,,2.0,,,,80.2,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
NBR,XLE,1.0,96.9,64.0,82.7,,,,,,,,,,85.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
SEI,QQQ,3.0,95.6,63.0,82.8,,,,,,,,,,90.4,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
CVE,XLE,4.0,95.5,3.0,93.3,,,,,,,3.0,,,84.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
WTTR,XLE,5.0,95.0,48.0,85.0,,,,,,,,,,85.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
BNO,XLE,10.0,92.6,41.0,85.4,,,,,,4.4,,,,68.8,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
WDC,XLK,11.0,92.4,89.0,80.5,,,,,,,5.0,,,79.0,CAUTION,bullish,3,"['ranker', 'ranker_long', 'stock_secrot']",Technology
MPC,XLE,12.0,92.2,7.0,91.4,,,,,,,1.0,,,82.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
