ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
STNG,75.21,73.0,3.02,OPTIMAL,95,1.48,0.9,75.14,0.09,,,,0.344,77.0,86.4,11.0,clean,40.0,CAUTION,-8.1,3,Parabolic,0.94,9.7,28.85,XLI,index,Index,13.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",75.5
CLMT,32.21,31.45,2.42,OPTIMAL,95,1.48,0.9,33.39,-3.55,,,,0.296,173.7,85.8,12.0,clean,40.0,CAUTION,-12.8,3,Parabolic,-4.28,10.65,56.66,,bond,Bond,20.0,False,False,"{'grade': 'OK', 'median_mae': -2.92, 'median_ttg': 2.0, 'prob_good': 38.1, 'prob_bad': 37.4}",75.3
DHT,18.32,17.84,2.7,OPTIMAL,95,1.48,0.9,17.82,2.83,,,,0.012,-10.3,80.9,26.0,clean,40.0,CAUTION,-10.8,3,Parabolic,4.93,4.69,37.95,XLI,index,Index,6.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",73.6
FRO,37.13,33.99,9.23,OPTIMAL,90,1.5,1.11,35.35,5.02,,,,0.4,94.0,85.5,14.0,clean,40.0,CAUTION,-6.9,3,Parabolic,8.12,15.45,43.08,XLI,commodity,Commodity,45.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.54, 'median_ttg': 2.0, 'prob_good': 28.8, 'prob_bad': 49.4}",73.4
ECO,51.6,48.87,5.58,OPTIMAL,90,1.5,1.11,50.2,2.8,,,,0.293,64.9,84.3,15.0,clean,40.0,CAUTION,-9.9,3,Parabolic,5.26,8.7,31.46,XLI,commodity,Commodity,35.0,True,False,"{'grade': 'OK', 'median_mae': -3.78, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 44.2}",73.0
WPM,152.38,135.78,12.22,GOOD,90,1.52,2.55,143.32,6.32,,,,0.933,342.0,83.7,17.0,clean,40.0,CAUTION,-8.1,2,Sustained Uptrend,5.21,18.35,12.46,IAU,miner,Miner,5.0,False,False,"{'grade': 'ROUGH', 'median_mae': -6.39, 'median_ttg': 2.0, 'prob_good': 22.2, 'prob_bad': 61.6}",72.8
ASC,15.89,15.17,4.77,OPTIMAL,95,1.48,0.9,15.52,2.38,,,,0.321,47.8,87.6,6.0,clean,27.3,CAUTION,-6.0,3,Parabolic,2.65,9.97,34.09,XLI,index,Index,15.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",72.1
REX,43.05,42.5,1.29,OPTIMAL,95,1.48,0.9,43.98,-2.1,,,,0.133,82.1,75.3,67.0,clean,41.0,CAUTION,-11.5,3,Parabolic,-2.62,5.41,27.59,XLE,commodity,Commodity,9.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.2, 'median_ttg': 2.0, 'prob_good': 28.6, 'prob_bad': 48.7}",71.9
AGI,49.35,45.49,8.49,OPTIMAL,90,1.5,0.12,47.85,3.13,,,,0.913,314.8,80.3,33.0,clean,40.0,CAUTION,-10.9,3,Parabolic,1.79,17.81,22.46,IAU,miner,Miner,5.0,False,True,"{'grade': 'ROUGH', 'median_mae': -4.54, 'median_ttg': 2.0, 'prob_good': 28.8, 'prob_bad': 49.4}",71.6
PAAS,59.06,55.15,7.09,OPTIMAL,90,1.5,0.12,57.23,3.19,,,,0.866,268.8,80.0,37.0,clean,40.0,CAUTION,-15.6,2,Sustained Uptrend,2.46,14.04,5.69,IAU,miner,Miner,5.0,False,True,"{'grade': 'ROUGH', 'median_mae': -4.54, 'median_ttg': 2.0, 'prob_good': 28.8, 'prob_bad': 49.4}",71.5
