ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
AGX,732.24,11.56,64.61,124.9,251.11,1435.09,1668.7,5.59,1.93,2.01,5.72,1.16,4,True,True,True,True,True,228.93,1361.39,1416.24,217.45,1326.71,1110.92,233.33,1319.73,1466.32,0.6877,,,0.05,clean,0.967,normal,none,strong_buy,90.36041799957346,94.27383237364043,95.20153550863724,6,100.0,95.0,1
NWPX,143.53,27.85,82.42,123.78,259.63,384.73,1470.35,2.96,1.5,2.1,1.48,3.82,4,True,True,True,True,True,237.46,311.03,1217.9,225.97,276.35,912.57,241.86,269.37,1267.97,-0.4162,XLI,0.57,1.55,clean,1.405,normal,none,strong_buy,93.23035676202664,94.27383237364043,73.38451695457454,6,100.0,91.5,2
CNO,52.14,10.26,28.33,19.72,36.56,110.67,181.53,2.76,0.7,1.85,3.03,1.64,4,True,True,True,True,True,14.39,36.96,-70.92,2.9,2.29,-376.25,18.78,-4.7,-20.85,0.3541,XLF,0.72,1.71,clean,1.176,normal,none,strong_buy,72.22374554428296,94.27383237364043,92.51439539347409,6,100.0,89.0,3
ECPG,87.08,8.58,22.68,59.72,123.57,77.21,282.6,2.64,2.63,2.07,0.62,3.66,4,True,True,True,True,True,101.39,3.5,30.15,89.91,-31.17,-275.18,105.79,-38.16,80.22,-0.2173,XLF,0.41,0.22,clean,1.029,normal,none,strong_buy,78.03217256192305,94.27383237364043,79.43058221369161,6,100.0,88.2,4
ATEX,79.09,24.41,105.32,257.87,179.08,58.24,310.86,4.31,2.45,0.69,0.33,5.34,3,True,True,True,True,True,156.9,-15.46,58.41,145.42,-50.14,-246.92,161.3,-57.12,108.48,-0.2597,XLK,0.34,0.79,clean,1.384,normal,none,strong_buy,89.62922341041343,78.3109404990403,77.67114523352528,6,100.0,88.1,5
WEBC,311.5,22.16,22.16,49.04,72.1,196.67,831.24,1.0,2.21,1.47,2.73,4.23,3,True,True,True,True,True,49.92,122.96,578.79,38.44,88.29,273.46,54.32,81.3,628.86,0.1379,,,2.43,overextended,,normal,none,none,82.09944246412576,78.3109404990403,88.29174664107485,6,100.0,88.0,6
DVA,213.04,7.31,38.99,84.93,56.26,73.51,181.69,5.33,2.18,0.66,1.31,2.47,3,True,True,True,True,True,34.08,-0.19,-70.76,22.6,-34.87,-376.09,38.48,-41.85,-20.69,0.5451,,,0.25,clean,0.797,normal,none,strong_buy,77.6391554702495,78.3109404990403,94.4977607165707,6,100.0,87.9,7
SIMO,321.66,16.48,171.12,262.43,359.38,404.09,607.26,10.38,1.53,1.37,1.12,1.5,3,True,True,True,True,True,337.21,330.38,354.8,325.72,295.71,49.48,341.6,288.73,404.88,-0.5455,XLK,0.37,0.04,clean,1.303,normal,none,strong_buy,93.14505072662463,78.3109404990403,69.73768394113884,6,100.0,87.6,8
ETR,114.69,2.04,11.87,25.34,38.83,113.58,190.28,5.83,2.13,1.53,2.92,1.68,5,True,True,True,True,True,16.66,39.87,-62.17,5.17,5.19,-367.5,21.05,-1.79,-12.1,0.6998,XLU,0.81,-0.1,clean,1.159,normal,none,strong_buy,62.02967431374341,99.29622520793346,95.32949456174025,6,100.0,87.5,9
DXPE,167.92,16.45,19.51,50.65,100.36,421.81,1047.78,1.19,2.6,1.98,4.2,2.48,4,True,True,True,True,True,78.18,348.11,795.33,66.7,313.43,490.0,82.58,306.45,845.4,-0.575,XLI,0.54,0.66,clean,0.983,normal,none,strong_buy,82.21064497456052,94.27383237364043,68.71401151631477,6,100.0,87.3,10
WELL,221.43,2.43,12.62,19.04,43.67,174.05,203.7,5.19,1.51,2.29,3.99,1.17,4,True,True,True,True,True,21.5,100.34,-48.75,10.01,65.67,-354.08,25.89,58.68,1.32,0.8214,XLRE,0.64,-0.07,clean,1.258,normal,none,strong_buy,62.76543886908571,94.27383237364043,96.22520793346129,6,100.0,86.9,11
MNST,94.7,9.11,29.73,24.18,49.82,106.95,271.37,3.26,0.81,2.06,2.15,2.54,4,True,True,True,True,True,27.64,33.24,18.92,16.16,-1.43,-286.41,32.04,-8.42,68.99,-0.2543,XLP,0.36,0.91,clean,1.041,normal,none,strong_buy,74.47369222801083,94.27383237364043,77.99104286628278,6,100.0,86.8,12
GL,175.64,12.39,26.74,25.78,43.84,70.42,193.57,2.16,0.96,1.7,1.61,2.75,3,True,True,True,True,True,21.66,-3.28,-58.89,10.18,-37.96,-364.22,26.06,-44.94,-8.81,0.4344,XLF,0.55,1.74,clean,1.144,normal,none,strong_buy,73.87502665813606,78.3109404990403,93.34612923864364,6,100.0,86.5,13
FTNT,145.28,8.47,83.11,81.06,40.84,215.48,2052.3,9.81,0.98,0.5,5.28,9.52,3,True,True,True,True,True,18.67,141.77,1799.84,7.18,107.1,1494.52,23.06,100.12,1849.92,-0.1804,XLK,0.34,0.25,clean,1.086,normal,none,strong_buy,82.59147548974803,78.3109404990403,80.55022392834293,6,100.0,86.5,13
AXSM,237.92,0.83,49.87,55.86,134.06,262.57,3652.68,60.35,1.12,2.4,1.96,13.91,3,True,True,True,True,True,111.88,188.86,3400.23,100.4,154.19,3094.9,116.28,147.21,3450.3,0.133,,,-0.6,clean,1.034,normal,none,strong_buy,77.14102915638425,78.3109404990403,88.16378758797185,6,100.0,86.4,15
