ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
MRNA,81.8,2.56,21.6,66.73,66.26,177.38,170.15,8.44,3.09,0.99,2.68,2.57,4,True,True,True,True,True,18.54,67.13,149.06,19.29,69.61,138.91,19.33,73.06,146.47,5.9091,IAU,0.4,1.82,clean,1.516,confirmed,none,94.34202161474889,97.74316592498411,99.93642720915447,97.3,1
ATEX,106.04,0.86,18.26,58.46,162.54,385.75,322.81,21.33,3.2,2.78,2.37,1.99,4,True,True,True,True,True,15.2,58.85,301.72,15.95,61.33,291.58,15.98,64.79,299.13,2.0786,,,-0.27,clean,1.57,confirmed,none,91.28522992159355,97.74316592498411,97.64780673871583,95.6,2
LABU,304.95,0.49,10.43,84.32,77.67,91.32,402.39,21.09,8.09,0.92,1.18,5.18,4,True,True,True,True,True,7.37,84.71,381.3,8.12,87.19,371.16,8.15,90.64,378.71,2.0132,LQD,0.61,0.06,clean,0.838,normal,none,87.76753549480821,97.74316592498411,97.52066115702479,94.3,3
GLTO,29.98,10.67,32.83,30.63,19.54,34.38,779.18,3.08,0.93,0.64,1.76,39.88,3,True,True,True,True,True,29.77,31.02,758.09,30.52,33.51,747.95,30.56,36.96,755.5,2.2285,,,3.71,overextended,4.444,confirmed,none,90.94087730451368,86.04577240940877,98.06102987921169,91.7,4
RLAY,18.9,1.34,1.83,23.53,50.72,123.4,425.0,1.37,12.84,2.16,2.43,8.38,4,True,True,True,True,True,-1.23,23.92,403.91,-0.48,26.4,393.77,-0.44,29.86,401.32,0.9504,VXUS,0.43,-0.26,clean,0.925,normal,none,83.69887688069507,97.74316592498411,91.73553719008265,91.1,5
MBX,57.7,-0.17,10.3,92.01,74.9,82.94,367.96,-59.56,8.93,0.81,1.11,4.91,3,True,True,True,True,True,7.25,92.41,346.88,8.0,94.89,336.73,8.03,98.34,344.29,3.9676,LQD,0.5,0.07,clean,1.246,normal,buy_today,85.00211909302818,86.04577240940877,99.49141767323586,90.2,6
ROIV,35.39,0.74,3.87,23.31,24.92,63.09,222.61,5.23,6.02,1.07,2.53,8.93,4,True,True,True,True,True,0.82,23.7,201.52,1.57,26.18,191.38,1.6,29.64,198.93,0.9758,LQD,0.49,-0.36,clean,0.95,normal,none,80.39309175672813,97.74316592498411,91.92625556261919,90.0,7
OOMA,19.8,1.59,7.32,17.3,34.6,68.8,52.19,4.6,2.36,2.0,1.99,1.51,3,True,True,True,True,True,4.26,17.69,31.1,5.01,20.17,20.96,5.04,23.63,28.51,2.4029,,,0.32,clean,0.953,normal,none,82.46980292434837,86.04577240940877,98.34710743801654,89.0,8
ALMS,27.27,2.91,3.3,35.81,16.69,179.41,731.4,1.13,10.87,0.47,10.75,43.83,3,True,True,True,True,True,0.24,36.2,710.32,0.99,38.68,700.17,1.02,42.14,707.73,1.1343,VXUS,0.31,-0.61,clean,1.332,normal,none,87.1371053189235,86.04577240940877,93.45200254291164,88.9,9
GH,168.82,0.5,13.13,32.9,79.92,65.28,236.43,26.27,2.5,2.43,0.82,2.96,3,True,True,True,True,True,10.08,33.29,215.34,10.83,35.77,205.2,10.86,39.23,212.75,1.1743,LQD,0.36,1.31,clean,1.381,normal,none,86.49607967789785,86.04577240940877,93.89701207883026,88.8,10
