ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,2.5,10,bullish,0.53,1.37,5.39,15.33,8.87,0.07,2.0,1.06,0.21,,,63.0,,,63.0,,,63.0
ACWI,ACWI,4.1,10,bullish,0.23,0.07,2.8,10.36,3.29,-0.42,2.0,0.65,-0.3,,,63.0,,,63.0,,,63.0
ACWX,ACWX,3.8,10,bullish,-0.23,-1.35,0.56,9.55,3.33,-0.99,1.82,-0.24,-0.97,,,63.0,,,63.0,,,63.0
AFK,Africa,2.2,10,bullish,-3.97,-5.62,-2.1,8.89,-7.39,-2.0,0.75,-0.97,-2.0,,,63.0,,,63.0,,,63.0
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,41.0,,,41.0,,,41.0
AGG,Agg Bond,3.1,10,bullish,-0.17,-0.4,-0.08,0.9,-0.82,-1.08,0.94,-0.23,-0.83,,,78.0,,,78.0,,,78.0
AIA,AIA,2.4,10,bullish,1.54,2.74,7.39,19.11,14.59,0.39,2.0,1.12,0.47,,,63.0,,,63.0,,,63.0
AIQ,AIQ,4.8,10,bullish,0.75,2.73,9.49,19.33,5.63,-0.2,2.0,1.7,0.57,,,39.0,,,39.0,,,39.0
AIRR,AIRR,5.7,10,bullish,1.37,1.43,3.13,15.25,11.82,-0.15,1.79,0.15,0.06,,,45.0,,,45.0,,,45.0
ALAI,ALAI,5.1,10,bullish,1.63,2.39,7.94,22.94,9.4,-0.05,2.0,1.08,0.34,,,8.0,,,8.0,,,8.0
AMG,AMG,5.2,10,bullish,-3.23,-3.12,0.16,5.51,-6.78,-1.78,0.03,-0.51,-1.15,,,100.0,,,100.0,,,100.0
AMLP,AMLP,2.2,10,bullish,0.21,1.5,-0.08,-3.33,5.45,0.76,-1.28,-0.19,0.89,,,55.0,,,55.0,,,55.0
APIE,APIE,4.4,10,bullish,-0.11,-1.32,0.16,8.4,-0.37,-1.31,1.53,-0.32,-0.87,,,20.0,,,20.0,,,20.0
APO,APO,1.3,10,bullish,-4.44,-3.14,12.17,12.14,-6.26,-0.17,1.28,1.74,-0.65,,,55.0,,,55.0,,,55.0
ARES,ARES,0.5,10,bullish,-7.33,-5.55,5.16,3.95,-25.06,-1.0,0.4,0.68,-0.96,,,45.0,,,45.0,,,45.0
ARGT,ARGT,5.0,10,bullish,-1.5,-3.02,-2.86,4.68,-7.39,-0.79,0.28,-0.48,-0.61,,,55.0,,,55.0,,,55.0
ARKF,ARKF,6.9,10,bullish,-2.77,-3.15,6.77,12.37,-8.36,-0.52,0.87,0.76,-0.77,,,39.0,,,39.0,,,39.0
ARKG,ARKG,5.9,10,bullish,-3.14,-4.26,7.2,12.83,-7.91,-0.95,1.03,0.77,-0.97,,,45.0,,,45.0,,,45.0
