ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
DVN,51.8,0.93,6.45,21.43,43.09,44.85,38.24,6.97,3.32,2.01,1.04,0.89,4,True,True,True,True,True,7.93,28.72,25.86,9.09,28.41,21.25,8.02,36.17,-8.22,0.9698,XLE,0.73,0.45,clean,0.927,normal,none,87.99059139784946,98.4274193548387,96.37096774193549,94.3,1
CLMT,30.88,0.29,10.13,2.18,56.67,64.08,152.49,34.65,0.22,25.95,1.13,2.69,4,True,True,True,True,True,11.6,9.48,140.11,12.77,9.17,135.5,11.7,16.93,106.03,0.2341,,,0.74,clean,0.724,thin,none,91.31048387096774,98.4274193548387,92.98387096774194,94.2,2
APA,43.7,2.08,11.75,50.19,79.41,79.56,107.13,5.65,4.27,1.58,1.0,1.35,3,True,True,True,True,True,13.22,57.49,94.75,14.39,57.17,90.14,13.32,64.93,60.66,2.2615,XLE,0.73,1.11,clean,1.208,normal,none,96.07526881720429,87.74193548387098,98.46774193548387,94.1,3
DOW,39.71,0.65,8.35,32.81,72.2,78.87,11.61,12.92,3.93,2.2,1.09,0.16,4,True,True,True,True,True,9.82,40.11,-0.78,10.99,39.79,-5.39,9.92,47.56,-34.86,1.4982,XLB,0.54,0.22,clean,0.786,normal,none,84.6236559139785,98.4274193548387,97.41935483870968,93.5,4
PARR,63.18,0.25,2.92,55.5,77.92,66.97,343.99,11.48,19.03,1.4,0.86,4.41,3,True,True,True,True,True,4.39,62.8,331.61,5.56,62.48,327.0,4.49,70.25,297.52,3.2646,XLE,0.43,-0.03,clean,1.095,normal,none,91.33064516129032,87.74193548387098,98.95161290322581,92.7,5
TTE,90.34,0.41,1.8,14.46,37.85,44.74,39.27,4.43,8.05,2.62,1.18,1.04,4,True,True,True,True,True,3.27,21.76,26.89,4.44,21.45,22.28,3.37,29.21,-7.2,0.5467,XLE,0.6,0.1,clean,1.075,normal,none,82.45967741935483,98.4274193548387,95.16129032258065,92.0,6
TYRA,37.79,-0.68,1.72,13.89,45.12,201.36,269.04,-2.52,8.06,3.25,4.46,5.96,4,True,True,True,True,True,3.2,21.19,256.66,4.36,20.88,252.05,3.29,28.64,222.57,0.253,,,0.37,clean,0.669,thin,buy_today,83.05779569892474,98.4274193548387,93.38709677419355,91.6,7
OXY,64.95,0.91,6.98,26.29,62.38,38.22,30.55,7.68,3.76,2.37,0.61,0.49,3,True,True,True,True,True,8.46,33.59,18.17,9.62,33.27,13.56,8.55,41.03,-15.92,2.793,XLE,0.62,1.13,clean,0.994,normal,none,87.45967741935483,87.74193548387098,98.70967741935483,91.3,8
REX,44.84,1.76,15.85,25.44,31.39,45.74,132.24,9.01,1.61,1.23,1.46,4.21,3,True,True,True,True,True,17.32,32.74,119.85,18.49,32.42,115.24,17.42,40.19,85.77,0.1593,XLB,0.3,2.41,overextended,1.091,normal,none,93.68279569892474,87.74193548387098,92.5,91.3,8
VLO,249.27,0.47,3.92,22.32,51.56,42.91,85.3,8.32,5.69,2.31,0.83,1.65,3,True,True,True,True,True,5.4,29.61,72.92,6.56,29.3,68.31,5.49,37.06,38.83,1.2994,XLE,0.65,0.31,clean,0.847,normal,none,88.52150537634407,87.74193548387098,96.93548387096774,91.1,10
BG,127.84,1.61,8.2,7.05,44.14,61.03,72.31,5.11,0.86,6.26,1.38,1.64,3,True,True,True,True,True,9.68,14.35,59.93,10.84,14.03,55.32,9.77,21.8,25.85,0.243,XLB,0.61,0.45,clean,0.74,thin,none,91.8010752688172,87.74193548387098,93.14516129032258,90.9,11
XOM,168.06,1.61,5.25,13.14,40.97,45.39,42.1,3.25,2.5,3.12,1.11,1.03,3,True,True,True,True,True,6.73,20.44,29.72,7.9,20.13,25.11,6.82,27.89,-4.37,0.6152,XLE,0.9,-0.01,clean,0.82,normal,none,88.38709677419355,87.74193548387098,95.56451612903226,90.6,12
LNG,295.76,1.52,5.3,27.21,55.4,24.47,27.24,3.49,5.14,2.04,0.44,0.49,3,True,True,True,True,True,6.77,34.5,14.85,7.94,34.19,10.25,6.87,41.95,-19.23,2.3214,XLE,0.49,-0.51,clean,1.35,normal,none,85.56451612903226,87.74193548387098,98.54838709677419,90.6,12
MPC,248.81,0.19,7.0,23.74,50.13,26.66,66.08,36.99,3.39,2.11,0.53,1.32,3,True,True,True,True,True,8.48,31.04,53.7,9.64,30.73,49.09,8.57,38.49,19.61,1.2238,XLE,0.64,0.04,clean,0.839,normal,none,87.10349462365592,87.74193548387098,96.7741935483871,90.5,14
COP,134.21,0.73,5.74,21.23,46.19,38.63,30.04,7.84,3.7,2.18,0.84,0.65,3,True,True,True,True,True,7.22,28.53,17.66,8.38,28.22,13.05,7.31,35.98,-16.43,1.5385,XLE,0.87,0.85,clean,0.78,normal,none,85.96774193548389,87.74193548387098,97.58064516129032,90.4,15
CTRA,36.18,1.05,6.51,20.56,40.83,52.66,25.32,6.21,3.16,1.99,1.29,0.62,3,True,True,True,True,True,7.98,27.86,12.94,9.15,27.54,8.33,8.08,35.31,-21.15,1.0125,XLE,0.65,0.6,clean,0.631,thin,none,86.7002688172043,87.74193548387098,96.53225806451613,90.3,16
EC,15.04,1.62,1.42,25.33,56.67,57.82,44.62,0.87,17.89,2.24,1.02,0.79,3,True,True,True,True,True,2.89,32.63,32.23,4.06,32.32,27.62,2.99,40.08,-1.85,1.1108,XLE,0.38,0.22,clean,0.7,thin,none,86.18951612903226,87.74193548387098,96.69354838709677,90.2,17
FANG,203.7,0.74,5.79,21.99,38.65,39.72,24.9,7.84,3.8,1.76,1.03,0.64,3,True,True,True,True,True,7.27,29.28,12.51,8.43,28.97,7.9,7.36,36.73,-21.57,1.3371,XLE,0.65,0.66,clean,0.842,normal,none,84.9529569892473,87.74193548387098,97.17741935483872,90.0,18
PSX,184.85,0.45,5.35,21.24,43.95,32.91,46.05,12.0,3.97,2.07,0.75,1.05,3,True,True,True,True,True,6.82,28.54,33.66,7.99,28.23,29.05,6.92,35.99,-0.42,0.4678,XLE,0.75,-0.44,clean,0.873,normal,none,86.31048387096774,87.74193548387098,94.59677419354838,89.5,19
LYB,77.85,0.17,6.18,38.28,81.6,58.94,9.56,35.57,6.2,2.13,0.72,0.12,3,True,True,True,True,True,7.65,45.57,-2.83,8.82,45.26,-7.44,7.75,53.02,-36.91,3.364,XLE,0.47,-0.09,clean,0.584,thin,none,81.63978494623656,87.74193548387098,99.03225806451613,89.5,19
CNQ,49.88,2.41,1.75,15.76,51.29,53.62,59.41,0.73,8.98,3.25,1.05,1.16,3,True,True,True,True,True,3.23,23.05,47.03,4.4,22.74,42.42,3.32,30.5,12.94,0.2418,XLE,0.58,-0.1,clean,0.842,normal,none,87.39919354838709,87.74193548387098,93.06451612903226,89.4,21
CVX,210.4,1.23,4.3,14.25,39.8,30.91,25.26,3.5,3.32,2.79,0.78,0.63,3,True,True,True,True,True,5.77,21.55,12.88,6.94,21.23,8.27,5.87,28.99,-21.21,0.9011,XLE,0.85,0.09,clean,0.837,normal,none,83.95161290322581,87.74193548387098,96.20967741935483,89.3,22
DNTH,81.98,-0.62,5.43,54.36,89.99,128.74,348.71,-8.78,10.02,1.66,1.43,3.88,3,True,True,True,True,True,6.9,61.66,336.33,8.07,61.34,331.72,7.0,69.1,302.25,0.0947,,,0.09,clean,0.914,normal,buy_today,88.65591397849461,87.74193548387098,91.53225806451613,89.3,22
