target_date,window,similar_date,correlation
2026-03-04,25Y,2026-03-03,0.929
2026-03-04,25Y,2026-03-02,0.66
2026-03-04,25Y,2024-04-16,0.4739
2026-03-04,25Y,2026-02-27,0.4722
2026-03-04,25Y,2007-03-01,0.4562
2026-03-04,25Y,2007-03-02,0.414
2026-03-04,25Y,2024-04-15,0.4104
2026-03-04,25Y,2008-06-12,0.4051
2026-03-04,25Y,2026-02-19,0.3991
2026-03-04,25Y,2016-06-24,0.399
2026-03-04,25Y,2025-06-20,0.3982
2026-03-04,25Y,2024-04-17,0.3943
2026-03-04,25Y,2024-04-18,0.3938
2026-03-04,25Y,2026-02-23,0.3933
2026-03-04,25Y,2015-12-11,0.3932
2026-03-04,25Y,2016-06-27,0.3884
2026-03-04,25Y,2022-03-07,0.3875
2026-03-04,25Y,2009-10-28,0.3859
2026-03-04,25Y,2022-03-08,0.3792
2026-03-04,25Y,2024-04-12,0.3703
2026-03-04,25Y,2008-06-11,0.3702
2026-03-04,25Y,2007-02-28,0.3696
2026-03-04,25Y,2022-03-04,0.3655
2026-03-04,25Y,2026-02-26,0.359
2026-03-04,25Y,2007-02-27,0.3559
2026-03-04,25Y,2021-04-30,0.3514
2026-03-04,25Y,2016-06-17,0.3493
2026-03-04,25Y,2015-12-14,0.3471
2026-03-04,25Y,2021-01-29,0.3464
2026-03-04,25Y,2008-06-06,0.346
2026-03-04,25Y,2026-02-05,0.3458
2026-03-04,25Y,2010-05-07,0.3452
2026-03-04,25Y,2017-11-15,0.3438
2026-03-04,25Y,2009-10-29,0.341
2026-03-04,25Y,2009-10-27,0.339
2026-03-04,25Y,2010-05-06,0.3366
2026-03-04,25Y,2006-05-15,0.3366
2026-03-04,25Y,2026-02-24,0.3309
2026-03-04,25Y,2006-01-20,0.3305
2026-03-04,25Y,2011-11-21,0.3304
2026-03-04,25Y,2010-04-27,0.3304
2026-03-04,25Y,2009-10-30,0.3289
2026-03-04,25Y,2019-05-13,0.3288
2026-03-04,25Y,2025-06-18,0.3244
2026-03-04,25Y,2018-10-10,0.3228
2026-03-04,25Y,2014-01-27,0.3219
2026-03-04,25Y,2010-11-30,0.3216
2026-03-04,25Y,2016-06-14,0.3208
2026-03-04,25Y,2011-11-22,0.3196
2026-03-04,25Y,2014-03-14,0.3194
2026-03-04,25Y,2018-03-23,0.3184
2026-03-04,25Y,2010-05-05,0.318
2026-03-04,25Y,2016-06-15,0.3173
2026-03-04,25Y,2010-05-10,0.3172
2026-03-04,25Y,2026-02-25,0.3153
2026-03-04,25Y,2007-03-05,0.3144
2026-03-04,25Y,2019-08-06,0.3138
2026-03-04,25Y,2018-10-09,0.3138
2026-03-04,25Y,2018-06-21,0.3137
2026-03-04,25Y,2020-01-31,0.3137
2026-03-04,25Y,2023-08-04,0.3134
2026-03-04,25Y,2006-05-16,0.3125
2026-03-04,25Y,2009-10-26,0.3109
2026-03-04,25Y,2010-04-28,0.3108
2026-03-04,25Y,2019-08-05,0.3096
2026-03-04,25Y,2021-05-03,0.3094
2026-03-04,25Y,2023-06-26,0.3088
2026-03-04,25Y,2011-11-18,0.3086
2026-03-04,25Y,2006-05-17,0.3079
2026-03-04,25Y,2016-05-04,0.3068
2026-03-04,25Y,2007-11-12,0.3067
2026-03-04,25Y,2021-03-24,0.3064
2026-03-04,25Y,2014-01-29,0.3061
2026-03-04,25Y,2024-05-29,0.3049
2026-03-04,25Y,2008-06-10,0.3045
2026-03-04,25Y,2016-05-05,0.3043
2026-03-04,25Y,2007-06-07,0.3042
2026-03-04,25Y,2023-08-02,0.304
