ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,4.4,10,bullish,-4.89,-5.49,-7.42,-12.86,-0.4,-1.52,-2.0,-2.0,-2.0,,,75.0,,,75.0,,,75.0
ACWI,ACWI,4.1,10,bullish,-3.5,-3.13,-4.96,-8.77,-5.91,-1.88,-2.0,-2.0,-1.57,,,80.0,,,80.0,,,80.0
ACWX,ACWX,4.4,10,bullish,-3.17,-2.48,-4.72,-10.89,-1.7,-2.0,-2.0,-1.75,-1.19,,,80.0,,,80.0,,,80.0
AFK,Africa,3.4,10,bullish,-3.18,-0.16,-5.42,-18.39,-7.36,-2.0,-2.0,-1.52,-0.26,,,75.0,,,75.0,,,75.0
AGF,AGF,0.1,10,bullish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,56.0,,,56.0,,,56.0
AGG,Agg Bond,0.4,10,bullish,-0.06,0.03,-0.55,-2.31,-0.98,-1.35,-2.0,-0.76,0.03,,,95.0,,,95.0,,,95.0
AIA,AIA,4.6,10,bullish,-5.96,-6.61,-8.26,-13.34,5.35,-0.75,-2.0,-1.98,-2.0,,,80.0,,,80.0,,,80.0
AIQ,AIQ,5.5,10,bullish,-6.35,-7.54,-9.08,-10.74,-13.01,-1.81,-1.93,-2.0,-2.0,,,42.0,,,42.0,,,42.0
AIRR,AIRR,4.5,10,bullish,-6.4,-3.79,-3.86,-10.09,4.92,-0.53,-2.0,-1.33,-1.49,,,57.0,,,57.0,,,57.0
ALAI,ALAI,5.1,10,bullish,-7.72,-7.45,-9.81,-9.18,-15.85,-1.43,-1.54,-2.0,-2.0,,,7.0,,,7.0,,,7.0
AMG,AMG,0.0,10,bearish,-4.02,-2.15,-1.36,-12.02,-9.02,-1.76,-2.0,-0.65,-0.76,,,98.0,,,98.0,,,98.0
AMLP,AMLP,4.4,10,bullish,0.1,0.59,2.13,2.66,13.72,2.0,0.67,0.7,0.22,,,62.0,,,62.0,,,62.0
APIE,APIE,5.4,10,bullish,-3.0,-1.75,-4.88,-10.9,-3.92,-2.0,-2.0,-1.61,-0.8,,,11.0,,,11.0,,,11.0
APO,APO,7.7,10,bullish,0.28,-0.31,6.44,5.27,-25.86,-1.57,0.71,1.03,0.02,,,62.0,,,62.0,,,62.0
ARES,ARES,6.8,10,bullish,0.74,0.16,6.75,-4.21,-36.41,-1.69,-0.17,0.93,0.12,,,57.0,,,57.0,,,57.0
ARGT,ARGT,4.3,10,bullish,0.12,2.28,4.2,-0.57,-3.9,-0.49,-0.14,0.47,0.34,,,62.0,,,62.0,,,62.0
ARKF,ARKF,6.0,10,bullish,-7.45,-10.3,-11.83,-7.31,-26.11,-1.21,-0.76,-1.68,-2.0,,,42.0,,,42.0,,,42.0
ARKG,ARKG,6.3,10,bullish,-8.17,-7.38,-7.1,-17.73,-16.87,-1.43,-1.98,-1.04,-1.4,,,51.0,,,51.0,,,51.0
ARKK,ARKK,5.9,10,bullish,-9.16,-10.46,-11.87,-12.91,-20.33,-1.2,-1.42,-1.77,-2.0,,,51.0,,,51.0,,,51.0
ARKQ,ARKQ,4.7,10,bullish,-10.38,-9.13,-10.56,-12.89,-8.92,-1.33,-1.86,-1.98,-2.0,,,56.0,,,56.0,,,56.0
ARKW,ARKW,5.2,10,bullish,-8.44,-10.0,-11.84,-8.43,-24.57,-1.2,-0.93,-1.75,-2.0,,,56.0,,,56.0,,,56.0
ARKX,ARKX,5.2,10,bullish,-9.85,-8.55,-10.34,-12.33,-5.08,-1.19,-1.71,-1.9,-2.0,,,25.0,,,25.0,,,25.0
