date,lambda_max,lambda_plus,rmt_ratio,n_significant,n_assets,rmt_risk,magnetization,avg_correlation,ising_risk,composite_score,composite_status,score_rmt,score_ising,score_breadth,score_vix,score_credit
2026-06-19,477.35117547156176,1.9044685345048393,250.6479717690231,174,1738,CRITICAL,0.45265455375778635,0.41799178921123775,NORMAL,61.09020238923495,ELEVATED,100.0,11.701011946174738,100.0,22.600000000000005,7.200000000000095
