ticker,pole,ranker_rank,ranker_score,ranker_long_rank,ranker_long_score,advanced_signal,advanced_confidence,qualifier_safe,qualifier_regime,secrot_pred5d,secrot_score,stock_sr_score,slope_stage,slope_tq_score,health_score,health_verdict,spread_support,source_count,sources,sector
AA,XLK,13.0,85.6,102.0,78.9,,,,,,,5.0,,,90.9,HEALTHY,bearish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Basic Materials
BG,XLB,18.0,83.6,77.0,81.2,,,,,,,6.0,,,84.7,HEALTHY,bearish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Consumer Defensive
XOP,XLE,26.0,82.1,146.0,75.0,,,,,,4.4,,,,91.5,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
XLE,XLE,27.0,82.0,83.0,80.7,,,,,,4.3,,,,87.9,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
VDE,XLE,29.0,81.8,88.0,80.2,,,,,,4.2,,,,87.9,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
XLU,XLU,38.0,79.2,74.0,81.4,,,,,,4.0,,,,88.4,HEALTHY,bearish,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
VPU,XLU,40.0,78.6,85.0,80.6,,,,,,4.3,,,,89.2,HEALTHY,bearish,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
GUNR,IAU,49.0,76.2,59.0,82.9,,,,,,4.5,,,,82.4,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
GSG,XLE,66.0,74.6,116.0,77.6,,,,,,3.0,,,,80.2,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
PHYS,IAU,66.0,74.6,13.0,90.0,,,,,,3.2,6.0,,,62.5,CAUTION,none,4,"['ranker', 'ranker_long', 'secrot', 'stock_secrot']",Financial Services
NEE,XLU,74.0,73.6,59.0,82.9,,,,,,,5.0,,,82.9,HEALTHY,bearish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Utilities
DBC,IAU,79.0,73.0,80.0,81.0,,,,,,3.1,,,,87.2,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
CW,XLI,93.0,71.2,89.0,80.1,,,,,,,5.0,,,82.9,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Industrials
NORW,VXUS,124.0,67.4,81.0,80.8,,,,,,3.9,,,,81.4,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
LINC,--,1.0,96.1,5.0,91.2,,,,,,,,,,88.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TYRA,--,3.0,94.0,148.0,74.4,,,,,,,,,,91.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
PARXF,XLE,5.0,91.9,66.0,82.3,,,,,,,,,,85.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TNGX,--,6.0,91.8,19.0,88.3,,,,,,,,,,82.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
ERAS,--,7.0,90.8,104.0,78.7,,,,,,,,,,87.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
EQNR,XLE,9.0,87.2,56.0,83.1,,,,,,,3.0,,,81.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
