target_date,window,similar_date,correlation
2026-03-17,25Y,2026-03-16,0.7748
2026-03-17,25Y,2026-03-13,0.739
2026-03-17,25Y,2026-03-12,0.695
2026-03-17,25Y,2026-03-11,0.6043
2026-03-17,25Y,2005-04-05,0.5376
2026-03-17,25Y,2002-10-10,0.5253
2026-03-17,25Y,2022-05-06,0.5181
2026-03-17,25Y,2023-08-28,0.5084
2026-03-17,25Y,2022-04-29,0.5002
2026-03-17,25Y,2026-03-10,0.4995
2026-03-17,25Y,2022-05-05,0.4978
2026-03-17,25Y,2009-03-09,0.4953
2026-03-17,25Y,2022-05-09,0.4948
2026-03-17,25Y,2008-07-07,0.4885
2026-03-17,25Y,2024-10-31,0.4884
2026-03-17,25Y,2000-05-10,0.4858
2026-03-17,25Y,2005-04-04,0.4857
2026-03-17,25Y,2018-10-22,0.4821
2026-03-17,25Y,2010-06-01,0.4803
2026-03-17,25Y,2023-08-29,0.4754
2026-03-17,25Y,2010-05-28,0.4749
2026-03-17,25Y,2024-10-29,0.4742
2026-03-17,25Y,2008-06-30,0.474
2026-03-17,25Y,2005-04-01,0.4728
2026-03-17,25Y,2021-10-05,0.4683
2026-03-17,25Y,2008-07-03,0.467
2026-03-17,25Y,2018-10-19,0.4669
2026-03-17,25Y,2008-06-23,0.4668
2026-03-17,25Y,2024-10-30,0.463
2026-03-17,25Y,2005-03-31,0.4596
2026-03-17,25Y,2008-07-01,0.4595
2026-03-17,25Y,2004-03-17,0.459
2026-03-17,25Y,2022-05-13,0.4559
2026-03-17,25Y,2023-08-25,0.4557
2026-03-17,25Y,2010-02-11,0.4551
2026-03-17,25Y,2010-06-02,0.455
2026-03-17,25Y,2005-04-06,0.4547
2026-03-17,25Y,2018-02-21,0.4542
2026-03-17,25Y,2009-03-10,0.4536
2026-03-17,25Y,2002-10-09,0.453
2026-03-17,25Y,2021-10-12,0.451
2026-03-17,25Y,2004-05-17,0.4502
2026-03-17,25Y,2008-06-24,0.4498
2026-03-17,25Y,2022-05-12,0.4486
2026-03-17,25Y,2000-09-27,0.4478
2026-03-17,25Y,2022-05-10,0.4464
2026-03-17,25Y,2008-06-27,0.4462
2026-03-17,25Y,2010-02-16,0.4457
2026-03-17,25Y,2022-05-02,0.4454
2026-03-17,25Y,2022-05-03,0.4451
2026-03-17,25Y,2013-06-28,0.4451
2026-03-17,25Y,2004-05-18,0.4443
2026-03-17,25Y,2022-04-28,0.443
2026-03-17,25Y,2021-10-06,0.4419
2026-03-17,25Y,2008-07-02,0.4407
2026-03-17,25Y,2024-10-28,0.4406
2026-03-17,25Y,2021-10-08,0.4405
2026-03-17,25Y,2001-03-19,0.4403
2026-03-17,25Y,2008-06-17,0.44
2026-03-17,25Y,2008-06-18,0.439
2026-03-17,25Y,2013-06-07,0.438
2026-03-17,25Y,2011-06-13,0.4378
2026-03-17,25Y,2002-09-30,0.4376
2026-03-17,25Y,2023-08-24,0.4374
2026-03-17,25Y,2023-10-13,0.4368
2026-03-17,25Y,2004-03-18,0.4364
2026-03-17,25Y,2001-03-29,0.4363
2026-03-17,25Y,2000-05-09,0.4359
2026-03-17,25Y,2024-11-04,0.4349
2026-03-17,25Y,2022-09-26,0.4347
2026-03-17,25Y,2009-03-11,0.434
2026-03-17,25Y,2002-09-27,0.4338
2026-03-17,25Y,2010-02-12,0.431
2026-03-17,25Y,2026-03-06,0.4307
2026-03-17,25Y,2011-11-29,0.4305
2026-03-17,25Y,2023-10-03,0.4299
2026-03-17,25Y,2010-06-03,0.4295
2026-03-17,25Y,2000-05-11,0.4292
2026-03-17,25Y,2013-06-13,0.429
2026-03-17,25Y,2025-01-10,0.4278
2026-03-17,25Y,2023-08-22,0.4276
2026-03-17,25Y,2011-11-28,0.4276
2026-03-17,25Y,2013-06-27,0.4275
2026-03-17,25Y,2008-10-20,0.4267
2026-03-17,25Y,2001-10-01,0.4261
2026-03-17,25Y,2022-05-16,0.4261
2026-03-17,25Y,2004-03-19,0.4256
