ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
NBTX,31.84,29.15,9.25,OPTIMAL,90,1.5,1.11,34.19,-6.86,,,,0.533,421.7,83.4,26.0,clean,54.7,CAUTION,-24.0,3,Parabolic,-4.2,20.12,42.48,TLT,index,Index,1.0,False,False,"{'grade': 'OK', 'median_mae': -2.73, 'median_ttg': 1.0, 'prob_good': 41.9, 'prob_bad': 36.9}",77.1
CLNFF,57.0,55.26,3.16,OPTIMAL,95,1.48,0.9,59.45,-4.11,,,,0.255,102.6,76.3,56.0,clean,48.5,CAUTION,-8.5,3,Parabolic,-4.44,9.15,37.25,XLB,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -3.17, 'median_ttg': 1.0, 'prob_good': 38.9, 'prob_bad': 40.3}",74.5
HII,428.0,422.19,1.38,OPTIMAL,95,1.48,0.9,420.92,1.68,,,,0.407,-70.8,90.0,6.0,clean,31.2,CAUTION,-7.0,3,Parabolic,3.46,2.43,30.03,XLI,equity,Equity,11.0,False,False,"{'grade': 'OK', 'median_mae': -3.47, 'median_ttg': 2.0, 'prob_good': 37.2, 'prob_bad': 43.3}",74.1
SLGL,81.79,80.83,1.19,OPTIMAL,95,1.48,0.9,83.68,-2.26,,,,0.017,-34.0,76.4,53.0,clean,44.0,CAUTION,-16.5,3,Parabolic,-13.26,10.83,91.23,,equity,Equity,7.0,True,False,"{'grade': 'OK', 'median_mae': -3.5, 'median_ttg': 1.0, 'prob_good': 35.8, 'prob_bad': 41.8}",73.2
NMM,65.81,65.3,0.79,OPTIMAL,95,1.48,0.9,64.38,2.23,,,,0.257,-114.9,68.6,103.0,overextended,50.4,CAUTION,-11.3,3,Parabolic,4.93,5.75,29.96,HYG,bond,Bond,20.0,False,False,"{'grade': 'OK', 'median_mae': -3.42, 'median_ttg': 2.0, 'prob_good': 36.7, 'prob_bad': 41.9}",72.4
NYT,80.36,76.7,4.78,OPTIMAL,95,1.48,0.9,79.8,0.71,,,,0.373,65.0,86.5,12.0,clean,29.5,CAUTION,-2.9,3,Parabolic,2.73,8.56,19.01,XLC,equity,Equity,18.0,False,False,"{'grade': 'OK', 'median_mae': -3.4, 'median_ttg': 1.0, 'prob_good': 40.8, 'prob_bad': 36.6}",72.4
NTR,77.74,74.07,4.95,OPTIMAL,95,1.48,0.9,78.37,-0.81,,,,0.753,168.3,69.1,100.0,stalling,47.7,CAUTION,-8.9,3,Parabolic,-1.98,11.28,25.69,XLE,sector,Sector,34.0,False,False,"{'grade': 'OK', 'median_mae': -3.56, 'median_ttg': 2.0, 'prob_good': 36.2, 'prob_bad': 41.8}",71.8
CLMT,29.05,28.19,3.04,OPTIMAL,95,1.48,0.9,29.12,-0.25,,,,0.006,-9.4,86.3,14.0,clean,27.1,CAUTION,-7.5,3,Parabolic,-0.1,1.11,42.26,,bond,Bond,20.0,False,False,"{'grade': 'OK', 'median_mae': -3.42, 'median_ttg': 2.0, 'prob_good': 36.7, 'prob_bad': 41.9}",71.6
CACI,620.73,601.58,3.18,OPTIMAL,95,1.48,0.9,611.6,1.49,,,,0.373,75.8,81.8,30.0,clean,30.6,CAUTION,-9.2,2,Sustained Uptrend,2.71,9.96,9.4,,equity,Equity,11.0,False,False,"{'grade': 'OK', 'median_mae': -3.47, 'median_ttg': 2.0, 'prob_good': 37.2, 'prob_bad': 43.3}",71.1
NOPMF,17.7,17.58,0.7,OPTIMAL,95,1.48,0.9,18.49,-4.28,,,,0.084,94.5,66.7,119.0,clean,46.5,CAUTION,-17.8,3,Parabolic,-6.6,16.07,50.38,VXUS,commodity,Commodity,45.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.19, 'median_ttg': 2.0, 'prob_good': 27.9, 'prob_bad': 52.7}",70.6
