date,lambda_max,lambda_plus,rmt_ratio,n_significant,n_assets,rmt_risk,magnetization,avg_correlation,ising_risk,composite_score,composite_status,score_rmt,score_ising,score_breadth,score_vix,score_credit
2026-06-02,459.89800921558344,1.9127209116441446,240.44177402769253,172,1711,CRITICAL,0.4468246161390882,0.4140420429654646,NORMAL,60.326094050626146,ELEVATED,100.0,10.405470253130703,100.0,19.233333333333334,7.200000000000095
