ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,4.3,10,bullish,-3.21,-0.52,0.57,1.94,12.84,0.92,-0.21,-0.24,-0.48,,,88,,,88,,,88
ACWI,ACWI,3.3,10,bullish,-1.83,-0.23,-0.01,-0.53,3.66,-0.18,-0.57,-0.28,-0.3,,,89,,,89,,,89
ACWX,ACWX,3.6,10,bullish,-2.55,-0.97,-0.43,1.4,10.09,0.97,-0.3,-0.57,-0.7,,,89,,,89,,,89
AFK,Africa,3.1,10,bullish,-2.03,-0.63,2.15,0.17,21.3,1.09,-1.03,-0.05,-0.61,,,88,,,88,,,88
AGF,AGF,0.2,10,bullish,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,-0.06,-0.06,,,71,,,71,,,71
AGG,Agg Bond,3.0,10,bullish,-0.36,-0.42,-0.31,0.53,-0.28,-0.83,0.37,-0.6,-0.82,,,94,,,94,,,94
AIA,AIA,4.5,10,bullish,-3.09,0.63,1.91,2.96,21.19,1.4,-0.14,0.02,-0.09,,,89,,,89,,,89
AIQ,AIQ,3.5,10,bullish,-1.76,2.33,0.42,-6.35,-0.02,-0.63,-1.16,-0.09,0.53,,,45,,,45,,,45
AIRR,AIRR,3.0,10,bullish,0.41,0.27,0.29,6.09,21.36,0.9,0.34,-0.39,-0.25,,,63,,,63,,,63
ALAI,ALAI,3.0,10,bearish,-3.82,-0.85,-1.05,-7.52,-7.14,-0.91,-1.09,-0.37,-0.37,,,17,,,17,,,17
AMG,AMG,4.7,10,bullish,-1.25,5.99,-6.39,-1.29,15.37,0.07,-0.9,-1.82,1.17,,,99,,,99,,,99
APIE,APIE,3.0,10,bearish,-2.76,-1.44,-1.11,0.07,5.47,-0.17,-0.52,-0.7,-0.81,,,17,,,17,,,17
APO,APO,2.2,10,bullish,-9.74,-6.98,-15.42,-21.34,-18.79,-1.11,-2.0,-1.98,-1.19,,,69,,,69,,,69
ARES,ARES,3.1,10,bullish,-4.95,-1.13,-15.39,-25.32,-26.7,-1.43,-1.83,-1.67,-0.09,,,62,,,62,,,62
ARGT,ARGT,2.7,10,bullish,-2.31,-2.4,-2.13,-10.89,-0.08,-0.23,-1.15,-0.34,-0.45,,,69,,,69,,,69
ARKF,ARKF,5.2,10,bullish,0.33,6.65,4.6,-12.59,-19.41,-1.0,-1.02,0.58,1.24,,,45,,,45,,,45
ARKG,ARKG,1.9,10,bullish,0.14,1.91,3.24,-6.6,-5.12,-0.68,-0.73,0.33,0.27,,,57,,,57,,,57
ARKK,ARKK,5.2,10,bullish,-0.94,4.07,3.7,-6.17,-7.16,-0.65,-0.64,0.32,0.61,,,57,,,57,,,57
ARKQ,ARKQ,5.1,10,bullish,-0.15,1.23,2.27,-2.47,14.18,0.08,-0.64,0.02,0.02,,,57,,,57,,,57
ARKW,ARKW,4.9,10,bullish,-1.01,5.62,2.09,-11.17,-16.22,-0.92,-0.96,0.19,0.97,,,57,,,57,,,57
ARKX,ARKX,4.0,10,bullish,2.11,2.46,4.72,-0.9,21.17,0.52,-0.5,0.38,0.28,,,25,,,25,,,25
ARTY,ARTY,4.3,10,bullish,-4.65,0.13,-2.11,-6.34,6.74,-0.07,-0.98,-0.56,-0.14,,,45,,,45,,,45
ASEA,ASEA,3.8,10,bullish,-4.26,-3.42,-1.79,1.28,8.33,0.72,-0.19,-0.98,-1.81,,,69,,,69,,,69
ASHR,ASHR,4.8,10,bullish,-1.51,0.11,1.09,0.26,5.41,-0.1,-0.47,0.04,-0.16,,,63,,,63,,,63
AVDE,AVDE,3.0,10,bullish,-1.84,-0.78,-0.02,2.55,12.63,1.23,-0.08,-0.49,-0.66,,,40,,,40,,,40
AVDV,AVDV,3.0,10,bullish,-0.7,0.35,1.21,4.82,19.17,1.6,0.24,-0.22,-0.25,,,40,,,40,,,40
AVEM,AVEM,3.8,10,bullish,-3.05,-0.7,0.7,2.31,13.51,0.92,-0.19,-0.25,-0.6,,,40,,,40,,,40
AVES,AVES,3.3,10,bullish,-2.91,-1.01,0.47,1.89,12.28,0.92,-0.24,-0.31,-0.77,,,25,,,25,,,25
AVIV,AVIV,2.6,10,bullish,-1.73,-1.01,0.15,3.33,13.92,1.47,0.08,-0.46,-0.78,,,25,,,25,,,25
AVNM,AVNM,3.0,10,bearish,-2.07,-0.64,0.47,2.72,13.66,1.31,-0.07,-0.35,-0.63,,,17,,,17,,,17
BAI,BAI,3.0,10,bearish,-3.58,0.52,0.67,-1.61,1.55,-0.3,-0.4,-0.08,-0.03,,,10,,,10,,,10
BAM,BAM,4.8,10,bullish,-5.52,-2.44,-11.21,-7.77,-10.22,-0.74,-0.77,-1.63,-0.47,,,25,,,25,,,25
BATT,BATT,4.1,10,bullish,-2.84,1.64,4.21,-1.05,22.45,0.53,-0.82,0.31,0.08,,,45,,,45,,,45
BBCA,BBCA,3.3,10,bullish,0.35,1.48,2.92,2.08,10.6,0.72,-0.1,0.69,0.43,,,45,,,45,,,45
BBEU,BBEU,3.3,10,bullish,-2.75,-1.65,-0.47,0.11,9.04,0.63,-0.58,-0.54,-0.96,,,45,,,45,,,45
BBIN,BBIN,2.9,10,bullish,-2.44,-1.46,-1.13,1.43,9.01,0.82,-0.22,-0.76,-0.88,,,40,,,40,,,40
BBJP,BBJP,0.2,10,bullish,-2.72,-1.65,-4.09,4.6,6.47,0.12,0.51,-1.4,-0.79,,,45,,,45,,,45
BEN,BEN,1.2,10,bullish,-2.22,-1.53,-1.39,2.99,18.36,0.82,0.03,-0.5,-0.59,,,99,,,99,,,99
BIL,BIL,3.0,10,bullish,-0.22,-0.19,-0.14,-0.27,-0.33,-2.0,-2.0,-0.79,-1.32,,,92,,,92,,,92
