date,hyg_price,lqd_price,spy_price,hyglqd_ratio,percentile,change_5d,regime,fwd_5d_avg,fwd_5d_median,fwd_5d_winrate,fwd_5d_n,fwd_10d_avg,fwd_10d_median,fwd_10d_winrate,fwd_10d_n,fwd_20d_avg,fwd_20d_median,fwd_20d_winrate,fwd_20d_n
2026-03-16,79.575,108.935,670.07001,0.7304814797815211,42.43124081461264,0.98,Neutral,0.35,0.42,62.3,1415,0.64,0.78,67.2,1410,1.27,1.64,70.4,1400
