ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
ORKA,67.71,62.31,8.67,OPTIMAL,90,1.5,1.11,64.96,4.24,,,,0.566,227.4,78.1,41.0,clean,51.1,WARNING,-25.6,3,Parabolic,1.17,9.33,63.91,HYG,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -3.78, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 44.2}",74.2
CASY,865.28,829.61,4.3,OPTIMAL,95,1.48,0.9,827.52,4.56,,,,0.033,50.5,82.5,23.0,clean,40.0,CAUTION,-6.7,3,Parabolic,13.68,1.47,25.08,XLP,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",74.1
ECPG,82.98,81.07,2.35,OPTIMAL,95,1.48,0.9,81.05,2.37,,,,0.062,17.0,81.1,31.0,clean,36.8,CAUTION,-10.4,3,Parabolic,0.5,1.67,22.23,XLI,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",72.7
PLOW,47.26,44.83,5.42,OPTIMAL,90,1.5,1.11,45.68,3.45,,,,0.75,97.9,82.0,25.0,clean,40.4,CAUTION,-9.7,2,Sustained Uptrend,2.63,6.83,14.57,XLB,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -3.78, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 44.2}",72.3
MIRM,101.55,99.71,1.85,OPTIMAL,95,1.48,0.9,96.23,5.53,,,,0.002,5.8,76.6,58.0,clean,40.0,CAUTION,-11.7,1,Basing,6.36,-0.63,5.18,HYG,equity,Equity,7.0,True,False,"{'grade': 'OK', 'median_mae': -3.23, 'median_ttg': 1.0, 'prob_good': 37.2, 'prob_bad': 40.0}",72.1
AGX,690.39,669.58,3.11,OPTIMAL,95,1.48,0.9,653.79,5.6,,,,0.002,-8.8,75.7,71.0,clean,40.0,CAUTION,-11.4,3,Parabolic,12.45,-4.42,45.77,IAU,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",71.7
TBN,36.43,35.31,3.16,OPTIMAL,95,1.48,0.9,35.43,2.83,,,,0.006,14.9,70.3,130.0,clean,46.3,CAUTION,-30.2,2,Sustained Uptrend,8.88,-0.16,13.6,XLE,equity,Equity,7.0,True,False,"{'grade': 'OK', 'median_mae': -3.23, 'median_ttg': 1.0, 'prob_good': 37.2, 'prob_bad': 40.0}",71.7
FAST,46.05,44.85,2.67,OPTIMAL,95,1.48,0.9,46.41,-0.78,,,,0.713,93.5,69.3,143.0,clean,42.8,CAUTION,-7.3,1,Basing,-1.14,6.45,0.26,XLI,sector,Sector,34.0,False,False,"{'grade': 'OK', 'median_mae': -3.14, 'median_ttg': 1.0, 'prob_good': 37.3, 'prob_bad': 38.8}",70.3
ILMN,164.28,153.13,7.28,OPTIMAL,90,1.5,1.11,164.02,0.16,,,,0.669,212.8,78.1,41.0,clean,35.5,CAUTION,-7.3,3,Parabolic,2.66,15.25,35.95,QQQ,equity,Equity,7.0,True,False,"{'grade': 'OK', 'median_mae': -3.77, 'median_ttg': 2.0, 'prob_good': 32.1, 'prob_bad': 44.8}",69.5
MUSA,569.99,560.01,1.78,OPTIMAL,95,1.48,0.9,574.45,-0.78,,,,0.248,122.7,67.9,174.0,stalling,40.4,CAUTION,-10.4,3,Parabolic,2.46,1.48,24.32,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",69.1
