date,lambda_max,lambda_plus,rmt_ratio,n_significant,n_assets,rmt_risk,magnetization,avg_correlation,ising_risk,composite_score,composite_status,score_rmt,score_ising,score_breadth,score_vix,score_credit
2026-05-25,438.2013015804681,1.9341529476877304,226.55979823329662,168,1644,CRITICAL,0.4444950053569478,0.42538633350893845,NORMAL,61.012555793642136,ELEVATED,100.0,9.887778968210617,100.0,21.966666666666665,14.800000000000146
