ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,2.1,10,bullish,2.93,1.29,-3.47,-4.87,2.79,-0.95,-1.4,-1.22,0.27,,,70.0,,,70.0,,,70.0
ACWI,ACWI,3.1,10,bullish,3.55,1.89,-0.3,-4.17,-1.79,-1.16,-1.44,-0.34,0.72,,,71.0,,,71.0,,,71.0
ACWX,ACWX,3.0,10,bullish,3.64,2.83,0.35,-3.81,2.34,-1.16,-1.31,-0.13,1.02,,,71.0,,,71.0,,,71.0
AFK,Africa,3.1,10,bullish,5.14,4.63,3.09,-7.04,-2.8,-2.0,-1.7,0.33,1.09,,,70.0,,,70.0,,,70.0
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,52.0,,,52.0,,,52.0
AGG,Agg Bond,0.0,10,bullish,0.12,0.62,-0.33,-1.36,-0.72,-1.1,-1.66,-0.46,1.04,,,89.0,,,89.0,,,89.0
AIA,AIA,3.0,10,bullish,2.92,1.01,-4.93,-5.08,7.75,-0.44,-1.21,-1.31,0.06,,,71.0,,,71.0,,,71.0
AIQ,AIQ,3.4,10,bullish,4.88,1.2,-3.76,-5.92,-7.66,-1.32,-1.22,-1.03,0.21,,,40.0,,,40.0,,,40.0
AIRR,AIRR,3.6,10,bullish,6.32,3.28,1.27,-4.54,14.52,0.27,-1.44,-0.15,0.73,,,50.0,,,50.0,,,50.0
ALAI,ALAI,3.6,10,bullish,7.93,3.6,-3.38,-1.86,-7.08,-0.93,-0.64,-0.95,0.79,,,6.0,,,6.0,,,6.0
AMG,AMG,3.0,10,bullish,-1.67,-3.97,-4.77,-12.46,-7.95,-1.7,-2.0,-1.28,-1.19,,,99.0,,,99.0,,,99.0
AMLP,AMLP,3.5,10,bullish,-1.82,-2.82,-1.45,-0.63,11.21,1.82,-0.25,-0.54,-1.26,,,54.0,,,54.0,,,54.0
APIE,APIE,0.0,10,bearish,3.87,2.63,0.91,-4.14,-0.17,-1.25,-1.17,0.1,0.92,,,14.0,,,14.0,,,14.0
APO,APO,4.7,10,bullish,-2.06,-2.09,-3.31,-1.92,-25.61,-1.54,-0.04,-0.36,-0.33,,,54.0,,,54.0,,,54.0
ARES,ARES,4.2,10,bullish,-5.03,-5.26,-5.32,-12.02,-36.74,-1.68,-0.8,-0.52,-0.82,,,50.0,,,50.0,,,50.0
ARGT,ARGT,3.0,10,bullish,4.93,6.4,6.25,6.43,2.26,-0.05,0.5,0.71,1.01,,,54.0,,,54.0,,,54.0
ARKF,ARKF,3.0,10,bullish,4.59,0.11,-5.99,-8.85,-20.64,-0.99,-0.9,-0.88,-0.04,,,40.0,,,40.0,,,40.0
ARKG,ARKG,0.0,10,bearish,9.37,2.4,1.67,-8.01,-6.3,-0.75,-1.01,0.1,0.35,,,50.0,,,50.0,,,50.0
ARKK,ARKK,0.0,10,bearish,7.19,1.03,-4.2,-9.14,-11.49,-0.85,-1.1,-0.75,0.06,,,50.0,,,50.0,,,50.0
ARKQ,ARKQ,3.0,10,bullish,7.04,0.1,-4.22,-7.13,-0.62,-0.87,-1.26,-0.99,-0.21,,,50.0,,,50.0,,,50.0
ARKW,ARKW,3.0,10,bullish,5.51,0.54,-5.11,-7.73,-18.26,-0.96,-0.88,-0.83,0.01,,,50.0,,,50.0,,,50.0
ARKX,ARKX,3.0,10,bullish,7.22,0.47,-4.34,-6.51,3.55,-0.66,-1.13,-0.98,-0.13,,,30.0,,,30.0,,,30.0
ARTY,ARTY,3.4,10,bullish,7.04,1.33,-5.63,-4.19,-1.81,-0.74,-0.96,-1.33,0.13,,,40.0,,,40.0,,,40.0
ASEA,ASEA,3.5,10,bullish,1.71,0.97,-0.18,-0.74,5.54,0.04,-0.62,-0.34,0.23,,,54.0,,,54.0,,,54.0
ASHR,ASHR,2.1,10,bullish,0.92,1.86,-1.71,-2.53,-1.05,-1.02,-1.02,-0.82,0.62,,,50.0,,,50.0,,,50.0
AVDE,AVDE,3.6,10,bullish,3.99,3.35,1.8,-3.6,3.88,-0.92,-1.29,0.28,1.2,,,40.0,,,40.0,,,40.0
AVDV,AVDV,3.8,10,bullish,4.16,3.47,2.11,-4.93,7.07,-0.74,-1.62,0.21,1.03,,,40.0,,,40.0,,,40.0
AVEM,AVEM,3.3,10,bullish,3.41,2.17,-1.74,-4.08,4.43,-0.74,-1.34,-0.81,0.6,,,40.0,,,40.0,,,40.0
AVES,AVES,3.4,10,bullish,2.75,1.72,-1.47,-4.01,2.61,-0.9,-1.3,-0.72,0.51,,,37.0,,,37.0,,,37.0
AVIV,AVIV,3.9,10,bullish,3.82,3.29,2.28,-2.89,5.76,-0.67,-1.19,0.39,1.14,,,37.0,,,37.0,,,37.0
AVNM,AVNM,3.0,10,bullish,3.71,2.87,0.91,-3.73,4.28,-0.92,-1.36,-0.03,0.99,,,14.0,,,14.0,,,14.0
BAI,BAI,3.7,10,bullish,8.92,2.75,-2.94,-0.88,1.95,-0.37,-0.53,-0.83,0.45,,,5.0,,,5.0,,,5.0
BAM,BAM,3.5,10,bullish,2.26,1.07,1.51,-5.33,-15.78,-1.16,-0.55,0.32,0.29,,,14.0,,,14.0,,,14.0
BATT,BATT,4.3,10,bullish,4.58,5.25,5.17,-3.52,8.3,-0.49,-1.05,0.52,0.93,,,40.0,,,40.0,,,40.0
BBCA,BBCA,4.0,10,bullish,3.4,2.87,1.95,-4.08,1.91,-1.25,-1.96,0.35,1.17,,,40.0,,,40.0,,,40.0
BBEU,BBEU,3.7,10,bullish,3.99,3.61,1.25,-3.96,-0.46,-1.53,-1.18,0.22,1.38,,,40.0,,,40.0,,,40.0
BBIN,BBIN,3.6,10,bullish,3.71,3.17,0.89,-4.17,1.78,-1.05,-1.27,0.09,1.17,,,40.0,,,40.0,,,40.0
BBJP,BBJP,3.1,10,bullish,4.28,2.91,1.39,-3.91,5.45,-0.11,-1.08,0.16,0.84,,,40.0,,,40.0,,,40.0
BEN,BEN,0.0,10,bearish,1.51,-1.42,-2.58,-12.51,-2.66,-0.69,-1.61,-0.59,-0.48,,,99.0,,,99.0,,,99.0
BIL,BIL,0.0,10,neutral,-0.23,-0.19,-0.12,0.02,0.05,0.61,0.26,-0.7,-1.3,,,72.0,,,72.0,,,72.0
BINV,BINV,3.1,10,bullish,2.97,2.54,1.73,-2.94,2.79,-1.23,-1.05,0.3,0.92,,,10.0,,,10.0,,,10.0
BITO,BITO,4.5,10,bullish,0.22,-2.65,-5.17,-8.94,-24.59,-0.54,-0.36,-0.34,-0.24,,,30.0,,,30.0,,,30.0
BITQ,BITQ,3.0,10,bullish,3.65,-6.29,-11.55,-12.92,-7.38,-0.59,-1.04,-1.21,-0.95,,,37.0,,,37.0,,,37.0
BK,BK,3.4,10,bullish,5.57,4.24,5.83,2.71,4.74,-0.55,-0.05,1.1,1.19,,,99.0,,,99.0,,,99.0
BKCH,BKCH,3.1,10,bullish,7.7,-4.78,-11.33,-15.52,-12.63,-0.69,-0.99,-1.0,-0.64,,,37.0,,,37.0,,,37.0
BKGI,BKGI,3.4,10,bullish,1.18,1.41,-0.25,-1.09,10.49,0.52,-1.02,-0.51,0.44,,,14.0,,,14.0,,,14.0
BKIE,BKIE,3.6,10,bullish,3.36,2.51,0.85,-4.1,1.12,-1.25,-1.32,0.06,0.92,,,37.0,,,37.0,,,37.0
BLK,BLK,3.4,10,bullish,2.58,-1.06,-1.18,-8.68,-10.48,-1.11,-1.31,-0.27,-0.31,,,99.0,,,99.0,,,99.0
BLOK,BLOK,3.8,10,bullish,5.16,-1.59,-5.19,-10.02,-12.45,-0.87,-1.04,-0.8,-0.41,,,43.0,,,43.0,,,43.0
BN,BN,3.7,10,bullish,5.24,2.75,4.17,-5.65,-11.2,-1.26,-0.9,0.64,0.62,,,99.0,,,99.0,,,99.0
BND,Total Bond,0.1,10,bullish,0.09,0.59,-0.29,-1.3,-0.71,-1.09,-1.6,-0.41,1.02,,,72.0,,,72.0,,,72.0
BNDX,BNDX,3.0,10,bearish,0.38,0.48,-0.33,-1.64,-0.72,-0.41,-1.6,-0.39,1.06,,,53.0,,,53.0,,,53.0
BNO,BNO,4.8,10,bullish,0.39,7.22,5.98,39.33,91.38,2.0,2.0,0.42,1.08,,,58.0,,,58.0,,,58.0
BOTZ,BOTZ,3.3,10,bullish,4.19,0.12,-4.44,-10.23,-8.0,-1.12,-1.59,-0.98,-0.05,,,43.0,,,43.0,,,43.0
BUZZ,BUZZ,3.0,10,bullish,6.1,0.31,-5.96,-9.24,-11.11,-1.05,-1.21,-1.07,-0.05,,,37.0,,,37.0,,,37.0
BWX,BWX,2.1,10,bullish,0.76,0.39,-1.37,-3.04,-2.86,-1.19,-1.47,-0.92,0.33,,,71.0,,,71.0,,,71.0
BX,BX,3.3,10,bullish,1.34,3.17,-0.33,-0.91,-26.63,-1.19,0.06,0.07,0.72,,,72.0,,,72.0,,,72.0
CCNR,CCNR,3.7,10,bullish,1.6,2.2,3.44,0.91,21.99,1.21,-0.65,0.39,0.39,,,6.0,,,6.0,,,6.0
CEF,CEF,3.6,10,bullish,3.56,7.96,0.54,-11.45,2.21,-1.39,-2.0,-0.25,1.36,,,99.0,,,99.0,,,99.0
CG,CG,3.0,10,bullish,0.47,-0.28,-2.27,-11.17,-21.1,-0.99,-0.92,-0.33,-0.1,,,53.0,,,53.0,,,53.0
