ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
EFXT,24.88,16.53,48.71,120.57,284.54,294.92,185.98,2.95,2.47,2.36,1.04,0.63,3,True,True,True,True,True,250.18,225.13,-54.61,237.99,204.45,-301.31,245.78,133.71,-87.4,0.0019,XLI,0.31,0.7,clean,1.146,normal,none,strong_buy,89.01938641069076,77.43083003952569,90.75098814229248,6,100.0,90.3,1
FORM,148.37,40.6,83.17,240.92,480.93,200.53,1873.01,2.05,2.9,2.0,0.42,9.34,4,True,True,True,True,True,446.56,130.74,1632.42,434.37,110.06,1385.72,442.16,39.32,1599.63,-1.0778,XLI,0.5,1.53,clean,1.189,normal,none,strong_buy,95.44137022397892,96.04743083003953,60.71146245059289,6,100.0,90.0,2
REX,46.55,14.21,34.69,50.31,129.99,233.69,414.36,2.44,1.45,2.58,1.8,1.77,3,True,True,True,True,True,95.62,163.91,173.78,83.43,143.22,-72.92,91.22,72.49,140.99,0.554,XLE,0.41,0.85,clean,1.216,normal,none,strong_buy,83.57989836250705,77.43083003952569,96.04743083003953,6,100.0,89.8,3
ESP,71.58,28.97,32.8,93.62,146.06,352.18,191.57,1.13,2.85,1.56,2.41,0.54,3,True,True,True,True,True,111.7,282.39,-49.02,99.51,261.71,-295.72,107.3,190.97,-81.8,-0.2866,,,1.56,clean,1.041,normal,none,strong_buy,89.42970073404857,77.43083003952569,84.50592885375494,6,100.0,89.2,4
TNGX,25.87,32.8,109.47,187.76,1636.24,108.63,,3.34,1.72,8.71,0.07,,3,True,True,True,True,True,1601.87,38.84,,1589.68,18.16,,1597.47,-52.58,,2.2381,,,0.01,clean,0.822,normal,none,none,94.9030679465462,77.43083003952569,99.1304347826087,5,83.33333333333334,88.8,5
TIGO,84.23,12.2,39.09,81.49,160.45,116.7,47.72,3.2,2.08,1.97,0.73,0.41,3,True,True,True,True,True,126.08,46.91,-192.86,113.89,26.23,-439.57,121.68,-44.51,-225.65,0.2167,XLRE,0.36,0.47,clean,1.28,normal,none,strong_buy,81.44927536231883,77.43083003952569,93.43873517786562,6,100.0,88.6,6
EZPW,31.73,21.01,45.62,80.18,97.69,506.69,687.34,2.17,1.76,1.22,5.19,1.36,3,True,True,True,True,True,63.33,436.91,446.76,51.14,416.22,200.06,58.93,345.49,413.97,-0.4492,XLI,0.51,1.61,clean,0.83,normal,none,strong_buy,88.68812347073217,77.43083003952569,81.73913043478261,6,100.0,88.4,7
FTI,72.44,3.25,34.22,98.63,187.46,896.42,213.46,10.53,2.88,1.9,4.78,0.24,4,True,True,True,True,True,153.09,826.64,-27.13,140.9,805.96,-273.83,148.69,735.22,-59.92,-0.1956,XLE,0.47,-0.54,clean,0.9,normal,none,strong_buy,71.87276491624317,96.04743083003953,86.00790513833992,6,100.0,88.0,8
PWR,633.44,9.51,35.13,44.81,141.91,561.9,2701.59,3.69,1.28,3.17,3.96,4.81,4,True,True,True,True,True,107.54,492.12,2461.01,95.35,471.43,2214.3,103.14,400.7,2428.22,-0.8096,XLI,0.63,0.28,clean,0.9,normal,none,strong_buy,80.03011481272351,96.04743083003953,73.3596837944664,6,100.0,87.9,9
WMT,132.03,8.18,12.05,24.3,39.2,181.69,475.8,1.47,2.02,1.61,4.64,2.62,4,True,True,True,True,True,4.83,111.91,235.21,-7.36,91.23,-11.49,0.43,20.49,202.42,0.2717,XLP,0.66,0.96,clean,0.684,thin,none,strong_buy,64.78260869565217,96.04743083003953,93.91304347826087,6,100.0,87.4,10
