ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
EACO,104.99,16.59,34.19,29.62,152.99,462.95,1758.23,2.06,0.87,5.17,3.03,3.8,4,True,True,True,True,True,123.4,380.29,1491.88,109.75,336.83,1166.68,120.88,328.02,1518.97,0.9609,,,0.53,clean,,normal,none,strong_buy,81.99452795966675,93.5119431891543,95.41639767591995,6,100.0,92.4,1
CLMT,34.08,10.83,15.17,82.73,140.85,465.17,826.09,1.4,5.45,1.7,3.3,1.78,4,True,True,True,True,True,111.26,382.52,559.74,97.61,339.05,234.53,108.74,330.24,586.82,0.0274,,,0.07,clean,0.842,normal,none,strong_buy,81.32743090780535,93.5119431891543,89.28340865074242,6,100.0,91.0,2
AZLCZ,2200.0,7.84,15.79,69.23,113.59,532.18,1089.19,2.01,4.38,1.64,4.69,2.05,5,True,True,True,True,True,84.0,449.53,822.84,70.35,406.06,497.64,81.48,397.25,849.93,-0.0639,,,0.26,clean,0.975,normal,none,strong_buy,78.45614682283501,99.32214331826985,87.66946417043253,6,100.0,90.9,3
REX,49.18,4.08,39.95,52.07,136.56,290.63,466.59,9.78,1.3,2.62,2.13,1.61,4,True,True,True,True,True,106.97,207.97,200.24,93.31,164.5,-124.96,104.45,155.69,227.33,1.0664,XLE,0.39,-0.47,clean,0.782,normal,none,strong_buy,76.71616096406284,93.5119431891543,95.9974176888315,6,100.0,90.9,3
FCFS,231.32,6.43,24.29,53.74,81.43,195.43,426.68,3.78,2.21,1.52,2.4,2.18,5,True,True,True,True,True,51.84,112.77,160.34,38.18,69.3,-164.87,49.32,60.5,187.42,0.2734,,,0.3,clean,1.121,normal,none,strong_buy,75.48341479910233,99.32214331826985,91.22014202711426,6,100.0,90.8,5
AGX,673.51,1.92,52.26,100.85,231.35,1286.96,1896.18,27.28,1.93,2.29,5.56,1.47,4,True,True,True,True,True,201.77,1204.31,1629.83,188.11,1160.84,1304.62,199.25,1152.03,1656.91,0.3124,,,-0.8,clean,0.698,thin,none,strong_buy,78.3915890436226,93.5119431891543,91.54293092317624,6,100.0,90.5,6
MPC,247.05,8.73,26.19,29.6,55.27,314.86,584.92,3.0,1.13,1.87,5.7,1.86,4,True,True,True,True,True,25.68,232.21,318.57,12.03,188.74,-6.63,23.16,179.93,345.66,0.84,XLE,0.72,0.4,clean,0.975,normal,none,strong_buy,73.7772449199176,93.5119431891543,94.89993544222078,6,100.0,89.8,7
EXCE,24.0,4.35,27.93,37.14,140.0,860.0,54445.45,6.42,1.33,3.77,6.14,63.31,4,True,True,True,True,True,110.41,777.34,54179.11,96.76,733.88,53853.9,107.89,725.07,54206.19,0.0432,,,-0.53,clean,,normal,none,strong_buy,75.69553321651449,93.5119431891543,89.6061975468044,6,100.0,89.3,8
ATEX,63.71,34.95,74.79,213.07,135.09,31.61,91.72,2.14,2.85,0.63,0.23,2.9,3,True,True,True,True,True,105.5,-51.05,-174.62,91.85,-94.52,-499.83,102.98,-103.33,-147.54,0.3272,XLK,0.32,1.6,clean,1.066,normal,none,strong_buy,85.00722432291187,75.27437056165269,91.86571981923822,6,100.0,88.9,9
NUE,246.47,14.64,40.45,61.78,127.18,142.76,429.36,2.76,1.53,2.06,1.12,3.01,4,True,True,True,True,True,97.59,60.1,163.01,83.94,16.63,-162.19,95.07,7.82,190.1,-0.7668,XLB,0.6,0.82,clean,0.92,normal,none,strong_buy,83.11967782593993,93.5119431891543,71.20723047127179,6,100.0,87.9,10
PWR,733.62,15.12,30.36,70.55,118.76,703.79,3126.12,2.01,2.32,1.68,5.93,4.44,5,True,True,True,True,True,89.17,621.14,2859.78,75.51,577.67,2534.57,86.65,568.86,2886.86,-1.0751,XLI,0.61,0.76,clean,1.201,normal,none,strong_buy,84.76743828583726,99.32214331826985,60.74887023886378,6,100.0,87.4,11
TXN,317.45,17.79,48.41,99.15,80.06,74.69,452.76,2.72,2.05,0.81,0.93,6.06,3,True,True,True,True,True,50.47,-7.96,186.41,36.82,-51.43,-138.79,47.95,-60.24,213.5,-0.1084,XLI,0.5,0.8,clean,0.996,normal,none,strong_buy,82.77690676012173,75.27437056165269,86.8302130406714,6,100.0,87.3,12
EZPW,33.41,4.34,28.85,87.28,149.33,367.27,465.31,6.65,3.03,1.71,2.46,1.27,4,True,True,True,True,True,119.74,284.62,198.97,106.09,241.15,-126.24,117.22,232.34,226.05,-0.6698,XLI,0.49,-0.27,clean,0.78,normal,none,strong_buy,78.22865750561039,93.5119431891543,74.17688831504196,6,100.0,87.0,13
