ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,3.7,10,bullish,3.78,4.24,9.57,12.09,23.74,2.0,1.72,2.0,1.24,,,54.0,,,54.0,,,54.0
ACWI,ACWI,2.7,10,bullish,1.09,1.35,3.64,5.48,11.34,1.19,1.05,1.19,0.5,,,54.0,,,54.0,,,54.0
ACWX,ACWX,2.4,10,bullish,1.44,1.27,4.64,5.3,9.8,0.95,0.89,1.37,0.37,,,54.0,,,54.0,,,54.0
AFK,Africa,3.0,10,bearish,0.14,1.17,2.52,3.28,0.29,-1.17,-0.04,0.21,0.11,,,54.0,,,54.0,,,54.0
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,25.0,,,25.0,,,25.0
AGG,Agg Bond,0.0,10,neutral,-0.29,-0.01,0.71,-0.19,-1.85,-1.56,-0.32,0.98,-0.07,,,76.0,,,76.0,,,76.0
AIA,AIA,3.7,10,bullish,5.7,6.99,14.0,20.27,37.54,2.0,2.0,2.0,1.63,,,54.0,,,54.0,,,54.0
AIQ,AIQ,5.5,10,bullish,5.73,7.58,15.51,23.44,43.7,2.0,2.0,2.0,2.0,,,34.0,,,34.0,,,34.0
AIRR,AIRR,2.5,10,bullish,-1.3,0.38,3.04,1.2,9.96,-0.64,-0.64,0.24,-0.24,,,43.0,,,43.0,,,43.0
ALAI,ALAI,5.5,10,bullish,3.33,5.3,11.01,15.99,39.18,1.72,1.59,1.93,1.32,,,16.0,,,16.0,,,16.0
AMG,AMG,2.7,10,bullish,2.5,0.61,4.54,6.68,0.07,-1.19,0.27,0.5,-0.15,,,98.0,,,98.0,,,98.0
AMLP,AMLP,2.8,10,bullish,0.55,-1.13,-3.18,-1.66,0.4,-0.25,-0.9,-1.76,-0.84,,,51.0,,,51.0,,,51.0
APIE,APIE,3.6,10,bullish,1.38,1.33,4.11,3.62,5.81,0.17,0.55,1.26,0.46,,,29.0,,,29.0,,,29.0
APO,APO,4.2,10,bullish,0.98,-0.89,-3.96,-1.3,20.25,1.68,-0.15,-0.6,-0.21,,,51.0,,,51.0,,,51.0
ARES,ARES,3.4,10,bullish,1.81,2.39,3.7,7.8,13.87,0.94,0.79,0.58,0.51,,,43.0,,,43.0,,,43.0
ARGT,ARGT,4.1,10,bullish,1.82,5.75,8.73,9.08,13.35,0.78,0.82,1.16,1.02,,,51.0,,,51.0,,,51.0
ARKF,ARKF,1.4,10,bullish,-1.66,1.69,1.97,-1.31,4.56,-0.06,-0.23,0.25,0.34,,,34.0,,,34.0,,,34.0
ARKG,ARKG,2.2,10,bearish,-0.35,8.63,20.95,12.21,16.96,0.74,0.9,2.0,1.35,,,41.0,,,41.0,,,41.0
ARKK,ARKK,2.6,10,bullish,-1.36,3.47,7.25,3.89,10.59,-0.07,0.04,0.85,0.57,,,41.0,,,41.0,,,41.0
ARKQ,ARKQ,3.8,10,bullish,-1.37,1.57,7.82,10.14,17.39,0.07,0.57,0.91,0.08,,,41.0,,,41.0,,,41.0
ARKW,ARKW,3.5,10,bullish,0.57,3.45,5.61,7.88,20.04,0.37,0.49,0.69,0.65,,,41.0,,,41.0,,,41.0
ARKX,ARKX,2.9,10,bullish,-2.86,0.96,7.48,11.84,15.65,0.0,0.73,0.81,-0.06,,,33.0,,,33.0,,,33.0
ARMG,ARMG,10.0,10,bullish,40.78,50.88,222.68,219.03,742.15,2.0,2.0,2.0,2.0,,,15.0,,,15.0,,,15.0
ARTY,ARTY,5.4,10,bullish,11.06,12.62,25.25,28.54,67.77,2.0,2.0,2.0,2.0,,,34.0,,,34.0,,,34.0
ASEA,ASEA,2.0,10,bearish,1.51,1.61,1.46,3.06,3.64,-0.48,0.5,0.32,0.71,,,51.0,,,51.0,,,51.0
ASHR,ASHR,2.1,10,bullish,0.72,0.33,2.58,2.32,9.56,0.39,-0.06,0.52,-0.14,,,43.0,,,43.0,,,43.0
AVDE,AVDE,2.2,10,bullish,0.35,-0.3,1.8,2.66,4.31,-0.57,0.16,0.33,-0.41,,,34.0,,,34.0,,,34.0
AVDV,AVDV,2.2,10,bullish,0.1,-0.63,1.27,3.88,4.23,-1.08,0.15,-0.07,-0.62,,,34.0,,,34.0,,,34.0
AVEM,AVEM,2.7,10,bullish,2.68,2.74,8.87,10.0,19.79,2.0,1.43,2.0,0.76,,,34.0,,,34.0,,,34.0
AVES,AVES,2.3,10,bullish,1.68,0.58,6.03,5.27,10.4,0.58,0.67,1.65,-0.01,,,33.0,,,33.0,,,33.0
AVIV,AVIV,2.2,10,bullish,0.48,-0.19,1.65,2.74,4.09,-0.81,0.11,0.23,-0.39,,,33.0,,,33.0,,,33.0
AVNM,AVNM,3.6,10,bullish,0.96,0.59,3.68,4.5,7.98,0.04,0.54,0.97,-0.0,,,26.0,,,26.0,,,26.0
BAGAX,BAGAX,3.1,10,bearish,3.97,5.32,7.41,11.23,18.54,1.13,1.04,0.91,0.86,,,60.0,,,60.0,,,60.0
BAI,BAI,6.1,10,bullish,3.51,3.84,14.08,19.0,55.03,2.0,1.55,1.99,0.57,,,16.0,,,16.0,,,16.0
BAM,BAM,3.1,10,bullish,-2.57,-2.93,-1.79,-0.48,2.53,0.38,0.09,-0.25,-0.74,,,29.0,,,29.0,,,29.0
