ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
NKTR,84.16,81.65,3.08,OPTIMAL,95,1.48,0.9,87.24,-3.53,,,,0.237,152.1,79.8,111.0,clean,50.1,WARNING,-22.8,3,Parabolic,0.42,12.63,116.63,,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",76.2
NTR,77.24,74.11,4.22,OPTIMAL,95,1.48,0.9,73.9,4.52,,,,0.02,14.3,83.9,60.0,clean,40.0,CAUTION,-9.5,2,Sustained Uptrend,5.94,1.89,9.7,XLE,sector,Sector,34.0,False,False,"{'grade': 'OK', 'median_mae': -3.14, 'median_ttg': 1.0, 'prob_good': 37.3, 'prob_bad': 38.8}",74.6
BIIB,189.13,182.97,3.37,OPTIMAL,95,1.48,0.9,187.34,0.95,,,,0.646,103.6,83.4,66.0,clean,40.0,CAUTION,-6.6,2,Sustained Uptrend,3.14,9.74,7.0,XLV,equity,Equity,7.0,True,False,"{'grade': 'OK', 'median_mae': -3.23, 'median_ttg': 1.0, 'prob_good': 37.2, 'prob_bad': 40.0}",74.4
DFTX,22.4,21.23,5.5,OPTIMAL,90,1.5,1.11,21.93,2.15,,,,0.012,18.2,84.8,52.0,clean,40.0,CAUTION,-14.7,3,Parabolic,5.31,9.64,25.14,SPY,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -3.78, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 44.2}",73.2
CNQ,47.85,46.7,2.47,OPTIMAL,95,1.48,0.9,46.3,3.34,,,,0.01,14.0,77.8,129.0,clean,40.0,CAUTION,-6.8,3,Parabolic,3.21,-0.83,27.67,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",72.5
PBF,46.19,43.48,6.23,OPTIMAL,90,1.5,1.11,42.55,8.55,,,,0.097,73.3,82.9,73.0,clean,40.0,CAUTION,-11.5,3,Parabolic,11.65,-0.39,34.04,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -3.78, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 44.2}",72.5
TNGX,24.2,22.83,5.98,OPTIMAL,90,1.5,1.11,24.16,0.16,,,,0.098,142.5,82.6,77.0,clean,40.0,CAUTION,-14.8,3,Parabolic,-3.74,19.27,92.83,,bond,Bond,20.0,False,False,"{'grade': 'OK', 'median_mae': -3.05, 'median_ttg': 1.0, 'prob_good': 38.5, 'prob_bad': 36.4}",72.4
KOD,42.66,41.74,2.2,OPTIMAL,95,1.48,0.9,44.08,-3.22,,,,0.092,47.1,76.9,142.0,clean,40.0,CAUTION,-10.8,3,Parabolic,-6.1,9.38,77.53,,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",72.2
REPX,36.85,36.26,1.64,OPTIMAL,95,1.48,0.9,35.95,2.49,,,,0.121,-76.3,75.7,150.0,clean,40.0,CAUTION,-10.7,3,Parabolic,2.96,0.03,30.35,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",71.7
IRDM,39.23,35.86,9.4,OPTIMAL,90,1.5,1.11,38.91,0.83,,,,0.242,155.1,79.9,108.0,clean,40.0,CAUTION,-11.6,3,Parabolic,5.03,19.64,99.95,XLRE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -3.78, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 44.2}",71.5
PUMP,16.61,15.13,9.78,OPTIMAL,90,1.5,1.11,16.93,-1.88,,,,0.763,353.2,79.6,112.0,clean,40.0,CAUTION,-10.2,3,Parabolic,-4.65,20.98,40.41,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -3.78, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 44.2}",71.4
VIST,72.11,70.04,2.95,OPTIMAL,95,1.48,0.9,72.07,0.06,,,,0.644,161.5,74.6,165.0,clean,40.0,CAUTION,-8.9,3,Parabolic,-1.38,1.51,28.77,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",71.4
CAPR,32.96,32.65,0.94,OPTIMAL,95,1.48,0.9,33.66,-2.09,,,,0.018,23.7,74.4,168.0,clean,40.0,CAUTION,-10.5,3,Parabolic,-3.0,4.04,32.48,HYG,equity,Equity,7.0,True,False,"{'grade': 'OK', 'median_mae': -3.23, 'median_ttg': 1.0, 'prob_good': 37.2, 'prob_bad': 40.0}",71.3
MNMD,21.88,20.83,5.02,OPTIMAL,90,1.5,1.11,22.31,-1.94,,,,0.169,78.8,72.9,189.0,clean,47.3,CAUTION,-16.6,3,Parabolic,-5.93,15.77,26.91,SPY,commodity,Commodity,35.0,True,False,"{'grade': 'OK', 'median_mae': -3.78, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 44.2}",71.2
NEE,96.28,93.4,3.08,OPTIMAL,95,1.48,0.9,95.37,0.96,,,,0.29,52.9,73.3,187.0,clean,40.0,CAUTION,-2.5,2,Sustained Uptrend,-0.24,3.83,8.4,XLU,equity,Equity,2.0,False,False,"{'grade': 'OK', 'median_mae': -2.65, 'median_ttg': 2.0, 'prob_good': 40.1, 'prob_bad': 36.0}",70.9
XLE,59.45,58.31,1.96,OPTIMAL,95,1.48,0.9,58.12,2.28,,,,0.123,37.9,74.3,170.0,clean,38.7,CAUTION,-6.3,3,Parabolic,3.02,-0.39,15.06,XLE,commodity,Commodity,9.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.2, 'median_ttg': 2.0, 'prob_good': 28.6, 'prob_bad': 48.7}",70.9
LASR,66.95,66.22,1.11,OPTIMAL,95,1.48,0.9,69.99,-4.35,,,,0.268,139.7,72.8,192.0,clean,40.0,CAUTION,-16.6,3,Parabolic,1.78,15.03,33.95,XLK,equity,Equity,16.0,False,False,"{'grade': 'OK', 'median_mae': -5.17, 'median_ttg': 1.0, 'prob_good': 32.4, 'prob_bad': 53.1}",70.7
LEA,131.65,124.08,6.1,OPTIMAL,90,1.5,1.11,128.07,2.79,,,,0.444,86.8,74.5,167.0,clean,43.1,CAUTION,-7.8,1,Basing,6.03,11.28,10.08,XLB,sector,Sector,34.0,False,False,"{'grade': 'OK', 'median_mae': -3.81, 'median_ttg': 2.0, 'prob_good': 35.6, 'prob_bad': 45.6}",70.5
VDE,169.23,165.54,2.23,OPTIMAL,95,1.48,0.9,165.45,2.28,,,,0.153,43.1,74.6,165.0,clean,36.1,CAUTION,-5.6,3,Parabolic,2.92,0.06,16.32,XLE,commodity,Commodity,9.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.2, 'median_ttg': 2.0, 'prob_good': 28.6, 'prob_bad': 48.7}",70.2
LYB,77.76,74.79,3.97,OPTIMAL,95,1.48,0.9,73.18,6.26,,,,0.001,-6.0,70.9,218.0,clean,40.0,CAUTION,-7.4,3,Parabolic,8.79,-1.09,45.48,XLE,sector,Sector,34.0,False,False,"{'grade': 'OK', 'median_mae': -3.14, 'median_ttg': 1.0, 'prob_good': 37.3, 'prob_bad': 38.8}",70.1
ATNI,27.66,27.57,0.33,OPTIMAL,95,1.48,0.9,28.19,-1.87,,,,0.384,88.5,70.5,225.0,clean,40.0,CAUTION,-9.2,2,Sustained Uptrend,-3.35,1.47,6.75,XLP,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",69.9
APA,41.48,39.72,4.43,OPTIMAL,95,1.48,0.9,39.62,4.69,,,,0.112,68.3,70.2,230.0,clean,40.0,CAUTION,-9.2,3,Parabolic,7.32,-3.58,56.76,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",69.8
BWA,57.26,54.75,4.58,OPTIMAL,95,1.48,0.9,55.94,2.36,,,,0.474,71.9,70.2,230.0,clean,40.0,CAUTION,-18.3,2,Sustained Uptrend,5.43,7.92,17.89,XLB,sector,Sector,34.0,False,False,"{'grade': 'OK', 'median_mae': -3.14, 'median_ttg': 1.0, 'prob_good': 37.3, 'prob_bad': 38.8}",69.8
PSX,180.26,169.93,6.08,OPTIMAL,90,1.5,1.11,169.98,6.05,,,,0.293,104.5,82.8,74.0,clean,31.2,CAUTION,-5.4,3,Parabolic,9.16,1.65,21.72,XLE,commodity,Commodity,9.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.54, 'median_ttg': 2.0, 'prob_good': 28.8, 'prob_bad': 49.4}",69.8
RBKB,16.08,15.68,2.58,OPTIMAL,95,1.48,0.9,16.1,-0.15,,,,0.61,69.1,70.2,230.0,clean,39.6,CAUTION,-10.6,3,Parabolic,-0.74,4.35,35.13,,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",69.7
PL,37.13,35.19,5.51,OPTIMAL,90,1.5,1.11,36.73,1.09,,,,0.096,65.2,72.9,189.0,clean,40.0,CAUTION,-11.0,3,Parabolic,5.99,6.03,55.03,,equity,Equity,11.0,False,False,"{'grade': 'OK', 'median_mae': -4.3, 'median_ttg': 2.0, 'prob_good': 32.7, 'prob_bad': 49.0}",69.0
FN,660.32,636.96,3.67,OPTIMAL,95,1.48,0.9,683.38,-3.37,,,,0.261,126.7,67.3,266.0,clean,40.0,CAUTION,-10.1,3,Parabolic,3.54,19.12,47.22,XLK,equity,Equity,16.0,False,False,"{'grade': 'OK', 'median_mae': -5.17, 'median_ttg': 1.0, 'prob_good': 32.4, 'prob_bad': 53.1}",68.8
MIELY,77.85,73.04,6.59,OPTIMAL,90,1.5,1.11,78.19,-0.43,,,,0.553,159.6,68.7,245.0,clean,44.0,CAUTION,-9.5,2,Sustained Uptrend,-8.84,16.23,14.37,VXUS,index,Index,15.0,False,False,"{'grade': 'OK', 'median_mae': -3.47, 'median_ttg': 2.0, 'prob_good': 36.8, 'prob_bad': 43.5}",68.7
ORKA,68.95,61.84,11.49,GOOD,75,1.52,1.24,69.13,-0.26,,,,0.34,148.7,77.8,129.0,clean,50.8,WARNING,-24.2,3,Parabolic,-6.81,22.32,99.57,HYG,equity,Equity,,False,False,"{'grade': 'ROUGH', 'median_mae': -5.32, 'median_ttg': 2.0, 'prob_good': 25.4, 'prob_bad': 53.9}",68.7
YPF,43.97,43.53,1.01,OPTIMAL,95,1.48,0.9,43.75,0.49,,,,0.159,44.2,73.9,176.0,clean,31.9,CAUTION,-10.2,2,Sustained Uptrend,1.34,0.21,12.83,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",68.7
BLBD,63.39,61.12,3.71,OPTIMAL,95,1.48,0.9,63.3,0.14,,,,0.106,35.7,78.9,116.0,clean,25.7,CAUTION,-4.1,3,Parabolic,0.73,10.36,20.88,XLI,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",68.6
FLBR,24.91,24.7,0.84,OPTIMAL,95,1.48,0.9,24.82,0.36,,,,0.154,-38.7,66.8,277.0,clean,39.8,CAUTION,-5.1,3,Parabolic,0.52,3.53,7.51,VXUS,index,Index,13.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",68.6
