ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,3.6,10,bullish,3.26,0.68,0.99,-2.79,9.66,0.32,-1.19,-0.06,0.03,,,59.0,,,59.0,,,59.0
ACWI,ACWI,3.4,10,bullish,1.21,-0.63,-1.06,-2.59,0.27,-0.81,-1.13,-0.68,-0.48,,,69.0,,,69.0,,,69.0
ACWX,ACWX,3.3,10,bullish,1.74,-0.41,-0.88,-4.43,4.24,-0.74,-1.82,-0.59,-0.37,,,69.0,,,69.0,,,69.0
AFK,Africa,3.2,10,bullish,1.29,-2.52,-3.37,-8.88,4.83,-1.51,-2.0,-1.23,-1.01,,,59.0,,,59.0,,,59.0
AGF,AGF,0.1,10,bullish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,45.0,,,45.0,,,45.0
AGG,Agg Bond,0.0,10,bullish,0.52,-0.3,-0.76,-1.17,-0.01,-0.61,-1.79,-1.11,-0.56,,,84.0,,,84.0,,,84.0
AIA,AIA,3.2,10,bullish,5.18,2.02,2.67,-0.53,18.06,0.94,-0.64,0.21,0.33,,,69.0,,,69.0,,,69.0
AIQ,AIQ,0.0,10,bearish,2.16,-0.06,1.7,0.38,-1.74,-0.79,-0.26,0.12,-0.2,,,33.0,,,33.0,,,33.0
AIRR,AIRR,4.3,10,bullish,1.44,-1.26,-5.36,-6.97,10.19,-0.01,-1.9,-1.73,-0.72,,,37.0,,,37.0,,,37.0
ALAI,ALAI,4.4,10,bullish,2.04,0.85,3.35,0.61,-5.45,-0.82,-0.26,0.36,0.0,,,6.0,,,6.0,,,6.0
AMG,AMG,3.8,10,bullish,3.81,-0.03,-9.53,-14.87,1.2,-0.99,-2.0,-2.0,-0.29,,,100.0,,,100.0,,,100.0
APIE,APIE,0.0,10,bearish,1.6,-1.2,-1.9,-5.69,-0.66,-1.61,-1.83,-0.8,-0.62,,,13.0,,,13.0,,,13.0
APO,APO,7.7,10,bullish,8.73,0.82,1.85,-12.8,-26.34,-1.66,-1.14,0.35,0.21,,,45.0,,,45.0,,,45.0
ARES,ARES,4.0,10,bullish,9.25,-2.94,-6.36,-21.21,-39.3,-1.98,-1.5,-0.64,-0.42,,,37.0,,,37.0,,,37.0
ARGT,ARGT,3.7,10,bullish,1.15,-0.26,1.61,-5.11,-3.06,-0.43,-0.58,0.13,-0.09,,,45.0,,,45.0,,,45.0
ARKF,ARKF,3.8,10,bullish,4.52,1.47,5.23,11.11,-15.63,-0.83,0.83,0.58,0.19,,,31.0,,,31.0,,,31.0
ARKG,ARKG,2.4,10,bullish,4.17,-2.4,-6.23,-3.88,-9.74,-0.99,-0.54,-0.97,-0.52,,,37.0,,,37.0,,,37.0
