ticker,pole,ranker_rank,ranker_score,ranker_long_rank,ranker_long_score,advanced_signal,advanced_confidence,qualifier_safe,qualifier_regime,secrot_pred5d,secrot_score,stock_sr_score,slope_stage,slope_tq_score,health_score,health_verdict,spread_support,source_count,sources,sector
WDC,XLK,9.0,92.3,51.0,81.5,,,,,,,5.0,,,85.8,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Technology
OIH,XLE,12.0,91.0,28.0,84.1,,,,,,3.5,,,,88.6,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
STX,XLK,24.0,88.8,52.0,81.4,,,,,,,6.0,,,81.1,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Technology
PBR,XLE,29.0,88.2,69.0,79.7,,,,,,,7.0,,,84.1,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Energy
HAL,XLE,39.0,87.0,19.0,85.1,,,,,,,6.0,,,85.4,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Energy
BKR,XLB,50.0,85.2,19.0,85.1,,,,,,,6.0,,,84.1,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Energy
USO,XLE,63.0,83.7,19.0,85.1,,,,,,2.6,,,,84.8,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
BNO,XLE,69.0,82.4,30.0,83.8,,,,,,3.1,,,,85.2,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
SMH,XLK,69.0,82.4,80.0,79.0,,,,,,4.0,3.0,,,89.7,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",Financial Services
SCHD,XLP,99.0,78.9,125.0,77.0,,,,,,3.7,,,,80.3,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
VLUE,SPY,103.0,78.4,71.0,79.6,,,,,,3.9,,,,89.8,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
GSG,XLE,106.0,77.9,65.0,80.1,,,,,,2.5,,,,85.8,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
EIS,SPY,111.0,77.6,74.0,79.4,,,,,,3.6,,,,89.4,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
DBC,XLE,133.0,75.6,91.0,78.5,,,,,,2.1,,,,86.0,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
PDBC,XLE,136.0,75.3,140.0,76.8,,,,,,2.0,,,,85.9,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
LBRT,--,1.0,96.8,12.0,86.2,,,,,,,,,,90.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
